회사명,거래소코드,회계년도,종가(원),액면가(원)
현대바이오랜드,052260,2019/12/26,20650,500
현대바이오랜드,052260,2019/12/27,21100,500
현대바이오랜드,052260,2019/12/30,21050,500
현대바이오사이언스,048410,2019/12/24,13350,500
현대바이오사이언스,048410,2019/12/26,13300,500
현대바이오사이언스,048410,2019/12/27,13650,500
현대바이오사이언스,048410,2019/12/30,14050,500
현대백화점보통주,069960,2019/12/24,81700,5000
현대백화점보통주,069960,2019/12/26,81800,5000
현대백화점보통주,069960,2019/12/27,81700,5000
현대백화점보통주,069960,2019/12/30,83100,5000
현대비앤지스틸보통주,004560,2019/12/24,9010,5000
현대비앤지스틸보통주,004560,2019/12/26,8960,5000
현대비앤지스틸보통주,004560,2019/12/27,8950,5000
현대비앤지스틸보통주,004560,2019/12/30,9010,5000
현대에너지솔루션보통주,322000,2019/12/24,16550,5000
현대에너지솔루션보통주,322000,2019/12/26,16900,5000
현대에너지솔루션보통주,322000,2019/12/27,17100,5000
현대에너지솔루션보통주,322000,2019/12/30,17250,5000
현대에버다임,041440,2019/12/24,4450,500
현대에버다임,041440,2019/12/26,4430,500
현대에버다임,041440,2019/12/27,4415,500
현대에버다임,041440,2019/12/30,4430,500
현대에이치티,039010,2019/12/24,8000,500
현대에이치티,039010,2019/12/26,8110,500
현대에이치티,039010,2019/12/27,8050,500
현대에이치티,039010,2019/12/30,8020,500
현대엘리베이터보통주,017800,2019/12/24,67700,5000
현대엘리베이터보통주,017800,2019/12/26,68000,5000
현대엘리베이터보통주,017800,2019/12/27,68600,5000
현대엘리베이터보통주,017800,2019/12/30,68300,5000
현대오토에버보통주,307950,2019/12/24,49000,500
현대오토에버보통주,307950,2019/12/26,49800,500
현대오토에버보통주,307950,2019/12/27,50400,500
현대오토에버보통주,307950,2019/12/30,50400,500
현대위아보통주,011210,2019/12/24,49100,5000
현대위아보통주,011210,2019/12/26,49200,5000
현대위아보통주,011210,2019/12/27,48250,5000
현대위아보통주,011210,2019/12/30,50200,5000
현대이지웰,090850,2019/12/24,11150,500
현대이지웰,090850,2019/12/26,10800,500
현대이지웰,090850,2019/12/27,11000,500
현대이지웰,090850,2019/12/30,11000,500
현대일렉트릭보통주,267260,2019/12/24,9710,5000
현대일렉트릭보통주,267260,2019/12/26,9750,5000
현대일렉트릭보통주,267260,2019/12/27,10850,5000
현대일렉트릭보통주,267260,2019/12/30,11550,5000
현대자동차보통주,005380,2019/12/24,122000,5000
현대자동차보통주,005380,2019/12/26,122500,5000
현대자동차보통주,005380,2019/12/27,120500,5000
현대자동차보통주,005380,2019/12/30,120500,5000
현대제철 보통주,004020,2019/12/24,31900,5000
현대제철 보통주,004020,2019/12/26,31900,5000
현대제철 보통주,004020,2019/12/27,31500,5000
현대제철 보통주,004020,2019/12/30,31450,5000
현대차증권보통주,001500,2019/12/24,10350,5000
현대차증권보통주,001500,2019/12/26,10500,5000
현대차증권보통주,001500,2019/12/27,10100,5000
현대차증권보통주,001500,2019/12/30,10050,5000
현대코퍼레이션보통주,011760,2019/12/24,18000,5000
현대코퍼레이션보통주,011760,2019/12/26,18450,5000
현대코퍼레이션보통주,011760,2019/12/27,17750,5000
현대코퍼레이션보통주,011760,2019/12/30,17900,5000
현대코퍼레이션홀딩스보통주,227840,2019/12/24,12300,5000
현대코퍼레이션홀딩스보통주,227840,2019/12/26,12600,5000
현대코퍼레이션홀딩스보통주,227840,2019/12/27,12050,5000
현대코퍼레이션홀딩스보통주,227840,2019/12/30,11950,5000
현대퓨처넷보통주,126560,2019/12/24,3355,500
현대퓨처넷보통주,126560,2019/12/26,3430,500
현대퓨처넷보통주,126560,2019/12/27,3420,500
현대퓨처넷보통주,126560,2019/12/30,3410,500
현대해상화재보험보통주,001450,2019/12/24,27900,500
현대해상화재보험보통주,001450,2019/12/26,27950,500
현대해상화재보험보통주,001450,2019/12/27,27150,500
현대해상화재보험보통주,001450,2019/12/30,26950,500
현대홈쇼핑보통주,057050,2019/12/24,81000,5000
현대홈쇼핑보통주,057050,2019/12/26,81000,5000
현대홈쇼핑보통주,057050,2019/12/27,80200,5000
현대홈쇼핑보통주,057050,2019/12/30,80500,5000
현성바이탈,204990,2019/12/24,986,500
현성바이탈,204990,2019/12/26,1015,500
현성바이탈,204990,2019/12/27,1060,500
현성바이탈,204990,2019/12/30,1060,500
현우산업,092300,2019/12/24,3395,500
현우산업,092300,2019/12/26,3480,500
현우산업,092300,2019/12/27,3410,500
현우산업,092300,2019/12/30,3415,500
현진소재,053660,2019/12/24,1035,500
현진소재,053660,2019/12/26,1005,500
현진소재,053660,2019/12/27,908,500
현진소재,053660,2019/12/30,904,500
협진,138360,2019/12/24,4480,500
협진,138360,2019/12/26,4480,500
협진,138360,2019/12/27,4480,500
협진,138360,2019/12/30,4480,500
형지아이앤씨,011080,2019/12/24,595,500
형지아이앤씨,011080,2019/12/26,595,500
형지아이앤씨,011080,2019/12/27,606,500
형지아이앤씨,011080,2019/12/30,600,500
혜인보통주,003010,2019/12/24,4305,500
혜인보통주,003010,2019/12/26,4330,500
혜인보통주,003010,2019/12/27,4330,500
혜인보통주,003010,2019/12/30,4315,500
호전실업보통주,111110,2019/12/24,14100,500
호전실업보통주,111110,2019/12/26,14300,500
호전실업보통주,111110,2019/12/27,14500,500
호전실업보통주,111110,2019/12/30,14500,500
호텔신라보통주,008770,2019/12/24,84000,5000
호텔신라보통주,008770,2019/12/26,83800,5000
호텔신라보통주,008770,2019/12/27,87300,5000
호텔신라보통주,008770,2019/12/30,90800,5000
홈센타홀딩스,060560,2019/12/24,1350,500
홈센타홀딩스,060560,2019/12/26,1305,500
홈센타홀딩스,060560,2019/12/27,1340,500
홈센타홀딩스,060560,2019/12/30,1350,500
홈캐스트,064240,2019/12/24,4380,500
홈캐스트,064240,2019/12/26,4370,500
홈캐스트,064240,2019/12/27,4435,500
홈캐스트,064240,2019/12/30,4665,500
화성밸브,039610,2019/12/24,5750,500
화성밸브,039610,2019/12/26,5840,500
화성밸브,039610,2019/12/27,5860,500
화성밸브,039610,2019/12/30,5880,500
화성산업보통주,002460,2019/12/24,12050,5000
화성산업보통주,002460,2019/12/26,12450,5000
화성산업보통주,002460,2019/12/27,11800,5000
화성산업보통주,002460,2019/12/30,11650,5000
화승엔터프라이즈보통주,241590,2019/12/24,16500,500
화승엔터프라이즈보통주,241590,2019/12/26,16800,500
화승엔터프라이즈보통주,241590,2019/12/27,16600,500
화승엔터프라이즈보통주,241590,2019/12/30,16950,500
화승인더스트리보통주,006060,2019/12/24,11250,500
화승인더스트리보통주,006060,2019/12/26,11350,500
화승인더스트리보통주,006060,2019/12/27,11650,500
화승인더스트리보통주,006060,2019/12/30,11900,500
화승코퍼레이션보통주,013520,2019/12/24,2110,500
화승코퍼레이션보통주,013520,2019/12/26,2130,500
화승코퍼레이션보통주,013520,2019/12/27,2125,500
화승코퍼레이션보통주,013520,2019/12/30,2115,500
화신보통주,010690,2019/12/24,3270,500
화신보통주,010690,2019/12/26,3250,500
화신보통주,010690,2019/12/27,3270,500
화신보통주,010690,2019/12/30,3270,500
화신정공,126640,2019/12/24,1260,100
화신정공,126640,2019/12/26,1270,100
화신정공,126640,2019/12/27,1280,100
화신정공,126640,2019/12/30,1280,100
화인베스틸보통주,133820,2019/12/24,2465,500
화인베스틸보통주,133820,2019/12/26,2500,500
화인베스틸보통주,133820,2019/12/27,2505,500
화인베스틸보통주,133820,2019/12/30,2525,500
화일약품,061250,2019/12/24,6440,500
화일약품,061250,2019/12/26,6540,500
화일약품,061250,2019/12/27,6660,500
화일약품,061250,2019/12/30,6540,500
화진,134780,2019/12/24,3060,500
화진,134780,2019/12/26,3060,500
화진,134780,2019/12/27,3060,500
화진,134780,2019/12/30,3060,500
화천기계보통주,010660,2019/12/24,2855,500
화천기계보통주,010660,2019/12/26,2950,500
화천기계보통주,010660,2019/12/27,2815,500
화천기계보통주,010660,2019/12/30,2760,500
화천기공보통주,000850,2019/12/24,39800,5000
화천기공보통주,000850,2019/12/26,40700,5000
화천기공보통주,000850,2019/12/27,40100,5000
화천기공보통주,000850,2019/12/30,40000,5000
환인제약보통주,016580,2019/12/24,15450,500
환인제약보통주,016580,2019/12/26,15500,500
환인제약보통주,016580,2019/12/27,15400,500
환인제약보통주,016580,2019/12/30,15450,500
황금에스티보통주,032560,2019/12/24,6950,500
황금에스티보통주,032560,2019/12/26,6970,500
황금에스티보통주,032560,2019/12/27,6970,500
황금에스티보통주,032560,2019/12/30,6990,500
효성보통주,004800,2019/12/24,83800,5000
효성보통주,004800,2019/12/26,84300,5000
효성보통주,004800,2019/12/27,79600,5000
효성보통주,004800,2019/12/30,79100,5000
효성아이티엑스 보통주,094280,2019/12/24,16950,500
효성아이티엑스 보통주,094280,2019/12/26,17050,500
효성아이티엑스 보통주,094280,2019/12/27,16900,500
효성아이티엑스 보통주,094280,2019/12/30,16700,500
효성중공업보통주,298040,2019/12/24,26150,5000
효성중공업보통주,298040,2019/12/26,26200,5000
효성중공업보통주,298040,2019/12/27,26300,5000
효성중공업보통주,298040,2019/12/30,26650,5000
효성첨단소재보통주,298050,2019/12/24,108500,5000
효성첨단소재보통주,298050,2019/12/26,108500,5000
효성첨단소재보통주,298050,2019/12/27,112000,5000
효성첨단소재보통주,298050,2019/12/30,111000,5000
효성티앤씨보통주,298020,2019/12/24,154000,5000
효성티앤씨보통주,298020,2019/12/26,156500,5000
효성티앤씨보통주,298020,2019/12/27,155500,5000
효성티앤씨보통주,298020,2019/12/30,154500,5000
효성화학보통주,298000,2019/12/24,146000,5000
효성화학보통주,298000,2019/12/26,147000,5000
효성화학보통주,298000,2019/12/27,145500,5000
효성화학보통주,298000,2019/12/30,144500,5000
후성 보통주,093370,2019/12/24,8020,500
후성 보통주,093370,2019/12/26,7970,500
후성 보통주,093370,2019/12/27,8110,500
후성 보통주,093370,2019/12/30,8170,500
휠라홀딩스보통주,081660,2019/12/24,54000,1000
휠라홀딩스보통주,081660,2019/12/26,52600,1000
휠라홀딩스보통주,081660,2019/12/27,53800,1000
휠라홀딩스보통주,081660,2019/12/30,53000,1000
휴네시온,290270,2019/12/24,4375,500
휴네시온,290270,2019/12/26,4435,500
휴네시온,290270,2019/12/27,4585,500
휴네시온,290270,2019/12/30,4665,500
휴니드테크놀러지스보통주,005870,2019/12/24,7140,5000
휴니드테크놀러지스보통주,005870,2019/12/26,7160,5000
휴니드테크놀러지스보통주,005870,2019/12/27,7220,5000
휴니드테크놀러지스보통주,005870,2019/12/30,7270,5000
휴림네트웍스,192410,2019/12/24,408,500
휴림네트웍스,192410,2019/12/26,408,500
휴림네트웍스,192410,2019/12/27,408,500
휴림네트웍스,192410,2019/12/30,408,500
휴림로봇,090710,2019/12/24,1050,200
휴림로봇,090710,2019/12/26,1050,200
휴림로봇,090710,2019/12/27,1075,200
휴림로봇,090710,2019/12/30,1090,200
휴마시스,205470,2019/12/24,1355,100
휴마시스,205470,2019/12/26,1355,100
휴마시스,205470,2019/12/27,1385,100
휴마시스,205470,2019/12/30,1390,100
휴맥스,115160,2019/12/24,5030,500
휴맥스,115160,2019/12/26,5090,500
휴맥스,115160,2019/12/27,5190,500
휴맥스,115160,2019/12/30,5200,500
휴맥스홀딩스,028080,2019/12/24,3140,500
휴맥스홀딩스,028080,2019/12/26,3125,500
휴맥스홀딩스,028080,2019/12/27,3150,500
휴맥스홀딩스,028080,2019/12/30,3140,500
휴먼엔,032860,2019/12/24,413,500
휴먼엔,032860,2019/12/26,369,500
휴먼엔,032860,2019/12/27,367,500
휴먼엔,032860,2019/12/30,362,500
휴메딕스,200670,2019/12/24,23300,500
휴메딕스,200670,2019/12/26,23400,500
휴메딕스,200670,2019/12/27,23100,500
휴메딕스,200670,2019/12/30,23150,500
휴비스보통주,079980,2019/12/24,6120,5000
휴비스보통주,079980,2019/12/26,6250,5000
휴비스보통주,079980,2019/12/27,6090,5000
휴비스보통주,079980,2019/12/30,6090,5000
휴비츠,065510,2019/12/24,8150,500
휴비츠,065510,2019/12/26,8200,500
휴비츠,065510,2019/12/27,8300,500
휴비츠,065510,2019/12/30,8330,500
휴센텍,215090,2019/12/24,1705,100
휴센텍,215090,2019/12/26,1750,100
휴센텍,215090,2019/12/27,1725,100
휴센텍,215090,2019/12/30,1680,100
휴스틸보통주,005010,2019/12/24,10050,5000
휴스틸보통주,005010,2019/12/26,10200,5000
휴스틸보통주,005010,2019/12/27,10000,5000
휴스틸보통주,005010,2019/12/30,9980,5000
휴엠앤씨,263920,2019/12/24,8160,500
휴엠앤씨,263920,2019/12/26,8140,500
휴엠앤씨,263920,2019/12/27,8170,500
휴엠앤씨,263920,2019/12/30,8080,500
휴온스,243070,2019/12/24,59300,500
휴온스,243070,2019/12/26,59600,500
휴온스,243070,2019/12/27,53600,500
휴온스,243070,2019/12/30,54000,500
휴온스글로벌,084110,2019/12/24,35850,500
휴온스글로벌,084110,2019/12/26,36500,500
휴온스글로벌,084110,2019/12/27,34950,500
휴온스글로벌,084110,2019/12/30,35150,500
휴젤,145020,2019/12/24,387600,500
휴젤,145020,2019/12/26,378900,500
휴젤,145020,2019/12/27,390000,500
휴젤,145020,2019/12/30,397700,500
흥구석유,024060,2019/12/24,5250,100
흥구석유,024060,2019/12/26,5320,100
흥구석유,024060,2019/12/27,5310,100
흥구석유,024060,2019/12/30,5360,100
흥국,010240,2019/12/24,4375,500
흥국,010240,2019/12/26,4420,500
흥국,010240,2019/12/27,4415,500
흥국,010240,2019/12/30,4425,500
흥국에프엔비,189980,2019/12/24,1770,100
흥국에프엔비,189980,2019/12/26,1785,100
흥국에프엔비,189980,2019/12/27,1780,100
흥국에프엔비,189980,2019/12/30,1780,100
흥국화재해상보험보통주,000540,2019/12/24,3075,5000
흥국화재해상보험보통주,000540,2019/12/26,3075,5000
흥국화재해상보험보통주,000540,2019/12/27,3070,5000
흥국화재해상보험보통주,000540,2019/12/30,3065,5000
흥아해운보통주,003280,2019/12/24,477,500
흥아해운보통주,003280,2019/12/26,479,500
흥아해운보통주,003280,2019/12/27,485,500
흥아해운보통주,003280,2019/12/30,481,500
희림종합건축사사무소,037440,2019/12/24,4230,500
희림종합건축사사무소,037440,2019/12/26,4235,500
희림종합건축사사무소,037440,2019/12/27,4230,500
희림종합건축사사무소,037440,2019/12/30,4285,500
힘스,238490,2019/12/24,25150,500
힘스,238490,2019/12/26,25950,500
힘스,238490,2019/12/27,26800,500
힘스,238490,2019/12/30,27200,500
