회사명,거래소코드,회계년도,종가(원),액면가(원)
한컴지엠디,077280,2018/12/28,2395,500
한탑,002680,2018/12/24,2395,500
한탑,002680,2018/12/26,2440,500
한탑,002680,2018/12/27,2435,500
한탑,002680,2018/12/28,2330,500
한프,066110,2018/12/24,1360,500
한프,066110,2018/12/26,1310,500
한프,066110,2018/12/27,1300,500
한프,066110,2018/12/28,1300,500
한화 ARIRANG 200선물인버스2X증권상장지수투자신탁(주식-파생형),253160,2018/12/24,16690,0
한화 ARIRANG 200선물인버스2X증권상장지수투자신탁(주식-파생형),253160,2018/12/26,17175,0
한화 ARIRANG 200선물인버스2X증권상장지수투자신탁(주식-파생형),253160,2018/12/27,16725,0
한화 ARIRANG 200선물인버스2X증권상장지수투자신탁(주식-파생형),253160,2018/12/28,16560,0
한화 ARIRANG 국채선물10년증권상장지수투자신탁(채권-파생형),289670,2018/12/24,54730,0
한화 ARIRANG 국채선물10년증권상장지수투자신탁(채권-파생형),289670,2018/12/26,54920,0
한화 ARIRANG 국채선물10년증권상장지수투자신탁(채권-파생형),289670,2018/12/27,54960,0
한화 ARIRANG 국채선물10년증권상장지수투자신탁(채권-파생형),289670,2018/12/28,54935,0
한화 ARIRANG 국채선물3년증권상장지수투자신탁(채권-파생형),298340,2018/12/24,51250,0
한화 ARIRANG 국채선물3년증권상장지수투자신탁(채권-파생형),298340,2018/12/26,51275,0
한화 ARIRANG 국채선물3년증권상장지수투자신탁(채권-파생형),298340,2018/12/27,51285,0
한화 ARIRANG 국채선물3년증권상장지수투자신탁(채권-파생형),298340,2018/12/28,51300,0
한화 ARIRANG 단기유동성 증권 상장지수투자신탁(채권),190160,2018/12/24,109320,0
한화 ARIRANG 단기유동성 증권 상장지수투자신탁(채권),190160,2018/12/26,109325,0
한화 ARIRANG 단기유동성 증권 상장지수투자신탁(채권),190160,2018/12/27,109340,0
한화 ARIRANG 단기유동성 증권 상장지수투자신탁(채권),190160,2018/12/28,109355,0
한화 ARIRANG 단기채권액티브증권상장지수투자신탁(채권),278620,2018/12/24,102460,0
한화 ARIRANG 단기채권액티브증권상장지수투자신탁(채권),278620,2018/12/26,102455,0
한화 ARIRANG 단기채권액티브증권상장지수투자신탁(채권),278620,2018/12/27,102475,0
한화 ARIRANG 단기채권액티브증권상장지수투자신탁(채권),278620,2018/12/28,102490,0
한화 ARIRANG 바벨 증권 상장지수투자신탁(채권),190150,2018/12/24,114415,0
한화 ARIRANG 바벨 증권 상장지수투자신탁(채권),190150,2018/12/26,114590,0
한화 ARIRANG 바벨 증권 상장지수투자신탁(채권),190150,2018/12/27,114590,0
한화 ARIRANG 바벨 증권 상장지수투자신탁(채권),190150,2018/12/28,114605,0
한화 ARIRANG 우량단기채권증권상장지수투자신탁(채권),263190,2018/12/24,51625,0
한화 ARIRANG 우량단기채권증권상장지수투자신탁(채권),263190,2018/12/26,51625,0
한화 ARIRANG 우량단기채권증권상장지수투자신탁(채권),263190,2018/12/27,51635,0
한화 ARIRANG 우량단기채권증권상장지수투자신탁(채권),263190,2018/12/28,51655,0
한화 ARIRANG 우량회사채50증권상장지수투자신탁(채권),239660,2018/12/24,104655,0
한화 ARIRANG 우량회사채50증권상장지수투자신탁(채권),239660,2018/12/26,104680,0
한화 ARIRANG 우량회사채50증권상장지수투자신탁(채권),239660,2018/12/27,104650,0
한화 ARIRANG 우량회사채50증권상장지수투자신탁(채권),239660,2018/12/28,104635,0
한화ARIRANG MSCI AC World 증권상장지수투자신탁(주식-파생형)(합성 H),189400,2018/12/24,11385,0
한화ARIRANG MSCI AC World 증권상장지수투자신탁(주식-파생형)(합성 H),189400,2018/12/26,11105,0
한화ARIRANG MSCI AC World 증권상장지수투자신탁(주식-파생형)(합성 H),189400,2018/12/27,11500,0
한화ARIRANG MSCI AC World 증권상장지수투자신탁(주식-파생형)(합성 H),189400,2018/12/28,11565,0
한화갤러리아타임월드보통주,027390,2018/12/24,27650,5000
한화갤러리아타임월드보통주,027390,2018/12/26,28100,5000
한화갤러리아타임월드보통주,027390,2018/12/27,28500,5000
한화갤러리아타임월드보통주,027390,2018/12/28,28800,5000
한화보통주,000880,2018/12/24,31950,5000
한화보통주,000880,2018/12/26,31200,5000
한화보통주,000880,2018/12/27,31850,5000
한화보통주,000880,2018/12/28,31350,5000
한화생명보험보통주,088350,2018/12/24,4370,5000
한화생명보험보통주,088350,2018/12/26,4295,5000
한화생명보험보통주,088350,2018/12/27,4225,5000
한화생명보험보통주,088350,2018/12/28,4220,5000
한화손해보험보통주,000370,2018/12/24,5600,5000
한화손해보험보통주,000370,2018/12/26,5560,5000
한화손해보험보통주,000370,2018/12/27,5670,5000
한화손해보험보통주,000370,2018/12/28,5910,5000
한화솔루션보통주,009830,2018/12/24,20300,5000
한화솔루션보통주,009830,2018/12/26,19850,5000
한화솔루션보통주,009830,2018/12/27,19950,5000
한화솔루션보통주,009830,2018/12/28,20200,5000
한화수성기업인수목적,265920,2018/12/24,2035,100
한화수성기업인수목적,265920,2018/12/26,2035,100
한화수성기업인수목적,265920,2018/12/27,2050,100
한화수성기업인수목적,265920,2018/12/28,2045,100
한화에어로스페이스보통주,012450,2018/12/24,32750,5000
한화에어로스페이스보통주,012450,2018/12/26,31600,5000
한화에어로스페이스보통주,012450,2018/12/27,32500,5000
한화에어로스페이스보통주,012450,2018/12/28,32500,5000
한화에이스기업인수목적3호,264290,2018/12/24,2060,100
한화에이스기업인수목적3호,264290,2018/12/26,2065,100
한화에이스기업인수목적3호,264290,2018/12/27,2065,100
한화에이스기업인수목적3호,264290,2018/12/28,2060,100
한화에이스기업인수목적4호,279410,2018/12/24,2040,100
한화에이스기업인수목적4호,279410,2018/12/26,2040,100
한화에이스기업인수목적4호,279410,2018/12/27,2050,100
한화에이스기업인수목적4호,279410,2018/12/28,2045,100
한화투자증권보통주,003530,2018/12/24,2055,5000
한화투자증권보통주,003530,2018/12/26,2010,5000
한화투자증권보통주,003530,2018/12/27,2010,5000
한화투자증권보통주,003530,2018/12/28,2035,5000
해덕파워웨이,102210,2018/12/24,1100,100
해덕파워웨이,102210,2018/12/26,1100,100
해덕파워웨이,102210,2018/12/27,1100,100
해덕파워웨이,102210,2018/12/28,1100,100
해성디에스보통주,195870,2018/12/24,13550,5000
해성디에스보통주,195870,2018/12/26,13100,5000
해성디에스보통주,195870,2018/12/27,12400,5000
해성디에스보통주,195870,2018/12/28,12950,5000
해성산업,034810,2018/12/24,10400,500
해성산업,034810,2018/12/26,10200,500
해성산업,034810,2018/12/27,10300,500
해성산업,034810,2018/12/28,10450,500
해성옵틱스,076610,2018/12/24,2245,500
해성옵틱스,076610,2018/12/26,2185,500
해성옵틱스,076610,2018/12/27,2300,500
해성옵틱스,076610,2018/12/28,2430,500
해태제과식품주식회사,101530,2018/12/24,9470,500
해태제과식품주식회사,101530,2018/12/26,9200,500
해태제과식품주식회사,101530,2018/12/27,9240,500
해태제과식품주식회사,101530,2018/12/28,9300,500
핸디소프트,220180,2018/12/24,7210,500
핸디소프트,220180,2018/12/26,7170,500
핸디소프트,220180,2018/12/27,6740,500
핸디소프트,220180,2018/12/28,7120,500
핸즈코퍼레이션보통주,143210,2018/12/24,6120,500
핸즈코퍼레이션보통주,143210,2018/12/26,5990,500
핸즈코퍼레이션보통주,143210,2018/12/27,6020,500
핸즈코퍼레이션보통주,143210,2018/12/28,6220,500
행남사,008800,2018/12/24,3080,500
행남사,008800,2018/12/26,3175,500
행남사,008800,2018/12/27,3265,500
행남사,008800,2018/12/28,3250,500
헝셩그룹유한회사,900270,2018/12/24,1135,0
헝셩그룹유한회사,900270,2018/12/26,1100,0
헝셩그룹유한회사,900270,2018/12/27,1115,0
헝셩그룹유한회사,900270,2018/12/28,1140,0
헥토이노베이션,214180,2018/12/24,17750,500
헥토이노베이션,214180,2018/12/26,17400,500
헥토이노베이션,214180,2018/12/27,17600,500
헥토이노베이션,214180,2018/12/28,17500,500
헬릭스미스,084990,2018/12/24,226900,500
헬릭스미스,084990,2018/12/26,233100,500
헬릭스미스,084990,2018/12/27,243600,500
헬릭스미스,084990,2018/12/28,254000,500
현대건설기계보통주,267270,2018/12/24,42450,5000
현대건설기계보통주,267270,2018/12/26,41250,5000
현대건설기계보통주,267270,2018/12/27,41800,5000
현대건설기계보통주,267270,2018/12/28,42700,5000
현대건설보통주,000720,2018/12/24,53700,5000
현대건설보통주,000720,2018/12/26,51600,5000
현대건설보통주,000720,2018/12/27,53700,5000
현대건설보통주,000720,2018/12/28,54600,5000
현대공업,170030,2018/12/24,2630,500
현대공업,170030,2018/12/26,2535,500
현대공업,170030,2018/12/27,2550,500
현대공업,170030,2018/12/28,2590,500
현대그린푸드보통주,005440,2018/12/24,14750,500
현대그린푸드보통주,005440,2018/12/26,14350,500
현대그린푸드보통주,005440,2018/12/27,14300,500
현대그린푸드보통주,005440,2018/12/28,14300,500
현대글로비스보통주,086280,2018/12/24,131000,500
현대글로비스보통주,086280,2018/12/26,129000,500
현대글로비스보통주,086280,2018/12/27,128000,500
현대글로비스보통주,086280,2018/12/28,129000,500
현대두산인프라코어보통주,042670,2018/12/24,7570,5000
현대두산인프라코어보통주,042670,2018/12/26,7450,5000
현대두산인프라코어보통주,042670,2018/12/27,7640,5000
현대두산인프라코어보통주,042670,2018/12/28,7590,5000
현대로템보통주,064350,2018/12/24,28400,5000
현대로템보통주,064350,2018/12/26,26950,5000
현대로템보통주,064350,2018/12/27,27350,5000
현대로템보통주,064350,2018/12/28,27850,5000
현대리바트보통주,079430,2018/12/24,20750,1000
현대리바트보통주,079430,2018/12/26,20100,1000
현대리바트보통주,079430,2018/12/27,20500,1000
현대리바트보통주,079430,2018/12/28,20050,1000
현대모비스보통주,012330,2018/12/24,197000,5000
현대모비스보통주,012330,2018/12/26,190000,5000
현대모비스보통주,012330,2018/12/27,188500,5000
현대모비스보통주,012330,2018/12/28,190000,5000
현대미포조선보통주,010620,2018/12/24,61300,5000
현대미포조선보통주,010620,2018/12/26,58200,5000
현대미포조선보통주,010620,2018/12/27,59200,5000
현대미포조선보통주,010620,2018/12/28,60000,5000
현대바이오랜드,052260,2018/12/24,15600,500
현대바이오랜드,052260,2018/12/26,15150,500
현대바이오랜드,052260,2018/12/27,15850,500
현대바이오랜드,052260,2018/12/28,15850,500
현대바이오사이언스,048410,2018/12/24,5230,500
현대바이오사이언스,048410,2018/12/26,5000,500
현대바이오사이언스,048410,2018/12/27,5130,500
현대바이오사이언스,048410,2018/12/28,5420,500
현대백화점보통주,069960,2018/12/24,91400,5000
현대백화점보통주,069960,2018/12/26,89800,5000
현대백화점보통주,069960,2018/12/27,90200,5000
현대백화점보통주,069960,2018/12/28,90400,5000
현대비앤지스틸보통주,004560,2018/12/24,9120,5000
현대비앤지스틸보통주,004560,2018/12/26,8760,5000
현대비앤지스틸보통주,004560,2018/12/27,8810,5000
현대비앤지스틸보통주,004560,2018/12/28,8900,5000
현대에버다임,041440,2018/12/24,5910,500
현대에버다임,041440,2018/12/26,5660,500
현대에버다임,041440,2018/12/27,5690,500
현대에버다임,041440,2018/12/28,5730,500
현대에이치티,039010,2018/12/24,10600,500
현대에이치티,039010,2018/12/26,10300,500
현대에이치티,039010,2018/12/27,10550,500
현대에이치티,039010,2018/12/28,10800,500
현대엘리베이터보통주,017800,2018/12/24,103500,5000
현대엘리베이터보통주,017800,2018/12/26,97700,5000
현대엘리베이터보통주,017800,2018/12/27,104500,5000
현대엘리베이터보통주,017800,2018/12/28,107000,5000
현대위아보통주,011210,2018/12/24,37100,5000
현대위아보통주,011210,2018/12/26,36200,5000
현대위아보통주,011210,2018/12/27,36050,5000
현대위아보통주,011210,2018/12/28,36250,5000
현대이지웰,090850,2018/12/24,7530,500
현대이지웰,090850,2018/12/26,7470,500
현대이지웰,090850,2018/12/27,7640,500
현대이지웰,090850,2018/12/28,7660,500
현대일렉트릭보통주,267260,2018/12/24,21800,5000
현대일렉트릭보통주,267260,2018/12/26,21500,5000
현대일렉트릭보통주,267260,2018/12/27,22000,5000
현대일렉트릭보통주,267260,2018/12/28,22200,5000
현대자동차보통주,005380,2018/12/24,123000,5000
현대자동차보통주,005380,2018/12/26,120000,5000
현대자동차보통주,005380,2018/12/27,118500,5000
현대자동차보통주,005380,2018/12/28,118500,5000
현대정보기술,026180,2018/12/24,1760,1000
현대정보기술,026180,2018/12/26,1745,1000
현대정보기술,026180,2018/12/27,1750,1000
현대정보기술,026180,2018/12/28,1770,1000
현대제철 보통주,004020,2018/12/24,46800,5000
현대제철 보통주,004020,2018/12/26,46450,5000
현대제철 보통주,004020,2018/12/27,45500,5000
현대제철 보통주,004020,2018/12/28,45250,5000
현대차증권보통주,001500,2018/12/24,8840,5000
현대차증권보통주,001500,2018/12/26,8810,5000
현대차증권보통주,001500,2018/12/27,8670,5000
현대차증권보통주,001500,2018/12/28,8630,5000
현대코퍼레이션보통주,011760,2018/12/24,28350,5000
현대코퍼레이션보통주,011760,2018/12/26,26950,5000
현대코퍼레이션보통주,011760,2018/12/27,27850,5000
현대코퍼레이션보통주,011760,2018/12/28,28100,5000
현대코퍼레이션홀딩스보통주,227840,2018/12/24,16600,5000
현대코퍼레이션홀딩스보통주,227840,2018/12/26,16250,5000
현대코퍼레이션홀딩스보통주,227840,2018/12/27,16100,5000
현대코퍼레이션홀딩스보통주,227840,2018/12/28,16000,5000
현대퓨처넷보통주,126560,2018/12/24,4100,500
현대퓨처넷보통주,126560,2018/12/26,4045,500
현대퓨처넷보통주,126560,2018/12/27,4030,500
현대퓨처넷보통주,126560,2018/12/28,4060,500
현대해상화재보험보통주,001450,2018/12/24,43650,500
현대해상화재보험보통주,001450,2018/12/26,42800,500
현대해상화재보험보통주,001450,2018/12/27,41250,500
현대해상화재보험보통주,001450,2018/12/28,41050,500
현대홈쇼핑보통주,057050,2018/12/24,103500,5000
현대홈쇼핑보통주,057050,2018/12/26,101000,5000
현대홈쇼핑보통주,057050,2018/12/27,98900,5000
현대홈쇼핑보통주,057050,2018/12/28,99000,5000
현성바이탈,204990,2018/12/24,1770,500
현성바이탈,204990,2018/12/26,1645,500
현성바이탈,204990,2018/12/27,2135,500
현성바이탈,204990,2018/12/28,2220,500
현우산업,092300,2018/12/24,3155,500
현우산업,092300,2018/12/26,3145,500
현우산업,092300,2018/12/27,3160,500
현우산업,092300,2018/12/28,3185,500
현진소재,053660,2018/12/24,1710,500
현진소재,053660,2018/12/26,2055,500
현진소재,053660,2018/12/27,2055,500
현진소재,053660,2018/12/28,2050,500
협진,138360,2018/12/24,3990,500
협진,138360,2018/12/26,3820,500
협진,138360,2018/12/27,4010,500
협진,138360,2018/12/28,4325,500
형지아이앤씨,011080,2018/12/24,678,500
형지아이앤씨,011080,2018/12/26,689,500
형지아이앤씨,011080,2018/12/27,689,500
형지아이앤씨,011080,2018/12/28,677,500
혜인보통주,003010,2018/12/24,5350,500
혜인보통주,003010,2018/12/26,5140,500
혜인보통주,003010,2018/12/27,5250,500
혜인보통주,003010,2018/12/28,5310,500
호전실업보통주,111110,2018/12/24,9390,500
호전실업보통주,111110,2018/12/26,9300,500
호전실업보통주,111110,2018/12/27,9270,500
호전실업보통주,111110,2018/12/28,9250,500
호텔신라보통주,008770,2018/12/24,73000,5000
호텔신라보통주,008770,2018/12/26,72500,5000
호텔신라보통주,008770,2018/12/27,76100,5000
호텔신라보통주,008770,2018/12/28,76500,5000
홈센타홀딩스,060560,2018/12/24,1295,500
홈센타홀딩스,060560,2018/12/26,1215,500
홈센타홀딩스,060560,2018/12/27,1260,500
홈센타홀딩스,060560,2018/12/28,1300,500
홈캐스트,064240,2018/12/24,4410,500
홈캐스트,064240,2018/12/26,4210,500
홈캐스트,064240,2018/12/27,4415,500
홈캐스트,064240,2018/12/28,4615,500
화성밸브,039610,2018/12/24,13050,500
화성밸브,039610,2018/12/26,12100,500
화성밸브,039610,2018/12/27,12900,500
화성밸브,039610,2018/12/28,13700,500
화성산업보통주,002460,2018/12/24,15450,5000
화성산업보통주,002460,2018/12/26,15000,5000
화성산업보통주,002460,2018/12/27,14350,5000
화성산업보통주,002460,2018/12/28,14500,5000
화승엔터프라이즈보통주,241590,2018/12/24,10100,500
화승엔터프라이즈보통주,241590,2018/12/26,10000,500
화승엔터프라이즈보통주,241590,2018/12/27,10050,500
화승엔터프라이즈보통주,241590,2018/12/28,10650,500
화승인더스트리보통주,006060,2018/12/24,6260,500
화승인더스트리보통주,006060,2018/12/26,6160,500
화승인더스트리보통주,006060,2018/12/27,6280,500
화승인더스트리보통주,006060,2018/12/28,6840,500
화승코퍼레이션보통주,013520,2018/12/24,1810,500
화승코퍼레이션보통주,013520,2018/12/26,1830,500
화승코퍼레이션보통주,013520,2018/12/27,1975,500
화승코퍼레이션보통주,013520,2018/12/28,2060,500
화신보통주,010690,2018/12/24,2365,500
화신보통주,010690,2018/12/26,2295,500
화신보통주,010690,2018/12/27,2325,500
화신보통주,010690,2018/12/28,2360,500
화신정공,126640,2018/12/24,1145,100
화신정공,126640,2018/12/26,1160,100
화신정공,126640,2018/12/27,1160,100
화신정공,126640,2018/12/28,1165,100
화인베스틸보통주,133820,2018/12/24,2560,500
화인베스틸보통주,133820,2018/12/26,2425,500
화인베스틸보통주,133820,2018/12/27,2585,500
화인베스틸보통주,133820,2018/12/28,2655,500
화일약품,061250,2018/12/24,6460,500
화일약품,061250,2018/12/26,6410,500
화일약품,061250,2018/12/27,6420,500
화일약품,061250,2018/12/28,6500,500
화진,134780,2018/12/24,3060,500
화진,134780,2018/12/26,3060,500
화진,134780,2018/12/27,3060,500
화진,134780,2018/12/28,3060,500
화천기계보통주,010660,2018/12/24,18250,5000
화천기계보통주,010660,2018/12/26,18300,5000
화천기계보통주,010660,2018/12/27,18350,5000
화천기계보통주,010660,2018/12/28,18200,5000
화천기공보통주,000850,2018/12/24,41200,5000
화천기공보통주,000850,2018/12/26,41050,5000
화천기공보통주,000850,2018/12/27,41150,5000
화천기공보통주,000850,2018/12/28,41100,5000
환인제약보통주,016580,2018/12/24,18850,500
환인제약보통주,016580,2018/12/26,18450,500
환인제약보통주,016580,2018/12/27,19300,500
환인제약보통주,016580,2018/12/28,19150,500
황금에스티보통주,032560,2018/12/24,7800,500
황금에스티보통주,032560,2018/12/26,7640,500
황금에스티보통주,032560,2018/12/27,7750,500
황금에스티보통주,032560,2018/12/28,7840,500
효성보통주,004800,2018/12/24,59700,5000
효성보통주,004800,2018/12/26,59500,5000
효성보통주,004800,2018/12/27,53700,5000
효성보통주,004800,2018/12/28,50000,5000
효성아이티엑스 보통주,094280,2018/12/24,10600,500
효성아이티엑스 보통주,094280,2018/12/26,10400,500
효성아이티엑스 보통주,094280,2018/12/27,10400,500
효성아이티엑스 보통주,094280,2018/12/28,10400,500
효성중공업보통주,298040,2018/12/24,43950,5000
효성중공업보통주,298040,2018/12/26,42350,5000
효성중공업보통주,298040,2018/12/27,42300,5000
효성중공업보통주,298040,2018/12/28,41350,5000
효성첨단소재보통주,298050,2018/12/24,104000,5000
효성첨단소재보통주,298050,2018/12/26,100500,5000
효성첨단소재보통주,298050,2018/12/27,104000,5000
효성첨단소재보통주,298050,2018/12/28,103000,5000
효성티앤씨보통주,298020,2018/12/24,188000,5000
효성티앤씨보통주,298020,2018/12/26,181500,5000
효성티앤씨보통주,298020,2018/12/27,185500,5000
효성티앤씨보통주,298020,2018/12/28,185000,5000
효성화학보통주,298000,2018/12/24,135500,5000
효성화학보통주,298000,2018/12/26,139000,5000
효성화학보통주,298000,2018/12/27,142500,5000
효성화학보통주,298000,2018/12/28,142000,5000
후성 보통주,093370,2018/12/24,7330,500
후성 보통주,093370,2018/12/26,7120,500
후성 보통주,093370,2018/12/27,7170,500
후성 보통주,093370,2018/12/28,7420,500
휠라홀딩스보통주,081660,2018/12/24,49000,1000
휠라홀딩스보통주,081660,2018/12/26,49000,1000
휠라홀딩스보통주,081660,2018/12/27,51000,1000
휠라홀딩스보통주,081660,2018/12/28,53500,1000
휴네시온,290270,2018/12/24,7190,500
휴네시온,290270,2018/12/26,7200,500
휴네시온,290270,2018/12/27,7110,500
휴네시온,290270,2018/12/28,7170,500
휴니드테크놀러지스보통주,005870,2018/12/24,8080,5000
휴니드테크놀러지스보통주,005870,2018/12/26,8110,5000
휴니드테크놀러지스보통주,005870,2018/12/27,8020,5000
휴니드테크놀러지스보통주,005870,2018/12/28,8000,5000
휴림네트웍스,192410,2018/12/24,408,500
휴림네트웍스,192410,2018/12/26,408,500
휴림네트웍스,192410,2018/12/27,408,500
휴림네트웍스,192410,2018/12/28,408,500
휴림로봇,090710,2018/12/24,1010,200
휴림로봇,090710,2018/12/26,991,200
휴림로봇,090710,2018/12/27,998,200
휴림로봇,090710,2018/12/28,1015,200
휴마시스,205470,2018/12/24,1340,100
휴마시스,205470,2018/12/26,1295,100
휴마시스,205470,2018/12/27,1320,100
휴마시스,205470,2018/12/28,1365,100
휴맥스,115160,2018/12/24,5300,500
휴맥스,115160,2018/12/26,5200,500
휴맥스,115160,2018/12/27,5320,500
휴맥스,115160,2018/12/28,5400,500
휴맥스홀딩스,028080,2018/12/24,2880,500
휴맥스홀딩스,028080,2018/12/26,2870,500
휴맥스홀딩스,028080,2018/12/27,2900,500
휴맥스홀딩스,028080,2018/12/28,2900,500
휴먼엔,032860,2018/12/24,641,500
휴먼엔,032860,2018/12/26,625,500
휴먼엔,032860,2018/12/27,642,500
휴먼엔,032860,2018/12/28,629,500
휴메딕스,200670,2018/12/24,31250,500
휴메딕스,200670,2018/12/26,31200,500
휴메딕스,200670,2018/12/27,28500,500
휴메딕스,200670,2018/12/28,27600,500
휴비스보통주,079980,2018/12/24,7580,5000
휴비스보통주,079980,2018/12/26,7520,5000
휴비스보통주,079980,2018/12/27,7420,5000
휴비스보통주,079980,2018/12/28,7510,5000
휴비츠,065510,2018/12/24,8250,500
휴비츠,065510,2018/12/26,8000,500
휴비츠,065510,2018/12/27,8010,500
휴비츠,065510,2018/12/28,8050,500
휴센텍,215090,2018/12/24,1685,100
휴센텍,215090,2018/12/26,1625,100
휴센텍,215090,2018/12/27,1650,100
휴센텍,215090,2018/12/28,1685,100
휴스틸보통주,005010,2018/12/24,12000,5000
휴스틸보통주,005010,2018/12/26,11650,5000
휴스틸보통주,005010,2018/12/27,11400,5000
휴스틸보통주,005010,2018/12/28,11550,5000
휴엠앤씨,263920,2018/12/24,13800,500
휴엠앤씨,263920,2018/12/26,13350,500
휴엠앤씨,263920,2018/12/27,14500,500
휴엠앤씨,263920,2018/12/28,15300,500
휴온스,243070,2018/12/24,83400,500
휴온스,243070,2018/12/26,82100,500
휴온스,243070,2018/12/27,71400,500
휴온스,243070,2018/12/28,71600,500
휴온스글로벌,084110,2018/12/24,49850,500
휴온스글로벌,084110,2018/12/26,48450,500
휴온스글로벌,084110,2018/12/27,44700,500
휴온스글로벌,084110,2018/12/28,44150,500
휴젤,145020,2018/12/24,366300,500
휴젤,145020,2018/12/26,369800,500
휴젤,145020,2018/12/27,369800,500
휴젤,145020,2018/12/28,381500,500
흥구석유,024060,2018/12/24,2790,100
흥구석유,024060,2018/12/26,2695,100
흥구석유,024060,2018/12/27,2690,100
흥구석유,024060,2018/12/28,2705,100
흥국,010240,2018/12/24,7010,500
흥국,010240,2018/12/26,6250,500
흥국,010240,2018/12/27,6350,500
흥국,010240,2018/12/28,6400,500
흥국에프엔비,189980,2018/12/24,6480,500
흥국에프엔비,189980,2018/12/26,6330,500
흥국에프엔비,189980,2018/12/27,6430,500
흥국에프엔비,189980,2018/12/28,6450,500
흥국화재해상보험보통주,000540,2018/12/24,4520,5000
흥국화재해상보험보통주,000540,2018/12/26,4470,5000
흥국화재해상보험보통주,000540,2018/12/27,4470,5000
흥국화재해상보험보통주,000540,2018/12/28,4705,5000
흥아해운보통주,003280,2018/12/24,407,500
흥아해운보통주,003280,2018/12/26,391,500
흥아해운보통주,003280,2018/12/27,403,500
흥아해운보통주,003280,2018/12/28,402,500
희림종합건축사사무소,037440,2018/12/24,4655,500
희림종합건축사사무소,037440,2018/12/26,4620,500
희림종합건축사사무소,037440,2018/12/27,4620,500
희림종합건축사사무소,037440,2018/12/28,4625,500
힘스,238490,2018/12/24,9920,500
힘스,238490,2018/12/26,9340,500
힘스,238490,2018/12/27,9460,500
힘스,238490,2018/12/28,9480,500
