회사명,거래소코드,회계년도,매출액증가율,총자본증가율,유동자산증가율,유형자산증가율,영업이익증가율,순이익증가율
일진머티리얼즈(주),20150,2019,0.09602766171954058,0.4980049863448244,0.6580195028138722,0.3797645872286646,0.0728577352398152,0.13383483930931983
일진전기(주),103590,2011,-0.025689845238925146,0.0397066892081297,0.029763392140996547,0.06322898071495198,-1.510173194104723,-1.510173194104723
일진전기(주),103590,2012,-0.03047316952874457,0.07769075162177663,0.10066482353440431,0.07629404804546236,0.0,0.0
일진전기(주),103590,2013,-0.11049932301708543,0.008920949127174671,-0.08244435823375673,0.02753830482155384,-1.3968509232099948,-1.3968509232099948
일진전기(주),103590,2014,-0.1219734788100475,-0.04934613377545172,-0.057873258472745714,-0.21929099890092385,2.3369548508695215,1.5880594876347711
일진전기(주),103590,2015,-0.07274738890437038,-0.07435752394766137,-0.16551990911708858,-0.03154533135825344,-0.43410033946277116,-0.3537476729192822
일진전기(주),103590,2016,-0.05117182215561278,-0.009077814301286957,0.1222889511457097,-0.017636624047910443,-0.8491674998257167,-0.829702481567977
일진전기(주),103590,2017,0.12373831449160444,0.03844437812612811,0.09880275469621336,0.012499823467541749,-2.471114871886645,-2.471114871886645
일진전기(주),103590,2018,-0.04009750981765836,0.028881796851977004,0.059615499976744646,0.01344485323807132,5.91801181611459,5.91801181611459
일진전기(주),103590,2019,-0.0863056813566393,0.0028488710157039687,0.02962818456371874,-0.016425271774764716,-1.2495339320132302,-1.2495339320132302
일진하이솔루스(주),271940,2012,,,,,,
일진하이솔루스(주),271940,2013,,,,,,
일진하이솔루스(주),271940,2014,,,,,,
일진하이솔루스(주),271940,2015,,,,,,
일진하이솔루스(주),271940,2016,0.027470277781142194,0.0736847974231647,0.14207640267019217,-0.017004273174127893,-1.0804180782590729,-1.0804180782590729
일진하이솔루스(주),271940,2017,0.08485959394482978,0.27135782373469897,0.24906868479031896,0.30090262233281706,-15.454813407149574,-15.454813407149574
일진하이솔루스(주),271940,2018,0.4054730032438352,-0.023562647847424567,0.031087004351169956,-0.06257843179356515,-1.1403147858108267,-1.1403147858108267
일진하이솔루스(주),271940,2019,2.0964013268425488,1.7286756840447142,3.370817195875376,0.5357685938834249,41.87236900601848,41.87236900601848
일진홀딩스(주),15860,2011,-0.01432021455371435,0.036245671927404244,0.014035906475579063,0.07572628937174763,-1.460243472889878,-1.460243472889878
일진홀딩스(주),15860,2012,-0.015091476355935995,0.06978182097830499,0.06658183691346542,0.09310717657935386,0.6838713992396173,0.6838713992396173
일진홀딩스(주),15860,2013,-0.08520917321821042,0.006969023711537403,-0.049351955899037625,0.015656877733742913,-1.2574946773529172,-1.2574946773529172
일진홀딩스(주),15860,2014,-0.08163546926014664,0.0017281401077271497,0.028187946944599584,-0.20069684441843694,2.7739588689882395,2.2504472776206303
일진홀딩스(주),15860,2015,-0.04375801336443774,-0.03799272319174141,-0.07750963538064648,-0.03153099541179516,0.04273412239639618,0.21811206063436406
일진홀딩스(주),15860,2016,-0.04665170184977352,-0.009372521627908914,0.11753229248775487,0.02187592923529791,-1.4599911494958489,-1.4571827699278508
일진홀딩스(주),15860,2017,0.11231117258183843,0.012653087385062323,0.03408055045998637,0.03033744196182564,0.7316130998786614,0.7316130998786614
일진홀딩스(주),15860,2018,-0.016225557656075362,0.03454450713520285,0.08785847159939442,-0.036905477148465926,-1.2890185878008538,-1.0451056914151013
일진홀딩스(주),15860,2019,-0.0357603255534249,0.06445484220872588,0.15338535756646499,0.008009176694827147,2.9418661750419948,24.108510025796782
잉글우드랩(주),950140,2015,,,,,,
잉글우드랩(주),950140,2016,0.3276759871669719,0.8277216021957452,1.6331905384739485,1.88906252809105,-1.051325953788208,-1.051325953788208
잉글우드랩(주),950140,2017,0.10043964309750097,0.09453746229910798,-0.28707595007638953,3.1265523575592953,47.91261027247832,47.91261027247832
잉글우드랩(주),950140,2018,0.3630062882663514,0.13333295690009206,0.2757345055561107,0.2825153414206949,0.0,0.0
잉글우드랩(주),950140,2019,0.12251581645496001,0.10088969701590367,0.18978775450985808,-0.17054586164158492,-1.3845738249731643,-1.3845738249731643
자이글(주),234920,2013,,,,,,
자이글(주),234920,2014,,,,,,
자이글(주),234920,2015,0.5755768741954541,1.1285639527813172,0.3710814120107726,0.05131798268257781,0.45086307896250677,0.45086307896250677
자이글(주),234920,2016,0.0007682647100484274,0.5073918237399573,0.19890488316805532,6.665372199565151,-0.1983632138818181,-0.1983632138818181
자이글(주),234920,2017,-0.19115894042624293,0.029702613232174713,-0.263099307772645,0.39745022867553126,-0.52316033933101,-0.52316033933101
자이글(주),234920,2018,-0.32347614917841727,0.059193613409395995,0.30055091326926187,0.038446162075999935,-2.2097851439840586,-2.2097851439840586
자이글(주),234920,2019,-0.4678433056254946,-0.3363128801234814,-0.4374655503994167,-0.01520236953704368,3.793432777244538,3.7957117157962426
자이에스앤디(주),317400,2011,,,,,,
자이에스앤디(주),317400,2012,,,,,,
자이에스앤디(주),317400,2013,,,,,,
자이에스앤디(주),317400,2014,,,,,,
자이에스앤디(주),317400,2015,,,,,,
자이에스앤디(주),317400,2016,,,,,,
자이에스앤디(주),317400,2017,,,,,,
자이에스앤디(주),317400,2018,,,,,,
자이에스앤디(주),317400,2019,0.3067707142840117,1.0217264386419993,0.48590986933308433,0.5060692910144735,0.16020594551829692,0.16020594551829692
자화전자(주),33240,2011,0.9447857057234543,0.20044520537931132,0.2697337716185413,0.024036697994822775,3.178427820205294,3.178427820205294
자화전자(주),33240,2012,0.3039786544101377,0.24415059076343604,0.2923262761791625,-0.000357107551599789,1.436528398820815,1.436528398820815
자화전자(주),33240,2013,0.43127179931720816,0.21160326824965447,0.18411880638765354,0.26885525618811923,-0.00616267344215804,-0.00616267344215804
자화전자(주),33240,2014,-0.30404469442546955,0.007020939255099945,-0.038209412396099984,0.0638379413246839,-0.4810119974655894,-0.4810119974655894
자화전자(주),33240,2015,-0.18028531667194747,0.11039993003409787,0.02412376277508943,0.05486592305483162,-0.0754905892050588,-0.0754905892050588
자화전자(주),33240,2016,0.11662266669564625,0.06892285434780177,0.025476704042914022,0.3293135630998232,-0.28211644011497117,-0.28211644011497117
자화전자(주),33240,2017,0.4929558663080378,0.07962491051357867,0.1985383757906125,0.2757836914512888,0.668199139714952,0.668199139714952
자화전자(주),33240,2018,-0.19587750701609707,-0.23564061983401707,-0.31332195410245567,-0.13165020139569927,-1.0515340220322391,-1.0515340220322391
자화전자(주),33240,2019,0.013074348549886983,-0.0106406351074122,-0.08430193218961257,0.007369360402591507,0.0,0.0
