회사명,거래소코드,회계년도,종가,RETA,EBTA,OM,종업원수증가율
(주)서전기전,189860,2011,,,,,0.0
(주)서전기전,189860,2012,,,,,0.0
(주)서전기전,189860,2013,,0.4792190905338612,0.2596601531993938,0.12838026162535107,0.0
(주)서전기전,189860,2014,8500.0,0.5598198905462617,0.2810658736900548,0.20136029557372906,0.0
(주)서전기전,189860,2015,7400.0,0.5763766342782239,-0.007157174714595412,-0.006223395276180705,0.09195402298850586
(주)서전기전,189860,2016,10000.0,0.5444632282589417,0.05034183391973939,0.040858600117513286,-0.06315789473684208
(주)서전기전,189860,2017,6800.0,0.5514419822747646,0.05558276541390164,0.04828618676924912,0.03370786516853941
(주)서전기전,189860,2018,4285.0,0.5206438585421646,0.09070335650536535,0.08299545862408648,0.21739130434782616
(주)서전기전,189860,2019,3780.0,0.49662240579923916,0.018011360908895286,0.016723415895007337,0.3035714285714286
(주)서진시스템,178320,2011,,,,,0.0
(주)서진시스템,178320,2012,,,,,0.0
(주)서진시스템,178320,2013,,,,,0.0
(주)서진시스템,178320,2014,,,,,0.0
(주)서진시스템,178320,2015,,0.07593469203970889,0.12237714645102106,0.22996510668701609,0.0
(주)서진시스템,178320,2016,,0.07407323402256813,0.09052417512036028,0.124061813665332,0.0
(주)서진시스템,178320,2017,34800.0,0.048640176886836854,0.028555816298447653,0.031110351125048247,0.0
(주)서진시스템,178320,2018,17350.0,0.051484835548577315,0.0835997345737059,0.11275811268422575,-0.027624309392265234
(주)서진시스템,178320,2019,28800.0,0.05013279092238202,0.09371915864859982,0.13448767414263837,0.3295454545454546
(주)서진오토모티브,122690,2011,4950.0,,,,0.0
(주)서진오토모티브,122690,2012,3300.0,0.060043226099196004,0.008976562149988503,0.005365069366143115,0.0
(주)서진오토모티브,122690,2013,2740.0,0.06020149030724019,0.016185472111421385,0.009132591068304321,-0.2592592592592593
(주)서진오토모티브,122690,2014,3675.0,0.060900324382771175,0.017210571791122942,0.009840300191131551,0.05714285714285716
(주)서진오토모티브,122690,2015,6360.0,0.05632416514662628,0.007885758888036597,0.004796991465023909,0.0
(주)서진오토모티브,122690,2016,4975.0,0.05707048258699444,0.008091600864548739,0.005137374993672776,-0.023648648648648685
(주)서진오토모티브,122690,2017,4680.0,0.045534426136476666,-0.022162399393144273,-0.014829884539054127,0.0657439446366781
(주)서진오토모티브,122690,2018,2295.0,0.03442821462733738,-0.035140796340977304,-0.023674985010631158,-0.1071428571428571
(주)서진오토모티브,122690,2019,2055.0,0.015032791710988735,-0.014826575123797531,-0.009034426654953905,0.0036363636363636598
(주)서플러스글로벌,140070,2011,,,,,0.0
(주)서플러스글로벌,140070,2012,,,,,0.0
(주)서플러스글로벌,140070,2013,,,,,0.0
(주)서플러스글로벌,140070,2014,,0.40098059262562563,0.0731161695668769,0.09706478839796412,0.0
(주)서플러스글로벌,140070,2015,,0.4733844547934865,0.14776973138316474,0.12912900444688116,0.0
(주)서플러스글로벌,140070,2016,,0.5743154070988985,0.19634010974559163,0.18279669713488145,0.0
(주)서플러스글로벌,140070,2017,7490.0,0.46450272684814264,0.1637037575217035,0.22751640551935481,0.32499999999999996
(주)서플러스글로벌,140070,2018,3065.0,0.49421647053365875,0.14392795490009394,0.18012769589379238,0.0
(주)서플러스글로벌,140070,2019,2390.0,0.5104957465019953,0.012496850020335518,0.020255258316701465,-0.037735849056603765
(주)서한,11370,2011,1490.0,0.12318568547432215,-0.0521554985492326,-0.0574670101402856,-0.05369127516778527
(주)서한,11370,2012,1110.0,0.1401640446766207,0.03421354048595166,0.03517199962616738,0.11347517730496448
(주)서한,11370,2013,1625.0,0.17373813562808427,0.08648690538568905,0.059898035564743365,0.07006369426751591
(주)서한,11370,2014,2100.0,0.1878711579362767,0.10622664349804811,0.07231018087425273,0.3571428571428572
(주)서한,11370,2015,1755.0,0.23620310360885088,0.10140651659026857,0.09052797960349428,0.00877192982456143
(주)서한,11370,2016,2285.0,0.37960920108746166,0.20874672117876286,0.17244154692009647,0.017391304347825987
(주)서한,11370,2017,2270.0,0.5896880901370287,0.26637205989847573,0.19744698338432948,0.08119658119658113
(주)서한,11370,2018,1860.0,0.529922177148463,0.12552849562346788,0.09263018985413232,0.20158102766798414
(주)서한,11370,2019,1190.0,0.5461027481846247,0.027770550905709405,0.023784307982259365,0.125
(주)서흥,8490,2011,15200.0,0.3041451276033227,0.05627437367080772,0.13006885128566542,0.06028368794326244
(주)서흥,8490,2012,18550.0,0.2485689027637043,-0.012044415000793219,-0.027138199480636997,1.2541806020066888
(주)서흥,8490,2013,38750.0,0.2582505909054759,0.03520575018134156,0.06083596174481434,-0.4881305637982196
(주)서흥,8490,2014,49900.0,0.2777351131071848,0.050312059735784856,0.08489287305759395,0.0028985507246377384
(주)서흥,8490,2015,42450.0,0.27519367595821964,0.049561084273954274,0.09073075557982083,0.050578034682081
(주)서흥,8490,2016,37150.0,0.28685965019548776,0.057560999766429144,0.09908425136850486,0.05364511691884455
(주)서흥,8490,2017,32700.0,0.2935985098072725,0.051998980051546635,0.08843923608577933,-0.04177545691906004
(주)서흥,8490,2018,23400.0,0.3022950830137658,0.05488908374257118,0.0891531809669681,0.11444141689373288
(주)서흥,8490,2019,35500.0,0.30976331465539897,0.06331707392659901,0.09741749818676791,0.02689486552567244
(주)서희건설,35890,2011,696.0,0.15302366707039988,-0.002943947825670429,-0.0023962637579197244,-0.020542317173377178
(주)서희건설,35890,2012,830.0,0.1348293420454855,-0.021488547291442693,-0.01846631325138333,-0.0738255033557047
(주)서희건설,35890,2013,593.0,0.06497275044508849,-0.08088018312795624,-0.07264885715132684,-0.125
(주)서희건설,35890,2014,692.0,0.07319584514997557,0.012167357875240252,0.009488524387977988,-0.0041407867494823725
(주)서희건설,35890,2015,1075.0,0.08059357712282163,0.027555606114888158,0.018875723632339858,0.03950103950103956
(주)서희건설,35890,2016,1405.0,0.09141454106067864,0.05074505390072699,0.036241726157103034,-0.017000000000000015
(주)서희건설,35890,2017,1275.0,0.1303404017169942,0.06157143606755725,0.04808860859164818,-0.03255340793489314
(주)서희건설,35890,2018,1190.0,0.1691460228422263,0.0697979349283591,0.052225554794184316,0.09358569926393279
(주)서희건설,35890,2019,1120.0,0.20857163688682473,0.09601210948218879,0.07540107884686885,-0.0346153846153846
(주)석경에이티,357550,2011,,,,,
(주)석경에이티,357550,2012,,,,,0.0
(주)석경에이티,357550,2013,,,,,0.0
(주)석경에이티,357550,2014,,,,,0.0
(주)석경에이티,357550,2015,,,,,0.0
(주)석경에이티,357550,2016,,,,,0.0
(주)석경에이티,357550,2017,,,,,0.0
(주)석경에이티,357550,2018,,,,,0.0
(주)석경에이티,357550,2019,,0.35461845893545685,0.06822609281387515,0.2073716562215479,0.0
(주)선광,3100,2011,16500.0,0.5013041981206326,0.27419579944782135,0.8739331883733172,0.01412429378531077
(주)선광,3100,2012,21200.0,0.5236588348115059,0.038187919653052585,0.12589778529417936,-0.02228412256267409
(주)선광,3100,2013,17650.0,0.523060373847273,0.03301083684416,0.11873552633487794,0.02279202279202286
(주)선광,3100,2014,18700.0,0.43697552494483144,-0.1140367351353219,-0.5169060210034367,0.013927576601671321
(주)선광,3100,2015,19650.0,0.3979271693038105,0.016499533565764953,0.09546489054365169,-0.2802197802197802
(주)선광,3100,2016,18050.0,0.48337651062793224,0.03764475579943128,0.1529805445866208,-0.026717557251908386
(주)선광,3100,2017,18650.0,0.4838906367539424,0.01878120050092562,0.07079653826190535,0.019607843137254832
(주)선광,3100,2018,17000.0,0.4850408380519499,0.024580362826720246,0.10012090658563254,-0.17692307692307696
(주)선광,3100,2019,16600.0,0.3769408758256975,0.012127619911635561,0.059382135021120386,0.08878504672897192
(주)선앤엘,2820,2011,6220.0,0.31125311478629863,0.016528711447954966,0.024209451524640362,-0.02594810379241519
(주)선앤엘,2820,2012,6460.0,0.3374464655618059,-0.009726735625959094,-0.013240309575657578,0.008196721311475308
(주)선앤엘,2820,2013,6650.0,0.2926725189789595,0.00783243711906841,0.010077941411562607,0.05894308943089421
(주)선앤엘,2820,2014,6950.0,0.28818412219005823,-0.002405374310374332,-0.0026232177933317143,0.0019193857965451588
(주)선앤엘,2820,2015,12050.0,0.267106008553299,0.012302626090198615,0.012575002782957395,0.011494252873563315
(주)선앤엘,2820,2016,10500.0,0.26405524614965603,0.0201924221531913,0.02116936886216545,0.0890151515151516
(주)선앤엘,2820,2017,7700.0,0.21814967118726747,-0.0045199809463384545,-0.004487293999154656,0.003478260869565153
(주)선앤엘,2820,2018,5290.0,0.20662897069529018,-0.015764563172295295,-0.01741647461630589,-0.15077989601386477
(주)선앤엘,2820,2019,4340.0,0.16888872856134807,-0.07135551796137193,-0.08507254958151142,-0.27755102040816326
(주)선익시스템,171090,2011,,0.05973089392536915,0.0707932152434344,0.05995906720454201,0.0
(주)선익시스템,171090,2012,,0.1882152458028135,0.13631421859179038,0.12346611779209017,0.0
(주)선익시스템,171090,2013,,0.23518716247331478,0.0649845408265917,0.07237820456497329,0.0
(주)선익시스템,171090,2014,,0.19840595574016506,0.010869702550237472,0.012178168924595256,0.0
(주)선익시스템,171090,2015,,0.1459027505338803,-0.12057264457957918,-0.16694463898695702,0.0
(주)선익시스템,171090,2016,,0.3476871148885542,0.28920948387785467,0.16954092231459825,0.0
(주)선익시스템,171090,2017,25050.0,0.33213881053261435,0.1041423315512244,0.09928068180369179,0.0
(주)선익시스템,171090,2018,7550.0,0.29263342657069585,0.08466803040873859,0.08323947062730436,0.13684210526315788
(주)선익시스템,171090,2019,7870.0,0.34179813401766396,0.07444752904749419,0.10203951356732485,-0.19907407407407407
(주)선진,136490,2011,7200.0,0.0640769933480488,0.08658723007897252,0.058570877765763876,
(주)선진,136490,2012,13150.0,0.16611382679557393,0.14570482526254536,0.09022452126807139,0.07086614173228356
(주)선진,136490,2013,24750.0,0.2578917148716506,0.13610945201400776,0.0739219612938966,0.12867647058823528
(주)선진,136490,2014,30500.0,0.2498877038484537,0.08204646619649124,0.05278877572737783,0.0
(주)선진,136490,2015,27900.0,0.2627401151035065,0.06183482013606938,0.044809625386732325,-0.026058631921824116
(주)선진,136490,2016,27900.0,0.258015055010901,0.08254614539991045,0.06953809188139147,0.02006688963210701
(주)선진,136490,2017,15400.0,0.25401826397513155,0.10779150234092998,0.09065176671910846,0.09836065573770503
(주)선진,136490,2018,11350.0,0.21153712570569122,0.029722914839076277,0.029877759049067445,0.04477611940298498
(주)선진,136490,2019,9390.0,0.22309122668362186,0.03307300918294726,0.03207109119040637,0.04571428571428582
(주)선진지주,14300,2011,21500.0,0.808606176352833,0.042092346951424116,0.049879185934569886,-0.9917355371900827
(주)성광벤드,14620,2011,19000.0,0.6333084456999529,0.07826025145677211,0.12672398035194102,0.05089820359281427
(주)성광벤드,14620,2012,24500.0,0.650391223616436,0.14261513449863011,0.19375546831815668,0.01139601139601143
(주)성광벤드,14620,2013,26700.0,0.7398369601513153,0.1687441930228998,0.22283849526049881,0.036619718309859106
(주)성광벤드,14620,2014,13800.0,0.7817323938586909,0.10374023373301104,0.19663103928482523,0.008152173913043459
(주)성광벤드,14620,2015,8650.0,0.8201292618321488,0.04853096143621629,0.10599403391740028,-0.008086253369272267
(주)성광벤드,14620,2016,8860.0,0.8441291837580976,0.011472922095369317,0.030071808873451206,-0.021739130434782594
(주)성광벤드,14620,2017,9980.0,0.8530336850739205,-0.04842869240493607,-0.1669640712273551,-0.0444444444444444
(주)성광벤드,14620,2018,11400.0,0.8341985377093666,-0.02067946403037687,-0.060822211110962934,0.0
(주)성광벤드,14620,2019,10350.0,0.8417838164162971,0.01940159901860184,0.04813359129473086,-0.01744186046511631
(주)성도이엔지,37350,2011,2860.0,0.24077985473671262,0.010129181477178282,0.01841032087160367,0.0903225806451613
(주)성도이엔지,37350,2012,4160.0,0.24515541144498276,0.18094926608344158,0.16640894048516106,0.15976331360946738
(주)성도이엔지,37350,2013,6280.0,0.2634806571759507,0.09195308831048021,0.07386180282012074,0.19387755102040827
(주)성도이엔지,37350,2014,5030.0,0.3906020664720053,0.04881644891691905,0.039573938920958805,-0.03418803418803418
(주)성도이엔지,37350,2015,4325.0,0.38354767231645887,0.035269537791955984,0.0327087825024585,-0.03539823008849563
(주)성도이엔지,37350,2016,5210.0,0.3710086892259651,0.08700531761569724,0.07150249527210858,0.10091743119266061
(주)성도이엔지,37350,2017,6840.0,0.4471483920284055,0.08840608559908783,0.07421785636420336,0.1499999999999999
(주)성도이엔지,37350,2018,4940.0,0.32009849988205774,0.039720114291169485,0.03369070423666648,0.1376811594202898
(주)성도이엔지,37350,2019,3445.0,0.1583509761445839,-0.16018290710197838,-0.11960482996194344,0.05095541401273884
(주)성안,11300,2011,835.0,0.13411509218688797,0.02556215227584682,0.027581969012167452,-0.07692307692307687
(주)성안,11300,2012,847.0,0.14326437887835677,0.026523263183770348,0.02909763531340031,-0.03645833333333337
(주)성안,11300,2013,660.0,0.15986113343748892,0.01700060837982327,0.018638570917760156,-0.027027027027026973
(주)성안,11300,2014,663.0,0.15969457915815502,-0.01591462613052757,-0.018475767659838768,-0.011111111111111072
(주)성안,11300,2015,1010.0,0.1583019194378531,-0.017586407034632063,-0.023215558540018156,-0.1348314606741573
(주)성안,11300,2016,911.0,0.1907118226442937,-0.008584163242245469,-0.011257479565697759,-0.051948051948051965
(주)성안,11300,2017,632.0,0.14954818008033943,-0.03175707991941428,-0.04587263741103245,-0.3287671232876712
(주)성안,11300,2018,634.0,0.12671125949088102,-0.03991194900478994,-0.05555887035828624,-0.30612244897959184
(주)성안,11300,2019,660.0,-0.01888600036097126,-0.175767289484657,-0.21461939699459592,-0.08823529411764708
(주)성우하이텍,15750,2011,13850.0,0.19104523427236908,0.06289694259566254,0.05449254861796002,0.0327433628318583
(주)성우하이텍,15750,2012,11700.0,0.21312279057567754,0.09219910676555101,0.06919955302881481,0.050556983718937465
(주)성우하이텍,15750,2013,15400.0,0.25244140655590946,0.09037090229701517,0.065856528069167,0.01631321370309946
(주)성우하이텍,15750,2014,11700.0,0.25497368419168664,0.06660753277893736,0.05316196297973383,0.1524879614767256
(주)성우하이텍,15750,2015,8990.0,0.23382950268198713,0.022508535403001847,0.020639901592895204,0.020194986072423315
(주)성우하이텍,15750,2016,7690.0,0.23650053549171604,0.019501879832648783,0.017522689079483147,0.11331058020477824
(주)성우하이텍,15750,2017,6520.0,0.2592178729283046,0.01858651452109733,0.018690575993207136,0.0073574494175352445
(주)성우하이텍,15750,2018,3640.0,0.2795716944042346,0.0085570539955311,0.008212456799498516,-0.040170419963481474
(주)성우하이텍,15750,2019,3750.0,0.25835744315365633,0.015964495795530786,0.01623213693165758,0.04819277108433728
(주)성창오토텍,80470,2011,3470.0,0.38999528220961677,0.10865200273355397,0.09825055003211529,0.3047619047619048
(주)성창오토텍,80470,2012,3775.0,0.31592044219561966,0.09907761426990348,0.10988870828675362,0.27007299270072993
(주)성창오토텍,80470,2013,8700.0,0.2774533816689315,0.039615227194275605,0.028407344987760028,0.9367816091954022
(주)성창오토텍,80470,2014,3680.0,0.2731633946153882,0.019660418026296016,0.01601892272220946,-0.09792284866468848
(주)성창오토텍,80470,2015,5800.0,0.2846335493156557,0.010384451212689598,0.008513322145882964,0.06907894736842102
(주)성창오토텍,80470,2016,4385.0,0.2784779020670482,0.01932811723454404,0.014891700358869027,0.0
(주)성창오토텍,80470,2017,8350.0,0.2996052811954732,-0.014492611878610728,-0.010749142552333335,-0.0953846153846154
(주)성창오토텍,80470,2018,8380.0,0.2527626871856774,-0.026296608233307418,-0.021995226187051464,-0.12585034013605445
(주)성창오토텍,80470,2019,8100.0,0.24057911542950788,-0.0015160933611982016,-0.0012657792344179062,-0.0622568093385214
(주)세경하이테크,148150,2011,,,,,
(주)세경하이테크,148150,2012,,,,,0.0
(주)세경하이테크,148150,2013,,,,,0.0
(주)세경하이테크,148150,2014,,,,,0.0
(주)세경하이테크,148150,2015,,0.46837486025265884,0.0967434142238952,0.07564559619287275,0.0
(주)세경하이테크,148150,2016,,0.4061570099180686,0.06206997265682791,0.049091896116563415,0.0
(주)세경하이테크,148150,2017,,0.40571505194307034,-0.04686890774526445,-0.03366933272958495,0.0
(주)세경하이테크,148150,2018,,0.3894268391619901,0.2561881168905074,0.14856053134574548,0.0
(주)세경하이테크,148150,2019,35700.0,0.36533504523189725,0.1295033055363452,0.09501722333926244,0.0
(주)세기리텍,199870,2011,,,,,
(주)세기리텍,199870,2012,,,,,0.0
(주)세기리텍,199870,2013,,,,,0.0
(주)세기리텍,199870,2014,,,,,0.0
(주)세기리텍,199870,2015,,,,,0.0
(주)세기리텍,199870,2016,,,,,-0.032258064516129004
(주)세동,53060,2011,1800.0,0.15937829277897284,0.017096767929102225,0.013960955955512425,0.05964912280701751
(주)세동,53060,2012,3400.0,0.1316525726013586,0.00858013445760954,0.007690733696113921,0.036423841059602724
(주)세동,53060,2013,2995.0,0.13395888862291194,0.015030839955763197,0.012832021311127588,0.04792332268370614
(주)세동,53060,2014,1130.0,0.08581289207331799,-0.013008908564155026,-0.013505342551054391,0.0
(주)세동,53060,2015,1475.0,0.08956545939880547,-0.026911077277969427,-0.02578511836914004,0.03658536585365857
(주)세동,53060,2016,2185.0,0.03328261985845754,-0.01813840663003063,-0.018402695570928208,0.0235294117647058
(주)세동,53060,2017,995.0,-0.04152421630772792,-0.0678147120113947,-0.06509185869819502,0.0
(주)세동,53060,2018,566.0,-0.10018801752826972,-0.0496443165694213,-0.04389132012456858,0.028735632183908066
(주)세동,53060,2019,798.0,-0.23619223626449612,-0.05123745955244905,-0.04044256428711163,-0.0949720670391061
(주)세림비앤지,340440,2019,2010.0,,,,
(주)세보엠이씨,11560,2011,2600.0,0.545664144430754,0.08356804339013936,0.03552555631387442,-0.003676470588235281
(주)세보엠이씨,11560,2012,3465.0,0.6440821408522698,0.07205343143941222,0.04033848970407664,0.029520295202952074
(주)세보엠이씨,11560,2013,4360.0,0.6075083746703885,0.065417745166905,0.03996679956596324,0.05017921146953408
(주)세보엠이씨,11560,2014,5090.0,0.4932177723554235,0.06190180234340005,0.028284610216456403,0.0921501706484642
(주)세보엠이씨,11560,2015,7200.0,0.5751065672547154,0.11115741114986372,0.05869072091176283,0.009374999999999911
(주)세보엠이씨,11560,2016,8120.0,0.5049228455861686,0.10760783217180288,0.057747543033388436,0.11145510835913308
(주)세보엠이씨,11560,2017,12400.0,0.4825991094608545,0.1105606977632732,0.04728852377227664,0.1727019498607243
(주)세보엠이씨,11560,2018,9200.0,0.5920405294983848,0.11929212075853096,0.0620335938749009,0.03562945368171011
(주)세보엠이씨,11560,2019,7960.0,0.4777171266284802,-0.02068543217787086,-0.009711274287554998,0.050458715596330306
(주)세아메카닉스,396300,2011,,,,,0.0
(주)세아메카닉스,396300,2012,,,,,0.0
(주)세아메카닉스,396300,2013,,,,,0.0
(주)세아메카닉스,396300,2014,,,,,0.0
(주)세아메카닉스,396300,2015,,,,,0.0
(주)세아메카닉스,396300,2016,,,,,0.0
(주)세아메카닉스,396300,2017,,,,,0.0
(주)세아메카닉스,396300,2018,,,,,0.0
(주)세아메카닉스,396300,2019,,,,,0.0
(주)세아베스틸지주,1430,2011,46000.0,0.3801885516906593,0.13570905588371598,0.10920163245529917,-0.002025658338960179
(주)세아베스틸지주,1430,2012,28650.0,0.3855623384807407,0.07069604478816319,0.069568469932741,0.035859269282814576
(주)세아베스틸지주,1430,2013,25900.0,0.40986858528597875,0.05848777984786189,0.061158301279066636,-0.020248203788373664
(주)세아베스틸지주,1430,2014,27900.0,0.4058613995241786,0.0673500130917786,0.07428977268799422,0.02733333333333343
(주)세아베스틸지주,1430,2015,27600.0,0.2954656911989011,0.059862774809712166,0.08514679367995226,-0.011680726800778696
(주)세아베스틸지주,1430,2016,25550.0,0.31173815301309643,0.037550398102104095,0.052474592581405355,-0.022980958634274407
(주)세아베스틸지주,1430,2017,29050.0,0.32603478333610664,0.048268396816530085,0.05673044345740244,0.009408602150537737
(주)세아베스틸지주,1430,2018,17700.0,0.3127760788379773,0.007940465014399312,0.009008309113410445,0.01664447403462055
(주)세아베스틸지주,1430,2019,15250.0,0.32078453380960104,0.008568861270342282,0.010352316509041217,0.02095612311722328
(주)세아제강,306200,2018,57000.0,0.00886824549270498,0.009103095739969534,0.02214015077022051,
(주)세아제강,306200,2019,60900.0,0.026085838704847576,0.042146691154292024,0.035333413606248726,-0.04532577903682722
(주)세아제강지주,3030,2011,66200.0,0.4229622408122054,0.08089480901580759,0.07280420091461737,-0.02066590126291623
(주)세아제강지주,3030,2012,92700.0,0.4282542992726131,0.07607173448591394,0.0625207958030904,0.030480656506447934
(주)세아제강지주,3030,2013,88300.0,0.46859011556864105,0.0753231349470128,0.06773381892923043,0.08759954493742894
(주)세아제강지주,3030,2014,79400.0,0.4264436140129032,0.05354794970257053,0.04987832223204151,-0.046025104602510414
(주)세아제강지주,3030,2015,53700.0,0.4842102259440674,0.0330426900722421,0.0312665688622693,-0.06140350877192979
(주)세아제강지주,3030,2016,92600.0,0.4700865525478145,0.033263043843792764,0.04015084789892716,0.008177570093457875
(주)세아제강지주,3030,2017,96200.0,0.4264763676763697,0.029040831827060937,0.030585148316731613,-0.15063731170336037
(주)세아제강지주,3030,2018,49300.0,0.4762260584299701,0.07868570904345848,0.1079966898518372,-0.9740791268758526
(주)세아제강지주,3030,2019,47400.0,0.21788090820674577,0.019298842163779126,0.01787284820829322,0.21052631578947367
(주)세아특수강,19440,2011,26600.0,0.24772403224127482,0.08050001596575224,0.05523309400115012,0.0
(주)세아특수강,19440,2012,19450.0,0.26615671724549156,0.05393219995861592,0.03672852937084888,0.017064846416382284
(주)세아특수강,19440,2013,28000.0,0.31813218954150235,0.09139355317880087,0.05813720222309497,0.01342281879194629
(주)세아특수강,19440,2014,24300.0,0.33499730744669115,0.07780119534011616,0.05494901863143779,0.0298013245033113
(주)세아특수강,19440,2015,18900.0,0.3830756577785586,0.05170183129711987,0.03796600147725933,-0.01607717041800638
(주)세아특수강,19440,2016,22500.0,0.407085602251773,0.060802343982505266,0.04698310180956626,-0.009803921568627416
(주)세아특수강,19440,2017,20100.0,0.4334511430791016,0.059374432140563774,0.04289849085021789,-0.0033003300330033403
(주)세아특수강,19440,2018,14900.0,0.4669001177764789,0.03059291260277319,0.02114157979847621,-0.03642384105960261
(주)세아특수강,19440,2019,13450.0,0.4138545169975794,0.025987584697077286,0.02076090687008295,-0.013745704467353903
(주)세아홀딩스,58650,2011,124500.0,0.177416560680406,0.07521535105424672,0.06785867164407731,0.26923076923076916
(주)세아홀딩스,58650,2012,82700.0,0.16972320629488563,0.03601397725753868,0.037547628784824046,0.21212121212121215
(주)세아홀딩스,58650,2013,94500.0,0.14234266462714945,0.039927758466915854,0.04268107359677586,0.25
(주)세아홀딩스,58650,2014,162000.0,0.14679174124281394,0.05687359398150773,0.0604502714637056,-0.06000000000000005
(주)세아홀딩스,58650,2015,131000.0,0.12172392178583871,0.051020567305833514,0.06542946141752677,-0.021276595744680882
(주)세아홀딩스,58650,2016,129000.0,0.1264252451313903,0.039232627421173526,0.05035313117984225,0.15217391304347827
(주)세아홀딩스,58650,2017,152000.0,0.13105493749469965,0.04741962860187625,0.051972792307452984,-0.07547169811320753
(주)세아홀딩스,58650,2018,97300.0,0.13162395453624534,0.014357533188609176,0.015125696550101167,0.24489795918367352
(주)세아홀딩스,58650,2019,78600.0,0.13858344605778955,0.011883800649130168,0.013151544794934088,0.049180327868852514
(주)세우글로벌,13000,2011,669.0,0.3976329793440577,-0.03264940085278496,-0.03388608881767054,0.2857142857142858
(주)세우글로벌,13000,2012,1085.0,0.4201367517906599,0.05351645593542643,0.050113506141732794,-0.07407407407407407
(주)세우글로벌,13000,2013,1065.0,0.4511450899097206,0.04528540084856276,0.0371432569802342,0.1200000000000001
(주)세우글로벌,13000,2014,1045.0,0.28423860053172056,0.04038720268507232,0.03288508115850296,0.0714285714285714
(주)세우글로벌,13000,2015,2250.0,0.3141718411983457,0.029770807696391035,0.027809658773357383,-0.06666666666666665
(주)세우글로벌,13000,2016,2220.0,0.3398514646813396,0.022555318806300177,0.02086541695525263,0.0714285714285714
(주)세우글로벌,13000,2017,1800.0,0.31245810242653793,0.007915724494073363,0.008770712096689703,-0.16666666666666663
(주)세우글로벌,13000,2018,1725.0,0.25193139759233807,0.00249807288131029,0.0033635665473963168,0.08000000000000007
(주)세우글로벌,13000,2019,1990.0,0.25728297395230715,0.009847587044388019,0.016319294211057732,0.11111111111111116
(주)세운메디칼,100700,2011,5350.0,0.6730116586411513,0.09042661067933075,0.11265829332520165,0.11398963730569944
(주)세운메디칼,100700,2012,3205.0,0.7353649148877064,0.11728662453475662,0.1343001656421109,-0.013953488372092981
(주)세운메디칼,100700,2013,3675.0,0.7563858297384753,0.1650079877596718,0.20742536809995266,-0.014150943396226467
(주)세운메디칼,100700,2014,6210.0,0.7372176368820162,0.10242580219761613,0.14141532496837778,0.03349282296650724
(주)세운메디칼,100700,2015,5360.0,0.7235221892016099,0.0530936296050214,0.07473239927872874,-0.02777777777777779
(주)세운메디칼,100700,2016,4330.0,0.7660805187260815,0.12815244848608986,0.19308808527735438,0.014285714285714235
(주)세운메디칼,100700,2017,3650.0,0.8944863259470095,0.1480882451005997,0.20814550950798633,0.0
(주)세운메디칼,100700,2018,3770.0,0.8378768985653153,0.14752172660130936,0.22230309544395052,-0.05164319248826288
(주)세운메디칼,100700,2019,3225.0,0.8469207603029594,0.1649345122974205,0.2576846232760967,0.09405940594059414
(주)세원물산,24830,2011,5190.0,0.4079847315017034,0.0418498033962471,0.11332307708443619,0.05962059620596216
(주)세원물산,24830,2012,6060.0,0.4502466098275289,0.061116758726463265,0.15698729316528626,0.11508951406649626
(주)세원물산,24830,2013,6230.0,0.5824506426129195,0.02805362710848829,0.06572319067769766,0.022935779816513735
(주)세원물산,24830,2014,7780.0,0.5356640743467318,-0.0013152740848926554,-0.0035486316306017713,-0.05156950672645744
(주)세원물산,24830,2015,8670.0,0.5039582320165523,0.03721708310037688,0.09785012003308155,-0.10874704491725773
(주)세원물산,24830,2016,8250.0,0.5337090741657329,0.01906526231094907,0.06170634170428347,-0.007957559681697646
(주)세원물산,24830,2017,6790.0,0.5453836214769258,0.028738080818909748,0.10111066820988618,0.18449197860962574
(주)세원물산,24830,2018,5160.0,0.5795981501641849,0.025794128586138686,0.07217288480337943,0.09480812641083514
(주)세원물산,24830,2019,6280.0,0.538183890245077,0.056842897767292594,0.14004691071890132,-0.004123711340206171
(주)세이브존아이앤씨,67830,2011,2300.0,0.26137762320249575,0.04095955715586958,0.12872604758518744,-0.10687022900763354
(주)세이브존아이앤씨,67830,2012,2700.0,0.3062800113539775,0.048984836926248346,0.14207317866546432,0.047008547008547064
(주)세이브존아이앤씨,67830,2013,4800.0,0.34552036045000273,0.05665616704613133,0.1613069130180871,-0.07346938775510203
(주)세이브존아이앤씨,67830,2014,6000.0,0.392224281060333,0.0650277682134709,0.18302043115920566,-0.06167400881057272
(주)세이브존아이앤씨,67830,2015,5770.0,0.42962157120443656,0.06403555555851904,0.18073466258113152,0.023474178403755763
(주)세이브존아이앤씨,67830,2016,5260.0,0.45849693952322246,0.06562822844179331,0.1985015260321776,-0.10550458715596334
(주)세이브존아이앤씨,67830,2017,4920.0,0.4848745030994194,0.06789367801234332,0.21406816465276904,0.00512820512820511
(주)세이브존아이앤씨,67830,2018,3435.0,0.5139507672848153,0.06013209027163531,0.1990454093920787,-0.025510204081632626
(주)세이브존아이앤씨,67830,2019,3260.0,0.5448633709568805,0.05236944307778217,0.19051456854064622,0.0732984293193717
(주)세종메디칼,258830,2012,,,,,
(주)세종메디칼,258830,2013,,,,,0.0
(주)세종메디칼,258830,2014,,,,,0.0
