회사명,거래소코드,회계년도,DOL,DFL
(주)알에프텍,61040,2015,77.56033187146399,1.0
(주)알에프텍,61040,2016,1.0,1.0
(주)알에프텍,61040,2017,5.702872462064875,1.0
(주)알에프텍,61040,2018,1.0,1.0
(주)알에프텍,61040,2019,1.0,1.0
(주)알엔투테크놀로지,148250,2011,,
(주)알엔투테크놀로지,148250,2012,,
(주)알엔투테크놀로지,148250,2013,,
(주)알엔투테크놀로지,148250,2014,,1.0
(주)알엔투테크놀로지,148250,2015,3.0326211998781947,1.0
(주)알엔투테크놀로지,148250,2016,1.0,1.0
(주)알엔투테크놀로지,148250,2017,1.0,1.0
(주)알엔투테크놀로지,148250,2018,1.2040139042764957,1.0
(주)알엔투테크놀로지,148250,2019,1.0,1.0
(주)알체라,347860,2019,,1.0
(주)알테오젠,196170,2013,,1.0
(주)알테오젠,196170,2014,1.0,1.0
(주)알테오젠,196170,2015,1.0,1.0
(주)알테오젠,196170,2016,1.0,1.0
(주)알테오젠,196170,2017,1.4005018203320128,1.0
(주)알테오젠,196170,2018,1.0,1.0
(주)알테오젠,196170,2019,1.0,1.0
(주)알톤스포츠,123750,2011,,1.0
(주)알톤스포츠,123750,2012,1.0,1.0
(주)알톤스포츠,123750,2013,4.479131292943246,1.0
(주)알톤스포츠,123750,2014,12.85103138653794,1.0
(주)알톤스포츠,123750,2015,17.612893960618837,1.0
(주)알톤스포츠,123750,2016,1.0,1.0
(주)알톤스포츠,123750,2017,1.0,1.0
(주)알톤스포츠,123750,2018,1.0,1.0
(주)알톤스포츠,123750,2019,1.0,1.0
(주)알티캐스트,85810,2011,1.8498126388505245,1.0
(주)알티캐스트,85810,2012,1.0,1.0
(주)알티캐스트,85810,2013,19.872323175020572,1.0
(주)알티캐스트,85810,2014,1.0,1.0
(주)알티캐스트,85810,2015,5.172423893578904,1.0
(주)알티캐스트,85810,2016,1.0,0.3806950209308926
(주)알티캐스트,85810,2017,107.53501505133634,3.134757084577181
(주)알티캐스트,85810,2018,1.0,1.0
(주)알티캐스트,85810,2019,362.69136442683765,0.8209042388120809
(주)알파홀딩스,117670,2011,1.2886512000861154,1.0
(주)알파홀딩스,117670,2012,0.7594164225906582,1.0
(주)알파홀딩스,117670,2013,1.0,1.0
(주)알파홀딩스,117670,2014,1.0,1.0
(주)알파홀딩스,117670,2015,1.0,1.0
(주)알파홀딩스,117670,2016,1.0,1.0
(주)알파홀딩스,117670,2017,1.0,1.0
(주)알파홀딩스,117670,2018,1.0,1.0
(주)알파홀딩스,117670,2019,1.0,1.0
(주)압타머사이언스,291650,2016,,
(주)압타머사이언스,291650,2017,,
(주)압타머사이언스,291650,2018,,1.0
(주)압타머사이언스,291650,2019,1.0,1.0
(주)애니플러스,310200,2018,,
(주)애니플러스,310200,2019,,
(주)애드바이오텍,179530,2013,,
(주)애드바이오텍,179530,2014,,
(주)애드바이오텍,179530,2018,,
(주)애드바이오텍,179530,2019,,
(주)액션스퀘어,205500,2014,,
(주)액션스퀘어,205500,2015,,1.0
(주)액션스퀘어,205500,2016,1.0,1.0
(주)액션스퀘어,205500,2017,0.2925592750959811,1.0
(주)액션스퀘어,205500,2018,0.4145373612539726,1.0
(주)액션스퀘어,205500,2019,0.8384670524202035,1.0
(주)액토즈소프트,52790,2011,1.0,1.0
(주)액토즈소프트,52790,2012,1.0,1.0
(주)액토즈소프트,52790,2013,0.8296582636621584,1.0
(주)액토즈소프트,52790,2014,21.273254009731474,1.0
(주)액토즈소프트,52790,2015,44.44946921941932,1.0
(주)액토즈소프트,52790,2016,2.41002879490626,1.0
(주)액토즈소프트,52790,2017,1.0,1.0
(주)액토즈소프트,52790,2018,1.0,1.0
(주)액토즈소프트,52790,2019,1.0,1.0
(주)액트로,290740,2016,,1.0
(주)액트로,290740,2017,2.7457680836203533,1.0
(주)액트로,290740,2018,5.814011854513113,1.0
(주)액트로,290740,2019,3.1547456295310212,1.0
(주)앤디포스,238090,2011,,
(주)앤디포스,238090,2012,,
(주)앤디포스,238090,2013,,
(주)앤디포스,238090,2014,,1.0
(주)앤디포스,238090,2015,10.004883183659182,1.0
(주)앤디포스,238090,2016,0.37237757539000593,1.0
(주)앤디포스,238090,2017,1.7773838706811431,1.0
(주)앤디포스,238090,2018,30.64219073899387,1.0
(주)앤디포스,238090,2019,1.0,1.0
(주)앤씨앤,92600,2011,4.352261716425217,1.0
(주)앤씨앤,92600,2012,1.0,1.0
(주)앤씨앤,92600,2013,22.09205991028315,1.0
(주)앤씨앤,92600,2014,39.82535047437635,1.0
(주)앤씨앤,92600,2015,1.0,1.0
(주)앤씨앤,92600,2016,1.0,1.0
(주)앤씨앤,92600,2017,72.4581953550337,1.0
(주)앤씨앤,92600,2018,7.4690576434616,1.0
(주)앤씨앤,92600,2019,1.0,1.0
(주)앱코,129890,2016,,
(주)앱코,129890,2017,,
(주)앱코,129890,2018,,
(주)앱코,129890,2019,,1.0
(주)야스,255440,2011,,1.0
(주)야스,255440,2012,1.0,1.0
(주)야스,255440,2013,0.8558564471804693,1.0
(주)야스,255440,2014,1.5543249914838562,1.0
(주)야스,255440,2015,1.0,1.0
(주)야스,255440,2016,6.69209401735953,1.0
(주)야스,255440,2017,5.6605146200398195,1.0
(주)야스,255440,2018,1.0763405804554966,1.0
(주)야스,255440,2019,1.033601587509822,1.0
(주)어반리튬,73570,2011,0.10144213434335378,1.0
(주)어반리튬,73570,2012,20.095759985669016,1.0
(주)어반리튬,73570,2013,0.34788342981935044,1.0
(주)어반리튬,73570,2014,1.0,1.0
(주)어반리튬,73570,2015,1.114025449807672,1.0
(주)어반리튬,73570,2016,1.0,1.0
(주)어반리튬,73570,2017,1.0,1.0
(주)어반리튬,73570,2018,0.9336720809012445,1.0
(주)어반리튬,73570,2019,1.0,1.1506936330785575
(주)어스앤에어로스페이스,263540,2012,,
(주)어스앤에어로스페이스,263540,2013,,
(주)어스앤에어로스페이스,263540,2014,,
(주)어스앤에어로스페이스,263540,2015,,1.0
(주)어스앤에어로스페이스,263540,2016,9.000203112148537,1.0
(주)어스앤에어로스페이스,263540,2017,1.0,1.0
(주)어스앤에어로스페이스,263540,2018,1.0,1.0
(주)어스앤에어로스페이스,263540,2019,1.0,1.0
(주)얼라인드제네틱스,238120,2015,,1.0
(주)얼라인드제네틱스,238120,2016,32.9340497650602,1.0
(주)얼라인드제네틱스,238120,2017,0.6510517815971042,1.0
(주)얼라인드제네틱스,238120,2018,1.0,1.0
(주)얼라인드제네틱스,238120,2019,1.0,1.0
(주)에너토크,19990,2011,13.165393242589921,1.0
(주)에너토크,19990,2012,0.5307332230951137,1.0
(주)에너토크,19990,2013,2.307841669500379,1.0
(주)에너토크,19990,2014,0.26971420876743724,1.0
(주)에너토크,19990,2015,2.653351503133645,1.0
(주)에너토크,19990,2016,0.1720588827799666,1.0
(주)에너토크,19990,2017,13.33748127095316,1.0
(주)에너토크,19990,2018,1.0,1.0
(주)에너토크,19990,2019,1.0,1.0
(주)에넥스,11090,2011,1.0,1.0
(주)에넥스,11090,2012,1.0,1.0
(주)에넥스,11090,2013,1.0,1.0
(주)에넥스,11090,2014,5.359364926707746,1.0
(주)에넥스,11090,2015,3.8194996542285904,1.0
(주)에넥스,11090,2016,1.0,1.0
(주)에넥스,11090,2017,0.9868944197639319,1.0
(주)에넥스,11090,2018,1.0,1.0
(주)에넥스,11090,2019,23.17961493751791,1.0
(주)에듀언스,9010,2011,165.97754789785674,0.9589684087119736
(주)에듀언스,9010,2012,0.5082913817417697,0.7888644549086188
(주)에스디생명공학,217480,2015,,1.0
(주)에스디생명공학,217480,2016,0.5655500785685399,1.0
(주)에스디생명공학,217480,2017,1.0,1.0
(주)에스디생명공학,217480,2018,1.0,1.0
(주)에스디생명공학,217480,2019,1822.3949666433043,1.0
(주)에스디시스템,121890,2011,6.289934737318914,1.0
(주)에스디시스템,121890,2012,1.0,1.0
(주)에스디시스템,121890,2013,967.0848020060874,1.0
(주)에스디시스템,121890,2014,10.34221831349942,1.0
(주)에스디시스템,121890,2015,1.0,1.0
(주)에스디시스템,121890,2016,53.142620662796226,1.0
(주)에스디시스템,121890,2017,1.0,1.0
(주)에스디시스템,121890,2018,2.167400116260625,1.0
(주)에스디시스템,121890,2019,1.0,1.0
(주)에스비비테크,389500,2011,,
(주)에스비비테크,389500,2012,,
(주)에스비비테크,389500,2013,,
(주)에스비비테크,389500,2014,,
(주)에스비비테크,389500,2015,,
(주)에스비비테크,389500,2016,,
(주)에스비비테크,389500,2017,,
(주)에스비비테크,389500,2018,,1.0
(주)에스비비테크,389500,2019,85.94327635436885,1.0
(주)에스비에스,34120,2011,411.9032526721857,1.0
(주)에스비에스,34120,2012,1.0,1.0
(주)에스비에스,34120,2013,2.6872648278877946,1.0
(주)에스비에스,34120,2014,1.0,1.0
(주)에스비에스,34120,2015,157.9021837849104,1.0
(주)에스비에스,34120,2016,1.0,1.0
(주)에스비에스,34120,2017,477.20431788160556,1.0
(주)에스비에스,34120,2018,1.0,1.0
(주)에스비에스,34120,2019,1.0,1.0
(주)에스비에스콘텐츠허브,46140,2011,0.15304905038203107,1.0
(주)에스비에스콘텐츠허브,46140,2012,1.0,1.0
(주)에스비에스콘텐츠허브,46140,2013,3.5537572188805155,1.0
(주)에스비에스콘텐츠허브,46140,2014,1.0,1.0
(주)에스비에스콘텐츠허브,46140,2015,1.0,1.0
(주)에스비에스콘텐츠허브,46140,2016,1.0,1.0
(주)에스비에스콘텐츠허브,46140,2017,12.70765854280138,1.0
(주)에스비에스콘텐츠허브,46140,2018,12.230848747550143,1.0
(주)에스비에스콘텐츠허브,46140,2019,1.0,1.0
(주)에스비엠,37630,2011,0.9097807521117253,1.0
(주)에스비엠,37630,2012,1.0,1.0
(주)에스씨디,42110,2011,1.0,1.0
(주)에스씨디,42110,2012,1.0,1.0
(주)에스씨디,42110,2013,110.4984459168218,1.0
(주)에스씨디,42110,2014,1.1864213342418144,1.0
(주)에스씨디,42110,2015,3.5968114281501102,1.0
(주)에스씨디,42110,2016,1.0,1.0
(주)에스씨디,42110,2017,1.0,1.0
(주)에스씨디,42110,2018,14.19552402456323,1.0
(주)에스씨디,42110,2019,1.0,1.0
(주)에스아이리소스,65420,2011,1.0,1.0
(주)에스아이리소스,65420,2012,1.0,1.0
(주)에스아이리소스,65420,2013,13.0611094347512,1.0
(주)에스아이리소스,65420,2014,2775.0695164807007,0.931924305390905
(주)에스아이리소스,65420,2015,3.068711044580975,3.5905295154531576
(주)에스아이리소스,65420,2016,8.201025408000671,1.0
(주)에스아이리소스,65420,2017,1.2508142537504825,1.0
(주)에스아이리소스,65420,2018,1.0,1.0
(주)에스아이리소스,65420,2019,1.0,0.9173905066533423
(주)에스앤더블류,103230,2011,1.0,1.0
(주)에스앤더블류,103230,2012,16.30820763520719,1.0
(주)에스앤더블류,103230,2013,2.653302437806669,1.0
(주)에스앤더블류,103230,2014,1.0,1.0
(주)에스앤더블류,103230,2015,1.0,1.0
(주)에스앤더블류,103230,2016,10.445921074197422,1.0
(주)에스앤더블류,103230,2017,1.0,1.0
(주)에스앤더블류,103230,2018,1.0,1.0
(주)에스앤더블류,103230,2019,1.0,1.0
(주)에스앤디,260970,2011,,
(주)에스앤디,260970,2012,,
(주)에스앤디,260970,2013,,
(주)에스앤디,260970,2014,,
(주)에스앤디,260970,2015,,
(주)에스앤디,260970,2016,,
(주)에스앤디,260970,2017,,
(주)에스앤디,260970,2018,,
(주)에스앤디,260970,2019,,
(주)에스앤에스텍,101490,2011,1.0,1.0
(주)에스앤에스텍,101490,2012,1.0,0.7780518999751288
(주)에스앤에스텍,101490,2013,6.783313314534503,1.0
(주)에스앤에스텍,101490,2014,2.0661882918946586,0.7298431358435369
(주)에스앤에스텍,101490,2015,1.0,1.0
(주)에스앤에스텍,101490,2016,3.936570171113161,1.0
(주)에스앤에스텍,101490,2017,309.44286273732814,1.0
(주)에스앤에스텍,101490,2018,3.6058483637631475,1.0
(주)에스앤에스텍,101490,2019,3.08225495649556,1.0
(주)에스에너지,95910,2011,6.700094360930473,1.0
(주)에스에너지,95910,2012,1.0,1.0
(주)에스에너지,95910,2013,1.0,1.0
(주)에스에너지,95910,2014,1.0,1.0
(주)에스에너지,95910,2015,0.5620871422853295,1.0
(주)에스에너지,95910,2016,2.5316638415143995,1.0
(주)에스에너지,95910,2017,3.5300939346426072,1.0
(주)에스에너지,95910,2018,94.99793774832538,0.919582627191732
(주)에스에너지,95910,2019,1.0,0.6737341420491005
(주)에스에스알,275630,2017,,1.0
(주)에스에스알,275630,2018,1.0,1.0
(주)에스에스알,275630,2019,2.0388833376391076,1.0
(주)에스에스컴텍,36500,2011,1.4877443750691106,1.0
(주)에스에스컴텍,36500,2012,1.0,1.0
(주)에스에스컴텍,36500,2013,1.0,1.0
(주)에스에스컴텍,36500,2014,1.0,1.0
(주)에스에스컴텍,36500,2015,1.0,0.21771953288621648
(주)에스에스컴텍,36500,2016,1.3433028158835458,1.0
(주)에스에이엠지엔터테인먼트,419530,2014,,
(주)에스에이엠지엔터테인먼트,419530,2015,,
(주)에스에이엠지엔터테인먼트,419530,2016,,
(주)에스에이엠지엔터테인먼트,419530,2017,,
(주)에스에이엠지엔터테인먼트,419530,2018,,
(주)에스에이엠지엔터테인먼트,419530,2019,,
(주)에스에이엠티,31330,2011,1.0,1.0462854611562034
(주)에스에이엠티,31330,2012,4.915078412558986,1.4313754527458804
(주)에스에이엠티,31330,2013,1.0,1.1183950039353123
(주)에스에이엠티,31330,2014,37.04562862983786,2.0640454670280466
(주)에스에이엠티,31330,2015,1.0,0.8453711130994028
(주)에스에이엠티,31330,2016,6.310854996682163,0.7572368001434512
(주)에스에이엠티,31330,2017,1.6658348326037027,1.2244169954018091
(주)에스에이엠티,31330,2018,7.014908094668491,0.8965492525122399
(주)에스에이엠티,31330,2019,2.6653183134273766,0.8247185748499419
(주)에스에이티,60540,2011,9.826881416364657,1.0
(주)에스에이티,60540,2012,86.8889598316309,1.0
(주)에스에이티,60540,2013,2.749029922096765,0.8442706903267415
(주)에스에이티,60540,2014,1.0,1.0
(주)에스에이티,60540,2015,1.536623732414714,1.0
(주)에스에이티,60540,2016,1.0,1.024446273125169
(주)에스에이티,60540,2017,4.411831697936238,1.0
(주)에스에이티,60540,2018,1.0,1.0
(주)에스에이티,60540,2019,8.654774976356764,1.0
(주)에스에프에이,56190,2011,3.272002029744052,1.0
(주)에스에프에이,56190,2012,0.5638939829985633,1.0
(주)에스에프에이,56190,2013,2.0204248174109147,1.0
(주)에스에프에이,56190,2014,2.607341376707684,1.0
(주)에스에프에이,56190,2015,1.0,1.0
(주)에스에프에이,56190,2016,1.0473836803218939,1.0
(주)에스에프에이,56190,2017,3.4181277766393157,1.0
(주)에스에프에이,56190,2018,0.8823330211025189,1.0
(주)에스에프에이,56190,2019,1.0,1.0
(주)에스에프에이반도체,36540,2011,1.0,1.0
(주)에스에프에이반도체,36540,2012,1.0,1.0
(주)에스에프에이반도체,36540,2013,625197.2569727077,1.0
(주)에스에프에이반도체,36540,2014,1.0,1.0
(주)에스에프에이반도체,36540,2015,1.0,0.7593150219249307
(주)에스에프에이반도체,36540,2016,6.3020225816895294,1.0
(주)에스에프에이반도체,36540,2017,6.351170163868891,1.0
(주)에스에프에이반도체,36540,2018,18.732929604709096,1.0
(주)에스에프에이반도체,36540,2019,1.9854695611712057,1.0
(주)에스엘바이오닉스,214310,2012,,
(주)에스엘바이오닉스,214310,2013,,1.0
(주)에스엘바이오닉스,214310,2014,12.162413509122365,1.0
(주)에스엘바이오닉스,214310,2015,1.0,1.0
(주)에스엘바이오닉스,214310,2016,1.0,1.0
(주)에스엘바이오닉스,214310,2017,1.0,1.0
(주)에스엘바이오닉스,214310,2018,1.0,1.0
(주)에스엘바이오닉스,214310,2019,1.0,1.032090416297246
(주)에스엠라이프디자인그룹,63440,2011,16.95361656867988,1.0
(주)에스엠라이프디자인그룹,63440,2012,72.50378239668733,1.0
(주)에스엠라이프디자인그룹,63440,2013,1.0,1.0
(주)에스엠라이프디자인그룹,63440,2014,1.0,1.0
(주)에스엠라이프디자인그룹,63440,2015,1.0,1.0
(주)에스엠라이프디자인그룹,63440,2016,1.7458135718920975,0.9661250033273138
(주)에스엠라이프디자인그룹,63440,2017,1.0,1.0
(주)에스엠라이프디자인그룹,63440,2018,9.11149392219041,0.9811620831504638
(주)에스엠라이프디자인그룹,63440,2019,0.6255081510664418,1.0
(주)에스엠벡셀,10580,2011,1.0,1.0
(주)에스엠벡셀,10580,2012,1.0,1.0
(주)에스엠벡셀,10580,2013,1.0,1.0
(주)에스엠벡셀,10580,2014,1.0,1.0
(주)에스엠벡셀,10580,2015,1.0,1.0
(주)에스엠벡셀,10580,2016,1.0,1.0
(주)에스엠벡셀,10580,2017,0.1714972828441203,1.0
(주)에스엠벡셀,10580,2018,1.0,1.0
(주)에스엠벡셀,10580,2019,290.99097029643235,1.0
(주)에스엠엔터테인먼트,41510,2011,0.8116828775709121,1.0
(주)에스엠엔터테인먼트,41510,2012,1.1439211791300203,1.0
(주)에스엠엔터테인먼트,41510,2013,1.0,1.0
(주)에스엠엔터테인먼트,41510,2014,1.0,1.0
(주)에스엠엔터테인먼트,41510,2015,67.62807668851957,1.0
(주)에스엠엔터테인먼트,41510,2016,1.0,1.3750297892682903
(주)에스엠엔터테인먼트,41510,2017,1.0,1.0
(주)에스엠엔터테인먼트,41510,2018,1.0,1.0
(주)에스엠엔터테인먼트,41510,2019,1.0,1.0
(주)에스엠컬처앤콘텐츠,48550,2011,6.127576626997271,1.0
(주)에스엠컬처앤콘텐츠,48550,2012,1.0,1.0
(주)에스엠컬처앤콘텐츠,48550,2013,1.0,1.0
(주)에스엠컬처앤콘텐츠,48550,2014,87.67864946199693,1.0
(주)에스엠컬처앤콘텐츠,48550,2015,1.0,0.9115393408034779
(주)에스엠컬처앤콘텐츠,48550,2016,1.0,0.8844453678713855
(주)에스엠컬처앤콘텐츠,48550,2017,1.0,1.0
(주)에스엠컬처앤콘텐츠,48550,2018,1.0,1.0
(주)에스엠컬처앤콘텐츠,48550,2019,20.69371160530238,1.0
(주)에스엠코어,7820,2011,2.020909488349066,1.0
(주)에스엠코어,7820,2012,1.0,1.0
(주)에스엠코어,7820,2013,3.786510765496353,1.0
(주)에스엠코어,7820,2014,1.3001796512164745,1.0
(주)에스엠코어,7820,2015,2.5880400871976734,1.0
(주)에스엠코어,7820,2016,16.86951916201047,1.0
(주)에스엠코어,7820,2017,1.0,1.0
(주)에스엠코어,7820,2018,1.0,1.0
(주)에스엠코어,7820,2019,10.214060239131692,1.0
(주)에스와이이노베이션,194860,2012,,
(주)에스와이이노베이션,194860,2013,,
(주)에스와이이노베이션,194860,2014,,
(주)에스와이이노베이션,194860,2015,,
(주)에스와이제이,251540,2015,,
(주)에스와이제이,251540,2016,,
(주)에스와이제이,251540,2017,,
(주)에스와이코퍼레이션,8080,2011,1.0,1.0
(주)에스와이코퍼레이션,8080,2012,1.923990196763365,0.0024247413492469905
(주)에스원,12750,2011,0.9694520248163812,1.0
(주)에스원,12750,2012,1.0,1.0
(주)에스원,12750,2013,1.0,1.0
(주)에스원,12750,2014,0.9533651036820755,1.0
(주)에스원,12750,2015,0.5580476586380811,0.7680857012136366
(주)에스원,12750,2016,10.420401919350725,1.0
(주)에스원,12750,2017,0.32300264645724003,1.0
(주)에스원,12750,2018,1.0,1.0
(주)에스원,12750,2019,6.427623295733705,1.0
(주)에스제이그룹,306040,2016,,
(주)에스제이그룹,306040,2017,,
(주)에스제이그룹,306040,2018,,1.0
(주)에스제이그룹,306040,2019,4.565279505019815,1.0
(주)에스제이엠,123700,2011,1.4186579363668252,1.0
(주)에스제이엠,123700,2012,1.0,1.0
(주)에스제이엠,123700,2013,6.266504651404912,1.0
(주)에스제이엠,123700,2014,0.2587368912208964,1.0
(주)에스제이엠,123700,2015,3.4031933991460823,1.0
(주)에스제이엠,123700,2016,19.194403456672475,1.0
(주)에스제이엠,123700,2017,8.030121743771247,1.0
(주)에스제이엠,123700,2018,7.152702348894207,1.0
(주)에스제이엠,123700,2019,64.75562261138653,1.0
(주)에스제이엠홀딩스,25530,2011,1.6363751395694652,1.0
(주)에스제이엠홀딩스,25530,2012,1.0,1.0
(주)에스제이엠홀딩스,25530,2013,9.41014653439558,1.0
(주)에스제이엠홀딩스,25530,2014,1.0,1.0
(주)에스제이엠홀딩스,25530,2015,3.2421467669518447,1.0
(주)에스제이엠홀딩스,25530,2016,19.051428286817153,1.0
(주)에스제이엠홀딩스,25530,2017,1.0,1.0
(주)에스제이엠홀딩스,25530,2018,12.713291100105005,1.0
(주)에스제이엠홀딩스,25530,2019,7748.957363030461,1.0
(주)에스지글로벌,1380,2011,1.0,1.0
(주)에스지글로벌,1380,2012,1.0,1.0
(주)에스지글로벌,1380,2013,1.0,1.0
(주)에스지글로벌,1380,2014,14.310290304908909,1.0
(주)에스지글로벌,1380,2015,1.0,1.0
(주)에스지글로벌,1380,2016,1.0,1.0
(주)에스지글로벌,1380,2017,1.0,1.0
(주)에스지글로벌,1380,2018,1.0,1.0
(주)에스지글로벌,1380,2019,11.812624806334988,1.0
(주)에스지세계물산,4060,2011,1.0,1.0
(주)에스지세계물산,4060,2012,10.404471109203236,1.0
(주)에스지세계물산,4060,2013,245.44071603367888,1.0
(주)에스지세계물산,4060,2014,8.495598363140349,1.0
(주)에스지세계물산,4060,2015,18.262992657880368,1.0
(주)에스지세계물산,4060,2016,124.98819038827148,1.0
(주)에스지세계물산,4060,2017,1.0,1.0
(주)에스지세계물산,4060,2018,1.0,1.0
(주)에스지세계물산,4060,2019,1.0,1.0
(주)에스지엔지,40610,2011,0.039714937683089785,0.9951368103659921
(주)에스지엔지,40610,2012,1.0,0.9614245006913584
(주)에스지엔지,40610,2013,22.744092734694696,0.9998528009510307
(주)에스지엔지,40610,2014,5.480300619757651,1.0059569363168808
(주)에스지엔지,40610,2015,11.522313464833331,1.0
(주)에스지엔지,40610,2016,4.069087242739625,1.0
(주)에스지엔지,40610,2017,1.0,1.0
(주)에스지엔지,40610,2018,3.254809160939945,0.15687271519112955
(주)에스지엔지,40610,2019,33.56450933099755,1.0
(주)에스코넥,96630,2011,39.03162298524393,1.0
(주)에스코넥,96630,2012,2.413723308617016,1.0
(주)에스코넥,96630,2013,4.546619607264184,1.0
(주)에스코넥,96630,2014,3.524314467242535,1.0
(주)에스코넥,96630,2015,1.0,1.0
(주)에스코넥,96630,2016,12.793148131735128,1.0
(주)에스코넥,96630,2017,2.9593597970626786,1.0
(주)에스코넥,96630,2018,12.177511596020105,1.0
(주)에스코넥,96630,2019,5.963093027486178,1.0
(주)에스텍파마,41910,2011,3.149428064374492,1.0
(주)에스텍파마,41910,2012,3.8772939411921237,1.0
(주)에스텍파마,41910,2013,2.253340373962207,1.0
(주)에스텍파마,41910,2014,28.04252907911357,1.0
(주)에스텍파마,41910,2015,1.0,1.0
(주)에스텍파마,41910,2016,155.74701029668415,1.0
(주)에스텍파마,41910,2017,5.315373076241742,1.0
(주)에스텍파마,41910,2018,60.34172618626032,1.0
(주)에스텍파마,41910,2019,8.592296587563213,1.0
(주)에스티아이,39440,2011,1.0,1.0
(주)에스티아이,39440,2012,2.3438188926006833,1.0
(주)에스티아이,39440,2013,0.37583725440383015,1.0
(주)에스티아이,39440,2014,0.802377616910091,1.0
(주)에스티아이,39440,2015,24.290487441338914,1.0
(주)에스티아이,39440,2016,1.5720778021140516,1.0
(주)에스티아이,39440,2017,0.8006802965113382,1.0
(주)에스티아이,39440,2018,154.85046598817848,1.0
(주)에스티아이,39440,2019,1.4549528969899541,1.0
(주)에스티오,98660,2011,1.0,1.0
(주)에스티오,98660,2012,4.878493835649847,1.0
(주)에스티오,98660,2013,42.12177493673259,1.0
(주)에스티오,98660,2014,1.0,1.0
(주)에스티오,98660,2015,1.0,1.0
(주)에스티오,98660,2016,41.945096364196395,1.0
(주)에스티오,98660,2017,10.806729804574092,1.0
(주)에스티오,98660,2018,1.0,1.0
(주)에스티오,98660,2019,336.118823842428,1.0
(주)에스티큐브,52020,2011,10.993605754879724,1.0
(주)에스티큐브,52020,2012,1.0,1.0
(주)에스티큐브,52020,2013,1.0,1.0
(주)에스티큐브,52020,2014,0.19301297778807233,1.0
(주)에스티큐브,52020,2015,19.50872330348469,0.9327627948631184
(주)에스티큐브,52020,2016,0.0410824892340592,0.8813386075914021
(주)에스티큐브,52020,2017,1.0,1.0
(주)에스티큐브,52020,2018,1.0,1.0
(주)에스티큐브,52020,2019,0.1765103608510079,0.9781778502465743
(주)에스폴리텍,50760,2011,1.0,1.0
(주)에스폴리텍,50760,2012,5.36528513894707,1.0
(주)에스폴리텍,50760,2013,1.095417972687595,1.0
(주)에스폴리텍,50760,2014,80.59300111648108,1.0
(주)에스폴리텍,50760,2015,5.611933017717692,1.0
(주)에스폴리텍,50760,2016,1.0,1.0
(주)에스폴리텍,50760,2017,1.0,1.0
(주)에스폴리텍,50760,2018,1.0,1.0
(주)에스폴리텍,50760,2019,1.0,1.0
(주)에스피시스템스,317830,2011,,
(주)에스피시스템스,317830,2012,,
(주)에스피시스템스,317830,2013,,
(주)에스피시스템스,317830,2014,,
(주)에스피시스템스,317830,2015,,
(주)에스피시스템스,317830,2016,,
(주)에스피시스템스,317830,2017,,
(주)에스피시스템스,317830,2018,,1.0
(주)에스피시스템스,317830,2019,1.858835562305199,1.0
(주)에스피씨삼립,5610,2011,0.06243852742228666,1.0
(주)에스피씨삼립,5610,2012,2.144357306871126,1.0
(주)에스피씨삼립,5610,2013,3.6715057313571733,0.961076402939691
(주)에스피씨삼립,5610,2014,14.696884974538243,0.9983936541275437
(주)에스피씨삼립,5610,2015,0.5382906022429418,1.0
(주)에스피씨삼립,5610,2016,0.8760933253648345,1.0
(주)에스피씨삼립,5610,2017,1.0,1.0
(주)에스피씨삼립,5610,2018,1.5860933252774239,1.0
(주)에스피씨삼립,5610,2019,1.0,1.0
(주)에스피지,58610,2011,13.027921518827798,1.0
(주)에스피지,58610,2012,1.0,1.0
(주)에스피지,58610,2013,18.781151298135335,1.018219093300325
(주)에스피지,58610,2014,0.7079481008750298,1.023281028107647
(주)에스피지,58610,2015,2.524953559986546,1.0090646229374283
(주)에스피지,58610,2016,21.8639175314879,1.0
(주)에스피지,58610,2017,1.0,1.0
(주)에스피지,58610,2018,1.0,1.0
(주)에스피지,58610,2019,1.0,1.0
(주)에쎈테크,43340,2011,1.0,1.0
(주)에쎈테크,43340,2012,2.0812271248275773,1.0
(주)에쎈테크,43340,2013,1.0,1.0
(주)에쎈테크,43340,2014,4.217357457122879,1.0
(주)에쎈테크,43340,2015,1.0,1.0
(주)에쎈테크,43340,2016,1.0,1.0
(주)에쎈테크,43340,2017,7.057386095121435,1.0
(주)에쎈테크,43340,2018,1.0,1.0
(주)에쎈테크,43340,2019,10.334031693878645,1.0
(주)에이디모터스,38120,2011,0.294058272346936,1.0
(주)에이디칩스,54630,2011,1.0,1.0
(주)에이디칩스,54630,2012,11.997267052726727,1.0
(주)에이디칩스,54630,2013,1.0,1.0
(주)에이디칩스,54630,2014,0.22452136976752235,1.0
(주)에이디칩스,54630,2015,1.1002991654575356,0.7742480574871026
(주)에이디칩스,54630,2016,1.0,0.9898352194601577
(주)에이디칩스,54630,2017,2.813395703682872,1.0
(주)에이디칩스,54630,2018,48.81044511825257,1.0
(주)에이디칩스,54630,2019,2.0452803837833256,1.0
(주)에이디테크놀로지,200710,2011,,
(주)에이디테크놀로지,200710,2012,,1.0
(주)에이디테크놀로지,200710,2013,4.596451601871312,1.0
(주)에이디테크놀로지,200710,2014,4.3249054777988905,1.0
(주)에이디테크놀로지,200710,2015,1.5688994688635474,1.0
