회사명,거래소코드,회계년도,자기자본구성비율,설비투자효율,총자본투자효율,이자보상배율(이자비용),유동비율,당좌비율,부채비율,총자본정상영업이익률,매출액정상영업이익률,매출액순이익률,자기자본순이익률,매출채권회전률,재고자산회전률,총자본회전률,순운전자본비율,부실
삼성전기(주),9150,2018,57.22,47.64,40.65,15.01,140.47,96.02,50.73,12.41,12.43,8.36,14.5,1.88,45.32,1.17,28.39,0
삼성전기(주),9150,2019,62.6,51.66,38.85,13.32,189.55,120.85,34.08,8.48,9.13,6.57,10.18,1.77,54.17,1.08,23.19,0
삼성전자(주),5930,2011,65.44,32.12,27.4,999999999.0,161.33,125.87,43.52,11.21,9.85,8.32,14.59,2.87,32.17,1.33,9.41,0
삼성전자(주),5930,2012,67.09,27.15,30.91,999999999.0,185.94,148.13,38.63,17.26,14.44,11.86,21.6,3.08,30.37,1.38,8.23,0
삼성전자(주),5930,2013,70.08,28.36,32.94,999999999.0,215.84,178.55,34.21,18.62,16.08,13.33,22.8,3.18,29.43,1.36,5.21,0
삼성전자(주),5930,2014,72.95,34.18,31.87,999999999.0,221.38,188.08,30.94,11.26,12.14,11.35,15.06,2.64,32.26,1.11,4.89,0
삼성전자(주),5930,2015,73.94,33.92,34.49,999999999.0,247.14,209.89,28.2,11.18,13.16,9.5,11.16,2.4,32.86,0.99,5.32,0
삼성전자(주),5930,2016,73.6,32.28,36.77,999999999.0,258.54,224.99,28.35,11.6,14.49,11.26,12.48,2.27,33.6,0.92,5.83,0
삼성전자(주),5930,2017,71.08,26.03,43.58,999999999.0,218.8,181.61,31.32,19.03,22.39,17.61,21.01,2.36,33.01,0.97,6.23,0
삼성전자(주),5930,2018,73.01,24.44,46.63,999999999.0,252.89,210.93,27.88,18.37,24.16,18.19,19.63,2.15,40.4,0.85,4.32,0
삼성전자(주),5930,2019,74.56,32.69,37.33,999999999.0,284.38,242.41,24.26,8.03,12.05,9.44,8.69,1.96,44.16,0.75,5.22,0
삼성제약(주),1360,2011,38.21,88.4,27.39,0.14,123.25,103.98,134.97,0.53,1.03,-3.97,-5.12,1.43,62.22,0.52,33.83,0
삼성제약(주),1360,2012,33.7,89.02,23.6,0.04,183.8,154.25,107.8,0.57,1.15,-6.62,-9.19,1.5,76.24,0.51,46.36,0
삼성제약(주),1360,2013,23.37,0.0,-9.93,-5.82,108.79,92.71,222.31,-12.47,-24.33,-39.4,-69.18,1.44,69.07,0.52,47.87,0
삼성제약(주),1360,2014,40.58,0.0,-39.18,-15.1,91.02,69.44,122.21,-28.81,-65.44,-78.41,-112.99,0.96,77.41,0.45,45.35,0
삼성제약(주),1360,2015,35.51,71.11,38.8,0.77,253.62,216.14,55.85,-1.44,-4.44,-2.36,-2.15,0.99,83.78,0.37,57.34,0
삼성제약(주),1360,2016,59.57,0.0,-3.27,-5.71,130.69,94.64,44.32,-7.14,-19.88,-44.83,-33.62,0.84,86.43,0.44,31.95,0
삼성제약(주),1360,2017,60.88,161.38,20.03,-4.78,116.87,96.59,55.59,-4.7,-16.41,-17.99,-8.56,0.57,103.36,0.37,29.42,0
삼성제약(주),1360,2018,81.96,104.3,2.64,-17.16,322.86,285.16,18.75,-3.04,-10.29,-4.47,-1.84,0.63,78.09,0.36,11.49,0
삼성제약(주),1360,2019,84.75,14.46,29.83,100.57,275.69,220.45,15.59,-3.93,-14.52,15.45,4.99,0.57,86.37,0.35,7.59,0
삼성중공업(주),10140,2011,28.29,47.2,20.39,999999999.0,91.25,86.12,226.94,6.58,8.66,6.36,19.4,2.47,15.64,0.84,10.87,0
삼성중공업(주),10140,2012,31.76,52.47,19.15,999999999.0,115.22,107.38,168.82,7.3,8.32,5.5,16.05,2.71,15.61,0.95,19.2,0
삼성중공업(주),10140,2013,33.54,58.65,17.76,999999999.0,113.48,104.57,161.55,5.37,6.16,4.26,11.36,2.82,18.96,0.94,16.85,0
삼성중공업(주),10140,2014,32.55,75.03,14.62,999999999.0,105.72,94.05,179.58,1.06,1.42,1.14,2.62,2.45,28.49,0.81,22.35,0
삼성중공업(주),10140,2015,24.66,507.57,2.9,-127.03,105.65,90.5,224.35,-8.73,-15.46,-12.48,-24.66,1.79,49.18,0.62,29.09,0
삼성중공업(주),10140,2016,36.45,84.05,16.77,-1.22,110.01,96.45,144.15,-0.85,-1.41,-1.33,-2.31,1.73,46.88,0.65,30.94,0
삼성중공업(주),10140,2017,41.96,111.96,12.97,-16.19,94.89,77.86,123.25,-3.38,-6.63,-4.31,-5.62,1.25,56.42,0.54,30.73,0
삼성중공업(주),10140,2018,47.23,111.16,17.16,-3.88,118.16,94.52,92.9,-2.91,-7.77,-7.37,-6.19,0.87,93.54,0.4,20.41,0
삼성중공업(주),10140,2019,38.59,415.48,3.13,-10.66,97.75,64.75,135.06,-4.42,-8.39,-17.9,-21.88,1.27,94.89,0.56,28.43,0
삼아알미늄(주),6110,2011,58.5,56.25,16.72,2.74,134.79,63.32,58.15,3.34,3.84,1.65,2.41,1.85,93.72,0.95,25.32,0
삼아알미늄(주),6110,2012,63.12,56.82,17.93,3.55,140.54,71.17,46.79,2.8,3.35,1.84,2.54,1.81,98.01,0.93,20.9,0
삼아알미늄(주),6110,2013,57.33,66.79,19.06,2.91,159.26,96.79,46.41,0.64,0.9,0.29,0.34,1.37,95.16,0.83,28.49,0
삼아알미늄(주),6110,2014,56.01,68.78,20.43,1.73,145.49,65.32,44.02,0.1,0.15,0.71,0.81,1.11,102.32,0.74,30.17,0
삼아알미늄(주),6110,2015,55.53,82.4,16.86,-1.1,121.18,59.63,50.27,-0.93,-1.43,-2.68,-3.12,1.04,103.94,0.69,33.15,0
삼아알미늄(주),6110,2016,55.97,62.04,21.24,1.63,107.55,54.9,57.03,1.91,2.78,0.78,0.96,1.09,90.25,0.71,32.45,0
삼아알미늄(주),6110,2017,54.53,64.49,19.37,1.12,101.47,51.35,69.14,1.83,2.53,0.09,0.12,1.18,90.21,0.74,33.19,0
삼아알미늄(주),6110,2018,53.7,60.41,19.12,2.66,98.78,46.7,71.98,2.81,3.23,1.62,2.62,1.51,84.4,0.9,32.31,0
삼아알미늄(주),6110,2019,52.2,56.75,19.76,4.2,91.56,41.12,79.37,3.18,3.37,2.59,4.62,1.64,79.43,1.01,32.09,0
삼아제약(주),9300,2011,80.21,55.98,44.82,999999999.0,643.35,537.31,8.76,5.68,13.32,17.27,9.24,1.45,65.87,0.55,10.83,0
삼아제약(주),9300,2012,83.79,51.98,45.27,999999999.0,765.4,654.87,7.39,6.56,16.39,21.12,10.31,1.4,65.12,0.51,8.65,0
삼아제약(주),9300,2013,86.59,63.33,47.83,999999999.0,689.5,574.69,6.42,4.15,11.08,13.15,5.78,1.29,64.47,0.5,6.07,0
삼아제약(주),9300,2014,91.97,65.37,48.18,999999999.0,1073.04,930.94,4.61,3.97,10.24,14.21,6.17,1.34,58.44,0.51,0.21,0
삼아제약(주),9300,2015,91.61,65.71,47.74,999999999.0,852.6,743.02,6.25,4.05,10.14,12.0,5.22,1.39,56.23,0.49,0.07,0
삼아제약(주),9300,2016,91.77,58.63,50.59,999999999.0,693.86,599.99,7.04,6.08,14.54,14.98,6.83,1.54,53.81,0.53,0.0,0
삼아제약(주),9300,2017,92.94,61.63,49.35,999999999.0,897.8,762.96,5.81,4.61,12.32,9.39,3.8,1.46,65.17,0.49,0.0,0
삼아제약(주),9300,2018,92.64,58.83,50.88,999999999.0,699.03,607.7,7.1,5.48,13.98,13.15,5.55,1.58,61.79,0.51,0.0,0
삼아제약(주),9300,2019,88.14,57.9,51.28,999999999.0,578.13,502.28,8.8,5.45,14.53,14.25,6.06,1.78,57.25,0.52,4.44,0
삼양식품(주),3230,2011,48.95,71.81,23.08,9.5,108.55,97.05,74.88,5.07,5.0,3.21,6.95,1.93,13.73,1.12,22.59,0
삼양식품(주),3230,2012,55.48,78.72,21.4,8.24,77.7,68.17,66.78,2.48,2.33,1.62,3.5,2.01,13.34,1.21,18.41,0
삼양식품(주),3230,2013,54.89,77.87,22.59,6.63,78.68,69.23,67.71,3.46,3.37,1.11,2.28,1.83,12.51,1.19,17.83,0
삼양식품(주),3230,2014,55.44,77.29,22.67,8.15,71.42,57.59,63.63,3.25,3.09,1.29,2.49,1.91,14.56,1.25,17.76,0
삼양식품(주),3230,2015,54.81,86.3,21.7,0.89,67.76,55.13,66.49,2.4,2.46,-1.17,-1.94,1.76,17.73,1.19,17.95,0
삼양식품(주),3230,2016,54.34,64.62,25.81,39.96,79.94,66.84,69.45,8.11,7.03,5.23,10.9,2.08,15.13,1.42,15.91,0
삼양식품(주),3230,2017,51.01,62.82,25.96,66.46,73.5,61.32,83.69,11.95,9.45,6.35,15.28,2.26,14.67,1.55,16.72,0
삼양식품(주),3230,2018,56.88,55.24,31.15,106.33,93.52,76.59,59.18,13.62,11.76,7.52,16.16,2.0,17.18,1.36,14.38,0
삼양식품(주),3230,2019,61.15,49.01,33.0,1507.42,123.48,105.03,51.96,17.74,14.4,11.04,23.15,2.21,17.15,1.36,13.34,0
삼양통상(주),2170,2011,83.23,42.69,16.29,999999999.0,463.96,348.64,15.36,5.0,7.61,7.21,5.68,4.0,82.0,0.86,8.49,0
삼양통상(주),2170,2012,82.35,57.81,12.17,999999999.0,437.96,344.77,16.86,2.07,3.3,3.69,2.81,3.95,75.17,0.82,9.5,0
삼양통상(주),2170,2013,78.38,69.54,10.52,999999999.0,346.31,222.72,22.97,0.68,1.08,2.04,1.59,3.96,103.42,0.8,13.8,0
삼양통상(주),2170,2014,74.43,47.11,14.84,999999999.0,299.13,203.31,29.87,3.34,4.8,5.13,4.68,4.51,114.16,0.87,16.36,0
삼양통상(주),2170,2015,73.5,49.83,15.18,999999999.0,292.68,180.96,32.37,3.93,5.6,4.9,4.65,4.6,124.82,0.84,18.58,0
삼양통상(주),2170,2016,86.41,33.19,25.88,999999999.0,665.13,430.24,11.75,10.32,15.89,11.67,9.51,4.12,142.05,0.77,5.39,0
삼양통상(주),2170,2017,87.39,30.3,30.28,999999999.0,753.18,516.27,10.65,10.06,17.69,14.61,9.56,3.66,147.13,0.67,4.42,0
삼양통상(주),2170,2018,89.41,32.82,29.19,999999999.0,913.16,736.62,8.71,10.07,17.54,13.81,8.96,3.88,113.14,0.67,3.61,0
삼양통상(주),2170,2019,88.45,24.8,42.61,999999999.0,859.78,723.63,9.4,14.14,25.73,23.01,14.22,4.02,82.76,0.64,3.48,0
삼영무역(주),2810,2011,78.09,21.23,8.67,999999999.0,335.34,290.02,19.1,3.62,3.1,5.51,8.27,9.43,21.12,1.83,3.77,0
삼영무역(주),2810,2012,82.74,17.7,11.71,999999999.0,497.76,433.81,12.0,2.08,1.89,8.01,10.66,9.45,21.12,1.78,0.41,0
삼영무역(주),2810,2013,82.23,20.1,11.04,999999999.0,466.92,400.91,13.15,1.62,1.6,7.55,9.32,9.26,24.29,1.64,0.0,0
삼영무역(주),2810,2014,82.76,19.09,11.57,999999999.0,485.83,431.22,12.72,1.75,1.88,8.13,9.16,9.39,25.25,1.5,0.0,0
삼영무역(주),2810,2015,86.38,22.55,12.36,999999999.0,676.36,630.96,8.77,0.98,1.31,8.45,7.5,8.04,22.26,1.22,0.0,0
삼영무역(주),2810,2016,85.55,18.0,15.51,999999999.0,607.9,569.15,9.84,1.63,2.33,10.95,8.95,8.02,17.4,1.15,0.0,0
삼영무역(주),2810,2017,85.39,15.96,15.33,999999999.0,609.64,567.94,10.15,2.84,3.82,11.01,9.58,9.44,16.92,1.22,0.0,0
삼영무역(주),2810,2018,86.55,15.3,14.81,999999999.0,681.11,636.84,10.42,1.82,2.53,10.75,8.99,9.94,19.34,1.1,0.0,0
삼영무역(주),2810,2019,77.81,8.38,16.03,999999999.0,384.78,343.64,20.42,2.05,3.35,12.71,10.32,4.78,32.5,0.82,6.56,0
삼영엠텍(주),54540,2011,50.19,39.68,21.15,7.08,137.58,96.74,89.78,8.44,9.03,6.62,12.78,2.84,72.35,0.95,36.77,0
삼영엠텍(주),54540,2012,48.98,0.0,-5.79,4.51,137.18,103.48,86.69,4.86,6.1,4.13,7.8,2.21,74.77,0.83,37.89,0
삼영엠텍(주),54540,2013,49.21,54.03,23.64,4.07,171.8,128.64,70.5,3.91,5.82,1.9,2.81,1.8,79.56,0.7,36.08,0
삼영엠텍(주),54540,2014,48.82,68.49,17.01,1.22,193.17,143.62,64.7,1.83,2.69,0.42,0.41,1.87,82.02,0.7,39.54,0
삼영엠텍(주),54540,2015,52.6,62.33,19.38,2.22,177.9,151.56,67.6,3.39,5.23,0.69,1.36,1.85,71.06,0.66,34.68,0
삼영엠텍(주),54540,2016,59.67,54.83,23.0,6.73,172.56,142.91,60.2,2.4,4.52,3.56,3.84,1.53,68.35,0.54,31.12,0
삼영엠텍(주),54540,2017,67.03,64.88,19.49,999999999.0,193.94,162.79,45.76,0.41,0.77,2.68,2.36,1.44,70.46,0.53,24.45,0
삼영엠텍(주),54540,2018,69.63,69.45,17.03,999999999.0,189.75,146.06,42.98,0.75,1.23,1.84,1.87,1.68,67.65,0.63,21.79,0
삼영엠텍(주),54540,2019,66.58,59.59,22.59,999999999.0,188.15,133.28,48.37,2.71,4.49,5.03,4.57,1.8,93.57,0.64,23.08,0
삼영이엔씨(주),65570,2011,83.87,32.95,41.26,45.21,502.95,260.29,17.83,15.7,22.05,18.87,16.23,5.71,184.97,0.72,4.92,0
삼영이엔씨(주),65570,2012,84.38,37.01,40.13,36.18,476.71,254.43,18.51,14.48,22.77,17.62,13.32,5.28,203.53,0.64,6.84,0
삼영이엔씨(주),65570,2013,89.88,37.93,39.3,83.83,1213.99,650.32,6.52,12.2,20.32,16.68,11.48,4.0,205.63,0.6,4.26,0
삼영이엔씨(주),65570,2014,85.84,40.5,43.28,156.73,795.32,427.23,9.99,9.54,18.51,17.01,9.99,2.72,228.4,0.52,6.18,0
삼영이엔씨(주),65570,2015,89.19,46.65,45.31,48.64,1006.42,556.45,7.57,5.59,14.19,15.15,6.81,1.94,287.18,0.4,5.23,0
삼영이엔씨(주),65570,2016,90.39,39.11,51.3,3217.5,986.17,519.67,7.69,8.8,22.3,21.08,9.27,2.08,290.53,0.4,3.82,0
삼영이엔씨(주),65570,2017,92.01,59.75,36.96,76.21,996.35,450.23,7.04,5.64,13.71,8.27,3.7,2.15,314.02,0.42,3.76,0
삼영이엔씨(주),65570,2018,88.64,78.03,34.09,4.46,584.99,264.1,12.18,0.99,2.61,1.7,0.72,1.98,337.37,0.38,6.24,0
삼영이엔씨(주),65570,2019,87.2,0.0,-3.75,999999999.0,484.06,203.03,14.68,-2.74,-6.65,-25.43,-11.79,2.25,313.05,0.43,5.6,0
삼영전자공업(주),5680,2011,91.05,56.13,25.29,999999999.0,667.52,492.76,8.44,4.92,7.02,6.23,4.81,1.68,65.4,0.78,0.05,0
삼영전자공업(주),5680,2012,93.44,61.01,27.54,999999999.0,1023.05,790.63,5.55,2.49,4.01,3.0,2.02,1.47,74.97,0.68,0.0,0
삼영전자공업(주),5680,2013,93.61,61.28,28.92,999999999.0,1150.57,936.94,5.27,2.35,4.0,4.75,2.99,1.49,70.04,0.63,0.13,0
삼영전자공업(주),5680,2014,94.06,58.54,31.95,999999999.0,1312.36,1088.41,4.87,3.0,5.68,7.37,4.16,1.48,71.69,0.57,0.02,0
삼영전자공업(주),5680,2015,95.17,63.87,29.97,999999999.0,1587.11,1355.01,4.12,2.41,5.28,6.25,3.02,1.38,77.29,0.49,0.05,0
삼영전자공업(주),5680,2016,95.14,70.18,28.59,999999999.0,1435.08,1261.92,4.64,1.97,4.49,6.15,2.83,1.38,69.61,0.47,0.03,0
삼영전자공업(주),5680,2017,94.62,73.31,26.71,999999999.0,1307.82,1154.33,5.21,1.8,3.89,4.61,2.25,1.51,59.9,0.49,0.06,0
삼영전자공업(주),5680,2018,94.58,68.29,28.04,999999999.0,1284.12,1093.08,5.28,2.6,5.25,6.06,3.18,1.64,62.95,0.53,0.03,0
삼영전자공업(주),5680,2019,96.36,75.76,28.79,999999999.0,1971.46,1718.24,3.38,0.92,2.31,4.26,1.77,1.31,81.7,0.43,0.01,0
삼영화학공업(주),3720,2011,62.69,24.86,19.09,116.46,162.37,124.21,46.48,12.89,11.3,7.77,16.92,2.22,34.07,1.27,19.85,0
삼영화학공업(주),3720,2012,65.61,41.35,14.4,999999999.0,157.72,116.37,40.41,3.19,3.18,2.35,4.81,1.86,40.21,1.12,18.15,0
삼영화학공업(주),3720,2013,68.86,84.66,8.34,-32.06,144.74,97.58,34.79,-3.74,-4.13,-4.61,-5.71,1.51,44.91,1.01,12.96,0
삼영화학공업(주),3720,2014,64.46,246.58,3.03,-21.65,107.97,68.59,45.66,-5.68,-6.86,-10.8,-14.97,1.28,50.44,0.91,19.78,0
삼영화학공업(주),3720,2015,63.24,80.57,10.01,-10.78,100.75,66.18,47.9,-6.99,-9.88,-10.15,-12.28,1.07,57.07,0.76,21.38,0
삼영화학공업(주),3720,2016,61.47,82.18,10.85,-9.86,95.18,66.02,52.86,-3.89,-5.59,-9.45,-8.27,1.05,52.46,0.73,19.99,0
삼영화학공업(주),3720,2017,48.36,0.0,-8.19,-25.33,93.03,74.34,93.93,-10.24,-13.74,-31.69,-32.07,1.21,44.39,0.77,31.06,0
삼영화학공업(주),3720,2018,44.04,94.43,10.94,-7.82,92.79,68.51,103.96,-5.76,-6.09,-7.59,-13.92,1.71,37.71,0.98,33.4,0
삼영화학공업(주),3720,2019,41.42,65.08,16.16,-1.39,86.56,57.87,118.42,-0.85,-0.81,-1.7,-4.49,1.91,43.93,1.1,33.15,0
삼일제약(주),520,2011,54.95,114.58,20.7,-4.42,112.56,65.12,75.13,-5.45,-7.37,-7.18,-9.58,2.6,89.01,0.89,29.14,0
삼일제약(주),520,2012,56.65,90.8,24.34,-1.09,166.66,119.14,58.69,-1.36,-1.72,-3.17,-4.48,2.49,82.37,0.88,27.03,0
삼일제약(주),520,2013,60.52,55.07,41.27,16.48,170.2,133.66,61.1,-1.75,-2.22,8.89,11.93,2.5,67.84,0.81,22.47,0
삼일제약(주),520,2014,51.17,139.91,17.76,-12.64,149.54,111.86,74.25,-7.69,-10.08,-13.09,-17.84,2.29,66.49,0.79,33.43,0
삼일제약(주),520,2015,54.79,81.41,29.53,2.27,134.34,99.56,76.5,1.54,1.82,0.67,1.07,2.26,62.07,0.89,28.4,0
삼일제약(주),520,2016,52.35,77.19,29.96,4.35,129.56,103.31,81.69,3.85,3.98,0.92,1.65,2.49,48.69,1.0,29.9,0
삼일제약(주),520,2017,37.77,83.36,30.29,0.58,99.52,68.1,102.43,1.11,1.42,-1.38,-2.43,1.66,55.13,0.82,45.17,0
삼일제약(주),520,2018,37.91,109.42,23.97,-2.52,69.37,41.38,152.13,-4.04,-6.06,-9.05,-15.97,1.41,77.83,0.74,45.09,0
삼일제약(주),520,2019,33.87,75.42,30.8,1.39,116.2,83.32,109.45,2.91,3.98,0.65,1.33,1.81,69.76,0.85,50.92,0
삼정펄프(주),9770,2011,78.39,41.24,25.88,999999999.0,273.6,217.63,24.8,10.41,9.69,10.3,14.01,3.48,36.26,1.21,4.73,0
삼정펄프(주),9770,2012,84.71,45.0,26.79,999999999.0,487.27,414.76,13.19,10.38,10.59,10.46,12.56,3.01,35.23,1.13,1.98,0
삼정펄프(주),9770,2013,84.09,46.77,28.25,999999999.0,430.36,356.96,14.24,7.62,9.17,9.13,8.99,2.13,37.16,0.93,3.93,0
삼정펄프(주),9770,2014,86.53,52.99,23.21,999999999.0,529.55,430.87,10.78,3.81,4.75,4.52,4.25,1.97,40.9,0.9,2.45,0
삼정펄프(주),9770,2015,85.01,50.63,22.75,999999999.0,523.1,452.16,14.09,4.08,4.99,5.22,4.98,2.25,39.41,0.87,3.92,0
삼정펄프(주),9770,2016,84.02,36.64,32.59,999999999.0,471.71,421.32,16.25,5.61,7.8,12.71,10.87,2.85,34.95,0.8,3.62,0
삼정펄프(주),9770,2017,88.85,48.45,26.2,999999999.0,692.5,600.73,9.94,3.66,5.34,7.27,5.77,2.85,39.82,0.78,1.2,0
삼정펄프(주),9770,2018,89.36,75.82,16.73,999999999.0,893.17,780.6,9.87,-2.1,-3.16,-0.13,-0.1,3.05,49.47,0.72,0.79,0
삼정펄프(주),9770,2019,89.5,58.5,18.14,999999999.0,544.33,475.04,10.59,3.28,4.56,3.18,2.56,3.73,41.68,0.85,1.46,0
삼지전자(주),37460,2011,70.39,98.91,7.09,-5.76,232.61,186.48,41.46,1.48,2.23,-1.58,-1.51,20.81,46.96,0.89,10.81,0
삼지전자(주),37460,2012,74.93,44.32,15.83,11.08,435.99,373.46,21.37,2.73,3.41,5.41,5.98,15.82,53.49,1.06,8.5,0
삼지전자(주),37460,2013,78.56,237.89,3.84,-24.41,312.21,272.23,27.05,4.64,6.71,-5.68,-5.11,10.68,49.03,0.89,11.28,0
삼지전자(주),37460,2014,73.13,163.22,8.75,999999999.0,199.58,172.6,35.66,-4.43,-11.25,-7.85,-4.08,6.98,71.73,0.58,18.21,0
삼지전자(주),37460,2015,46.52,27.38,5.56,8.48,124.92,83.96,100.08,7.63,3.04,3.24,13.93,29.47,27.77,3.48,32.38,0
삼지전자(주),37460,2016,56.55,27.39,4.93,8.11,167.93,99.36,63.43,8.57,2.75,3.49,17.07,39.4,25.81,4.38,20.23,0
삼지전자(주),37460,2017,57.52,39.74,8.41,19.69,161.31,116.88,66.53,12.41,4.02,3.35,17.28,38.93,24.08,4.35,17.41,0
삼지전자(주),37460,2018,53.37,72.0,10.78,8.4,163.46,103.78,71.3,6.27,2.25,2.07,7.62,24.36,26.44,3.83,24.64,0
삼지전자(주),37460,2019,59.25,69.91,11.55,7.63,217.33,177.66,46.36,6.42,2.42,2.27,7.12,20.58,23.19,3.73,23.82,0
삼천당제약(주),250,2011,85.35,65.59,32.55,999999999.0,631.61,498.38,11.61,6.97,8.72,7.3,6.87,2.91,53.81,0.86,0.0,0
삼천당제약(주),250,2012,70.97,68.99,30.97,999999999.0,233.51,169.23,27.96,4.88,7.77,1.75,1.63,1.54,74.15,0.68,14.63,0
삼천당제약(주),250,2013,76.74,60.04,33.21,62.11,291.26,237.77,24.98,11.44,15.19,7.26,9.95,2.11,54.99,0.82,11.07,0
삼천당제약(주),250,2014,80.98,51.54,39.99,999999999.0,354.73,290.79,19.01,11.56,15.93,14.52,11.93,2.28,50.5,0.8,2.98,0
삼천당제약(주),250,2015,83.75,53.24,39.04,999999999.0,455.69,373.99,14.07,11.64,15.72,13.53,10.58,2.32,47.97,0.82,2.51,0
삼천당제약(주),250,2016,83.37,54.09,39.88,999999999.0,445.96,372.64,15.29,12.51,16.53,10.59,7.28,2.51,45.71,0.83,3.4,0
삼천당제약(주),250,2017,84.53,52.73,41.57,999999999.0,553.63,461.44,11.92,12.04,16.46,14.29,11.09,2.85,46.46,0.81,2.27,0
삼천당제약(주),250,2018,78.79,65.01,34.56,999999999.0,370.32,311.93,18.67,6.25,9.69,9.12,5.94,2.76,50.52,0.75,7.72,0
삼천당제약(주),250,2019,76.92,61.12,33.88,999999999.0,359.45,308.49,20.25,9.15,13.51,10.5,6.82,3.16,44.46,0.8,8.22,0
삼천리자전거(주),24950,2011,81.49,70.41,10.84,999999999.0,190.69,112.59,22.01,2.33,2.19,1.32,1.66,2.96,41.32,1.52,9.04,0
삼천리자전거(주),24950,2012,81.17,44.4,18.47,999999999.0,174.4,96.86,22.46,8.8,7.37,7.03,10.32,3.59,43.01,1.68,8.67,0
삼천리자전거(주),24950,2013,83.24,41.23,19.93,43.0,173.73,105.11,19.11,8.8,7.73,7.92,10.97,3.41,40.0,1.62,5.55,0
삼천리자전거(주),24950,2014,76.63,39.16,22.24,77.7,161.35,117.19,27.92,12.78,11.46,8.28,11.6,3.18,33.12,1.56,12.62,0
삼천리자전거(주),24950,2015,76.31,37.77,23.13,64.33,110.97,76.5,28.05,12.06,11.81,9.88,13.2,3.09,29.9,1.58,12.8,0
삼천리자전거(주),24950,2016,64.37,55.82,20.27,6.57,94.76,62.33,49.78,3.6,4.06,4.53,7.47,3.4,42.71,1.4,26.29,0
삼천리자전거(주),24950,2017,62.24,63.94,21.94,3.26,79.05,56.68,55.29,0.15,0.23,3.01,3.62,2.51,48.59,1.09,29.95,0
삼천리자전거(주),24950,2018,55.03,406.53,5.68,-7.87,55.75,27.23,77.47,-10.32,-21.33,-19.3,-14.59,1.7,74.59,0.83,36.67,0
삼천리자전거(주),24950,2019,54.19,101.59,16.59,-0.45,74.94,56.86,79.13,-5.34,-9.46,-9.55,-9.2,1.96,65.06,1.07,37.56,0
삼호개발(주),10960,2011,56.6,69.93,14.39,999999999.0,157.42,149.17,68.74,1.65,1.76,3.14,5.39,4.65,12.52,1.13,10.58,0
삼호개발(주),10960,2012,57.64,55.19,15.42,999999999.0,159.44,151.47,66.89,5.03,4.89,3.95,7.2,5.78,10.92,1.25,7.54,0
삼호개발(주),10960,2013,60.15,81.53,27.05,999999999.0,159.4,143.95,59.05,3.05,2.64,2.21,4.43,6.73,13.49,1.46,8.67,0
삼호개발(주),10960,2014,61.43,89.07,26.22,999999999.0,162.44,142.98,56.39,2.77,2.64,1.71,3.01,6.97,21.22,1.41,4.79,0
삼호개발(주),10960,2015,53.09,84.9,29.51,999999999.0,142.28,128.88,82.05,5.68,4.61,3.07,6.79,10.19,18.51,1.67,3.22,0
삼호개발(주),10960,2016,60.23,78.11,32.81,999999999.0,161.63,147.76,61.24,9.24,8.08,5.83,11.82,10.99,17.45,1.58,3.06,0
삼호개발(주),10960,2017,65.4,72.56,36.72,999999999.0,172.58,156.3,49.31,9.64,9.11,8.07,13.77,10.91,17.86,1.55,2.93,0
삼호개발(주),10960,2018,66.47,77.14,36.64,999999999.0,184.03,164.95,46.85,9.15,8.17,6.91,12.09,12.02,18.28,1.66,2.71,0
삼호개발(주),10960,2019,63.84,81.54,37.4,999999999.0,188.22,170.54,50.02,8.19,6.46,5.9,11.65,14.14,16.68,1.81,3.03,0
삼화왕관(주),4450,2011,79.8,50.47,27.07,999999999.0,237.79,171.9,14.42,8.78,11.34,8.45,8.13,1.22,34.18,0.79,2.74,0
삼화왕관(주),4450,2012,81.08,49.6,27.24,999999999.0,313.39,244.34,12.08,7.72,10.3,8.16,7.6,1.19,34.92,0.78,3.09,0
삼화왕관(주),4450,2013,79.64,47.91,29.28,30119.25,247.9,189.45,14.51,7.66,10.67,7.87,7.03,1.2,34.38,0.75,5.38,0
삼화왕관(주),4450,2014,80.95,47.39,29.68,999999999.0,268.54,217.09,14.44,6.97,10.03,8.2,7.1,1.25,33.48,0.74,4.48,0
삼화왕관(주),4450,2015,81.08,44.53,31.51,999999999.0,284.03,236.64,13.77,8.5,12.87,10.02,8.17,1.3,31.18,0.73,4.52,0
삼화왕관(주),4450,2016,79.45,41.86,32.07,999999999.0,275.91,233.65,16.19,8.62,13.3,9.76,7.88,1.38,30.22,0.74,5.33,0
삼화왕관(주),4450,2017,80.77,47.6,27.68,999999999.0,336.67,291.75,13.42,6.7,10.48,7.99,6.37,1.42,29.42,0.73,5.49,0
삼화왕관(주),4450,2018,80.85,47.18,29.03,999999999.0,358.23,303.27,12.51,6.41,10.03,9.11,7.21,1.43,29.8,0.74,5.26,0
삼화왕관(주),4450,2019,60.8,50.42,27.96,999999999.0,179.27,142.66,20.98,3.81,7.84,7.2,5.76,1.15,35.08,0.56,26.82,0
삼화전기(주),9470,2011,26.97,80.13,18.11,-0.59,76.5,59.33,241.31,-1.27,-1.07,-2.8,-12.79,2.64,36.89,1.24,43.43,0
삼화전기(주),9470,2012,27.08,71.48,24.11,1.7,91.31,72.17,234.09,1.44,1.15,1.08,5.74,3.12,33.82,1.31,38.81,0
