,회사명,회계년도,거래소코드,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)
12354,(주)현대퓨처넷,2018/12,126560,112876596.0
12355,(주)현대퓨처넷,2019/12,126560,112876596.0
12356,(주)현대홈쇼핑,2010/12,57050,12000000.0
12357,(주)현대홈쇼핑,2011/12,57050,12000000.0
12358,(주)현대홈쇼핑,2012/12,57050,12000000.0
12359,(주)현대홈쇼핑,2013/12,57050,12000000.0
12360,(주)현대홈쇼핑,2014/12,57050,12000000.0
12361,(주)현대홈쇼핑,2015/12,57050,12000000.0
12362,(주)현대홈쇼핑,2016/12,57050,12000000.0
12363,(주)현대홈쇼핑,2017/12,57050,12000000.0
12364,(주)현대홈쇼핑,2018/12,57050,12000000.0
12365,(주)현대홈쇼핑,2019/12,57050,12000000.0
12366,(주)협진,2010/12,138360,
12367,(주)협진,2011/12,138360,
12368,(주)협진,2012/12,138360,
12369,(주)협진,2013/12,138360,6000000.0
12370,(주)협진,2014/12,138360,6115000.0
12371,(주)협진,2015/12,138360,6115000.0
12372,(주)협진,2016/12,138360,6115000.0
12373,(주)협진,2017/12,138360,18282396.0
12374,(주)협진,2018/12,138360,27268234.0
12375,(주)협진,2019/12,138360,27268234.0
12376,(주)형지아이앤씨,2010/12,11080,11700000.0
12377,(주)형지아이앤씨,2011/12,11080,11700000.0
12378,(주)형지아이앤씨,2012/12,11080,11700000.0
12379,(주)형지아이앤씨,2013/12,11080,21700000.0
12380,(주)형지아이앤씨,2014/12,11080,32666368.0
12381,(주)형지아이앤씨,2015/12,11080,32666368.0
12382,(주)형지아이앤씨,2016/12,11080,38955668.0
12383,(주)형지아이앤씨,2017/12,11080,38955668.0
12384,(주)형지아이앤씨,2018/12,11080,38955668.0
12385,(주)형지아이앤씨,2019/12,11080,38955668.0
12386,(주)혜인,2010/12,3010,12429120.0
12387,(주)혜인,2011/12,3010,12429120.0
12388,(주)혜인,2012/12,3010,12429120.0
12389,(주)혜인,2013/12,3010,12699098.0
12390,(주)혜인,2014/12,3010,12712747.0
12391,(주)혜인,2015/12,3010,12712747.0
12392,(주)혜인,2016/12,3010,12712747.0
12393,(주)혜인,2017/12,3010,12712747.0
12394,(주)혜인,2018/12,3010,12712747.0
12395,(주)혜인,2019/12,3010,12712747.0
12396,(주)호텔신라,2010/12,8770,40000000.0
12397,(주)호텔신라,2011/12,8770,40000000.0
12398,(주)호텔신라,2012/12,8770,40000000.0
12399,(주)호텔신라,2013/12,8770,40000000.0
12400,(주)호텔신라,2014/12,8770,40000000.0
12401,(주)호텔신라,2015/12,8770,40000000.0
12402,(주)호텔신라,2016/12,8770,40000000.0
12403,(주)호텔신라,2017/12,8770,40000000.0
12404,(주)호텔신라,2018/12,8770,40000000.0
12405,(주)호텔신라,2019/12,8770,40000000.0
12406,(주)홈센타홀딩스,2010/12,60560,13844000.0
12407,(주)홈센타홀딩스,2011/12,60560,19000000.0
12408,(주)홈센타홀딩스,2012/12,60560,19642566.0
12409,(주)홈센타홀딩스,2013/12,60560,19642566.0
12410,(주)홈센타홀딩스,2014/12,60560,27142566.0
12411,(주)홈센타홀딩스,2015/12,60560,27142566.0
12412,(주)홈센타홀딩스,2016/12,60560,40713754.0
12413,(주)홈센타홀딩스,2017/12,60560,83796067.0
12414,(주)홈센타홀딩스,2018/12,60560,84850378.0
12415,(주)홈센타홀딩스,2019/12,60560,85113017.0
12416,(주)홈캐스트,2010/12,64240,12645627.0
12417,(주)홈캐스트,2011/12,64240,14758303.0
12418,(주)홈캐스트,2012/12,64240,14758303.0
12419,(주)홈캐스트,2013/12,64240,14758303.0
12420,(주)홈캐스트,2014/12,64240,24120618.0
12421,(주)홈캐스트,2015/12,64240,31170893.0
12422,(주)홈캐스트,2016/12,64240,32220893.0
12423,(주)홈캐스트,2017/12,64240,32220893.0
12424,(주)홈캐스트,2018/12,64240,32278430.0
12425,(주)홈캐스트,2019/12,64240,33094756.0
12426,(주)화승엔터프라이즈,2015/12,241590,
12427,(주)화승엔터프라이즈,2016/12,241590,26929479.0
12428,(주)화승엔터프라이즈,2017/12,241590,30268335.0
12429,(주)화승엔터프라이즈,2018/12,241590,60536670.0
12430,(주)화승엔터프라이즈,2019/12,241590,60536670.0
12431,(주)화승인더스트리,2010/12,6060,5532000.0
12432,(주)화승인더스트리,2011/12,6060,5532000.0
12433,(주)화승인더스트리,2012/12,6060,55320000.0
12434,(주)화승인더스트리,2013/12,6060,55320000.0
12435,(주)화승인더스트리,2014/12,6060,55320000.0
12436,(주)화승인더스트리,2015/12,6060,55320000.0
12437,(주)화승인더스트리,2016/12,6060,55320000.0
12438,(주)화승인더스트리,2017/12,6060,55320000.0
12439,(주)화승인더스트리,2018/12,6060,55320000.0
12440,(주)화승인더스트리,2019/12,6060,55320000.0
12441,(주)화승코퍼레이션,2010/12,13520,6456121.0
12442,(주)화승코퍼레이션,2011/12,13520,6456121.0
12443,(주)화승코퍼레이션,2012/12,13520,6456121.0
12444,(주)화승코퍼레이션,2013/12,13520,6456121.0
12445,(주)화승코퍼레이션,2014/12,13520,6456121.0
12446,(주)화승코퍼레이션,2015/12,13520,6456121.0
12447,(주)화승코퍼레이션,2016/12,13520,6456121.0
12448,(주)화승코퍼레이션,2017/12,13520,64561210.0
12449,(주)화승코퍼레이션,2018/12,13520,64561210.0
12450,(주)화승코퍼레이션,2019/12,13520,64561210.0
12451,(주)화신,2010/12,10690,34920410.0
12452,(주)화신,2011/12,10690,34920410.0
12453,(주)화신,2012/12,10690,34920410.0
12454,(주)화신,2013/12,10690,34920410.0
12455,(주)화신,2014/12,10690,34920410.0
12456,(주)화신,2015/12,10690,34920410.0
12457,(주)화신,2016/12,10690,34920410.0
12458,(주)화신,2017/12,10690,34920410.0
12459,(주)화신,2018/12,10690,34920410.0
12460,(주)화신,2019/12,10690,34920410.0
12461,(주)화신정공,2010/12,126640,12500000.0
12462,(주)화신정공,2011/12,126640,35163887.0
12463,(주)화신정공,2012/12,126640,35723887.0
12464,(주)화신정공,2013/12,126640,35943887.0
12465,(주)화신정공,2014/12,126640,36373887.0
12466,(주)화신정공,2015/12,126640,36373887.0
12467,(주)화신정공,2016/12,126640,36373887.0
12468,(주)화신정공,2017/12,126640,36373887.0
12469,(주)화신정공,2018/12,126640,36373887.0
12470,(주)화신정공,2019/12,126640,36373887.0
12471,(주)화인베스틸,2010/12,133820,
12472,(주)화인베스틸,2011/12,133820,
12473,(주)화인베스틸,2012/12,133820,
12474,(주)화인베스틸,2013/12,133820,
12475,(주)화인베스틸,2014/12,133820,32100000.0
12476,(주)화인베스틸,2015/12,133820,32100000.0
12477,(주)화인베스틸,2016/12,133820,32100000.0
12478,(주)화인베스틸,2017/12,133820,31000000.0
12479,(주)화인베스틸,2018/12,133820,29550000.0
12480,(주)화인베스틸,2019/12,133820,29550000.0
12481,(주)화인써키트,2010/12,127980,
12482,(주)화인써키트,2011/12,127980,
12483,(주)화인써키트,2012/12,127980,
12484,(주)화인써키트,2013/12,127980,
12485,(주)화인써키트,2014/12,127980,
12486,(주)화인써키트,2015/12,127980,
12487,(주)화인써키트,2016/12,127980,
12488,(주)화인써키트,2017/12,127980,
12489,(주)화인써키트,2018/12,127980,
12490,(주)화인써키트,2019/12,127980,
12491,(주)황금에스티,2010/12,32560,12000000.0
12492,(주)황금에스티,2011/12,32560,13000000.0
12493,(주)황금에스티,2012/12,32560,14000000.0
12494,(주)황금에스티,2013/12,32560,14000000.0
12495,(주)황금에스티,2014/12,32560,14000000.0
12496,(주)황금에스티,2015/12,32560,14000000.0
12497,(주)황금에스티,2016/12,32560,14000000.0
12498,(주)황금에스티,2017/12,32560,14000000.0
12499,(주)황금에스티,2018/12,32560,14000000.0
12500,(주)황금에스티,2019/12,32560,14000000.0
12501,(주)효성,2010/12,4800,35117455.0
12502,(주)효성,2011/12,4800,35117455.0
12503,(주)효성,2012/12,4800,35117455.0
12504,(주)효성,2013/12,4800,35117455.0
12505,(주)효성,2014/12,4800,35117455.0
12506,(주)효성,2015/12,4800,35117455.0
12507,(주)효성,2016/12,4800,35117455.0
12508,(주)효성,2017/12,4800,35117455.0
12509,(주)효성,2018/12,4800,21071025.0
12510,(주)효성,2019/12,4800,21071025.0
12511,(주)후성,2010/12,93370,84744412.0
12512,(주)후성,2011/12,93370,84823953.0
12513,(주)후성,2012/12,93370,84823953.0
12514,(주)후성,2013/12,93370,84823953.0
12515,(주)후성,2014/12,93370,84823953.0
12516,(주)후성,2015/12,93370,92399753.0
12517,(주)후성,2016/12,93370,92399753.0
12518,(주)후성,2017/12,93370,92399753.0
12519,(주)후성,2018/12,93370,92606819.0
12520,(주)후성,2019/12,93370,92606819.0
12521,(주)휠라홀딩스,2010/12,81660,9124704.0
12522,(주)휠라홀딩스,2011/12,81660,9475483.0
12523,(주)휠라홀딩스,2012/12,81660,9938014.0
12524,(주)휠라홀딩스,2013/12,81660,9938014.0
12525,(주)휠라홀딩스,2014/12,81660,10448014.0
12526,(주)휠라홀딩스,2015/12,81660,11308014.0
12527,(주)휠라홀딩스,2016/12,81660,11408014.0
12528,(주)휠라홀딩스,2017/12,81660,12223014.0
12529,(주)휠라홀딩스,2018/12,81660,61115070.0
12530,(주)휠라홀딩스,2019/12,81660,61115070.0
12531,(주)휴네시온,2017/12,290270,
12532,(주)휴네시온,2018/12,290270,4803836.0
12533,(주)휴네시온,2019/12,290270,9607672.0
12534,(주)휴니드테크놀러지스,2010/12,5870,10176015.0
12535,(주)휴니드테크놀러지스,2011/12,5870,10176015.0
12536,(주)휴니드테크놀러지스,2012/12,5870,10176015.0
12537,(주)휴니드테크놀러지스,2013/12,5870,10176015.0
12538,(주)휴니드테크놀러지스,2014/12,5870,10636015.0
12539,(주)휴니드테크놀러지스,2015/12,5870,13468015.0
12540,(주)휴니드테크놀러지스,2016/12,5870,13928015.0
12541,(주)휴니드테크놀러지스,2017/12,5870,14116015.0
12542,(주)휴니드테크놀러지스,2018/12,5870,14116015.0
12543,(주)휴니드테크놀러지스,2019/12,5870,14116015.0
12544,(주)휴맥스,2010/12,115160,22886157.0
12545,(주)휴맥스,2011/12,115160,22886157.0
12546,(주)휴맥스,2012/12,115160,22886157.0
12547,(주)휴맥스,2013/12,115160,22886157.0
12548,(주)휴맥스,2014/12,115160,22886157.0
12549,(주)휴맥스,2015/12,115160,23911798.0
12550,(주)휴맥스,2016/12,115160,23911798.0
12551,(주)휴맥스,2017/12,115160,23911798.0
12552,(주)휴맥스,2018/12,115160,23911798.0
12553,(주)휴맥스,2019/12,115160,23911798.0
12554,(주)휴맥스홀딩스,2010/12,28080,12577506.0
12555,(주)휴맥스홀딩스,2011/12,28080,12577506.0
12556,(주)휴맥스홀딩스,2012/12,28080,12577506.0
12557,(주)휴맥스홀딩스,2013/12,28080,12577506.0
12558,(주)휴맥스홀딩스,2014/12,28080,12577506.0
12559,(주)휴맥스홀딩스,2015/12,28080,12577506.0
12560,(주)휴맥스홀딩스,2016/12,28080,12577506.0
12561,(주)휴맥스홀딩스,2017/12,28080,12577506.0
12562,(주)휴맥스홀딩스,2018/12,28080,12577506.0
12563,(주)휴맥스홀딩스,2019/12,28080,12577506.0
12564,(주)휴먼엔,2010/12,32860,16897711.0
12565,(주)휴먼엔,2011/12,32860,21442611.0
12566,(주)휴먼엔,2012/12,32860,24823061.0
12567,(주)휴먼엔,2013/12,32860,62778577.0
12568,(주)휴먼엔,2014/12,32860,75148335.0
12569,(주)휴먼엔,2015/12,32860,17069859.0
12570,(주)휴먼엔,2016/12,32860,59958840.0
12571,(주)휴먼엔,2017/12,32860,67558840.0
12572,(주)휴먼엔,2018/12,32860,67558840.0
12573,(주)휴먼엔,2019/12,32860,73561367.0
12574,(주)휴먼텍코리아,2010/12,66060,30000000.0
12575,(주)휴먼텍코리아,2011/12,66060,30000000.0
12576,(주)휴먼텍코리아,2012/12,66060,30000000.0
12577,(주)휴메딕스,2010/12,200670,
12578,(주)휴메딕스,2011/12,200670,
12579,(주)휴메딕스,2012/12,200670,
12580,(주)휴메딕스,2013/12,200670,
12581,(주)휴메딕스,2014/12,200670,6517605.0
12582,(주)휴메딕스,2015/12,200670,8746460.0
12583,(주)휴메딕스,2016/12,200670,8746460.0
12584,(주)휴메딕스,2017/12,200670,8918052.0
12585,(주)휴메딕스,2018/12,200670,9347753.0
12586,(주)휴메딕스,2019/12,200670,9971194.0
12587,(주)휴비스,2010/12,79980,
12588,(주)휴비스,2011/12,79980,29250000.0
12589,(주)휴비스,2012/12,79980,34500000.0
12590,(주)휴비스,2013/12,79980,34500000.0
12591,(주)휴비스,2014/12,79980,34500000.0
12592,(주)휴비스,2015/12,79980,34500000.0
12593,(주)휴비스,2016/12,79980,34500000.0
12594,(주)휴비스,2017/12,79980,34500000.0
12595,(주)휴비스,2018/12,79980,34500000.0
12596,(주)휴비스,2019/12,79980,34500000.0
12597,(주)휴비츠,2010/12,65510,9609000.0
12598,(주)휴비츠,2011/12,65510,10172362.0
12599,(주)휴비츠,2012/12,65510,10491813.0
12600,(주)휴비츠,2013/12,65510,10507313.0
12601,(주)휴비츠,2014/12,65510,10519813.0
12602,(주)휴비츠,2015/12,65510,11841371.0
12603,(주)휴비츠,2016/12,65510,11880371.0
12604,(주)휴비츠,2017/12,65510,11881871.0
12605,(주)휴비츠,2018/12,65510,11882871.0
12606,(주)휴비츠,2019/12,65510,11882871.0
12607,(주)휴센텍,2015/12,215090,5500000.0
12608,(주)휴센텍,2016/12,215090,5500000.0
12609,(주)휴센텍,2017/12,215090,5500000.0
12610,(주)휴센텍,2018/12,215090,18152087.0
12611,(주)휴센텍,2019/12,215090,20249101.0
12612,(주)휴스틸,2010/12,5010,6918617.0
12613,(주)휴스틸,2011/12,5010,6918617.0
12614,(주)휴스틸,2012/12,5010,6918617.0
12615,(주)휴스틸,2013/12,5010,6918617.0
12616,(주)휴스틸,2014/12,5010,6918617.0
12617,(주)휴스틸,2015/12,5010,6918617.0
12618,(주)휴스틸,2016/12,5010,6918617.0
12619,(주)휴스틸,2017/12,5010,6918617.0
12620,(주)휴스틸,2018/12,5010,7534848.0
12621,(주)휴스틸,2019/12,5010,7621668.0
12622,(주)휴엠앤씨,2016/12,263920,
12623,(주)휴엠앤씨,2017/12,263920,7876580.0
12624,(주)휴엠앤씨,2018/12,263920,7876580.0
12625,(주)휴엠앤씨,2019/12,263920,9451896.0
12626,(주)휴온스,2016/12,243070,5895464.0
12627,(주)휴온스,2017/12,243070,6190011.0
12628,(주)휴온스,2018/12,243070,8168085.0
12629,(주)휴온스,2019/12,243070,8983757.0
12630,(주)휴온스글로벌,2010/12,84110,9000000.0
12631,(주)휴온스글로벌,2011/12,84110,9000000.0
12632,(주)휴온스글로벌,2012/12,84110,9488815.0
12633,(주)휴온스글로벌,2013/12,84110,10643763.0
12634,(주)휴온스글로벌,2014/12,84110,11300308.0
12635,(주)휴온스글로벌,2015/12,84110,11396154.0
12636,(주)휴온스글로벌,2016/12,84110,9718472.0
12637,(주)휴온스글로벌,2017/12,84110,9911705.0
12638,(주)휴온스글로벌,2018/12,84110,10404299.0
12639,(주)휴온스글로벌,2019/12,84110,10921362.0
12640,(주)흥국,2010/12,10240,6161348.0
12641,(주)흥국,2011/12,10240,6161348.0
12642,(주)흥국,2012/12,10240,6161348.0
12643,(주)흥국,2013/12,10240,6161348.0
12644,(주)흥국,2014/12,10240,6161348.0
12645,(주)흥국,2015/12,10240,6161348.0
12646,(주)흥국,2016/12,10240,6161348.0
12647,(주)흥국,2017/12,10240,6161348.0
12648,(주)흥국,2018/12,10240,12322696.0
12649,(주)흥국,2019/12,10240,12322696.0
12650,(주)흥국에프엔비,2012/12,189980,
12651,(주)흥국에프엔비,2013/12,189980,
12652,(주)흥국에프엔비,2014/12,189980,
12653,(주)흥국에프엔비,2015/12,189980,7341291.0
12654,(주)흥국에프엔비,2016/12,189980,7341291.0
12655,(주)흥국에프엔비,2017/12,189980,7341291.0
12656,(주)흥국에프엔비,2018/12,189980,7341291.0
12657,(주)흥국에프엔비,2019/12,189980,36706455.0
12658,(주)희림종합건축사사무소,2010/12,37440,13922475.0
12659,(주)희림종합건축사사무소,2011/12,37440,13922475.0
12660,(주)희림종합건축사사무소,2012/12,37440,13922475.0
12661,(주)희림종합건축사사무소,2013/12,37440,13922475.0
12662,(주)희림종합건축사사무소,2014/12,37440,13922475.0
12663,(주)희림종합건축사사무소,2015/12,37440,13922475.0
12664,(주)희림종합건축사사무소,2016/12,37440,13922475.0
12665,(주)희림종합건축사사무소,2017/12,37440,13922475.0
12666,(주)희림종합건축사사무소,2018/12,37440,13922475.0
12667,(주)희림종합건축사사무소,2019/12,37440,13922475.0
12668,(주)히스토스템,2010/12,36840,28994645.0
12669,(주)힘스,2010/12,238490,
12670,(주)힘스,2011/12,238490,
12671,(주)힘스,2012/12,238490,
12672,(주)힘스,2013/12,238490,
12673,(주)힘스,2014/12,238490,
12674,(주)힘스,2015/12,238490,
12675,(주)힘스,2016/12,238490,
12676,(주)힘스,2017/12,238490,5258150.0
12677,(주)힘스,2018/12,238490,5656118.0
12678,(주)힘스,2019/12,238490,5656118.0
12679,(주)힘스인터내셔널,2010/12,181980,
12680,(주)힘스인터내셔널,2011/12,181980,
12681,(주)힘스인터내셔널,2012/12,181980,
12682,(주)힘스인터내셔널,2013/12,181980,1600000.0
12683,(주)힘스인터내셔널,2014/12,181980,1600000.0
12684,3노드디지탈그룹유한공사,2010/12,900010,
12685,3노드디지탈그룹유한공사,2011/12,900010,
12686,3노드디지탈그룹유한공사,2012/12,900010,
12687,AJ네트웍스(주),2010/12,95570,
12688,AJ네트웍스(주),2011/12,95570,
12689,AJ네트웍스(주),2012/12,95570,
12690,AJ네트웍스(주),2013/12,95570,
12691,AJ네트웍스(주),2014/12,95570,
12692,AJ네트웍스(주),2015/12,95570,9364459.0
12693,AJ네트웍스(주),2016/12,95570,46822295.0
12694,AJ네트웍스(주),2017/12,95570,46822295.0
12695,AJ네트웍스(주),2018/12,95570,46822295.0
12696,AJ네트웍스(주),2019/12,95570,46822295.0
12697,CS홀딩스(주),2010/12,590,917288.0
12698,CS홀딩스(주),2011/12,590,1154482.0
12699,CS홀딩스(주),2012/12,590,1154482.0
12700,CS홀딩스(주),2013/12,590,1154482.0
12701,CS홀딩스(주),2014/12,590,1154482.0
12702,CS홀딩스(주),2015/12,590,1154482.0
12703,CS홀딩스(주),2016/12,590,1154482.0
12704,CS홀딩스(주),2017/12,590,1154482.0
12705,CS홀딩스(주),2018/12,590,1154482.0
12706,CS홀딩스(주),2019/12,590,1154482.0
12707,HD현대(주),2017/12,267250,16286617.0
12708,HD현대(주),2018/12,267250,16286617.0
12709,HD현대(주),2019/12,267250,16286617.0
12710,KB오토시스(주),2010/12,24120,11500000.0
12711,KB오토시스(주),2011/12,24120,11500000.0
12712,KB오토시스(주),2012/12,24120,11500000.0
12713,KB오토시스(주),2013/12,24120,11500000.0
12714,KB오토시스(주),2014/12,24120,11500000.0
12715,KB오토시스(주),2015/12,24120,11500000.0
12716,KB오토시스(주),2016/12,24120,11500000.0
12717,KB오토시스(주),2017/12,24120,11500000.0
12718,KB오토시스(주),2018/12,24120,11500000.0
12719,KB오토시스(주),2019/12,24120,11500000.0
12720,KCW(주),2010/12,68060,5440000.0
12721,KCW(주),2011/12,68060,5440000.0
12722,KCW(주),2012/12,68060,5440000.0
12723,KCW(주),2013/12,68060,5440000.0
12724,KCW(주),2014/12,68060,5440000.0
12725,KD(주),2010/12,44180,39800000.0
12726,KD(주),2011/12,44180,53736915.0
12727,KD(주),2012/12,44180,88095042.0
12728,KD(주),2013/12,44180,35768667.0
12729,KD(주),2014/12,44180,135767667.0
12730,KD(주),2015/12,44180,152486194.0
12731,KD(주),2016/12,44180,252486194.0
12732,KD(주),2017/12,44180,355691714.0
12733,KD(주),2018/12,44180,387734262.0
12734,KD(주),2019/12,44180,78353304.0
12735,KG스틸(주),2010/12,16380,53203965.0
12736,KG스틸(주),2011/12,16380,53211139.0
12737,KG스틸(주),2012/12,16380,53214702.0
12738,KG스틸(주),2013/12,16380,53214714.0
12739,KG스틸(주),2014/12,16380,63214714.0
12740,KG스틸(주),2015/12,16380,20641825.0
12741,KG스틸(주),2016/12,16380,25160456.0
12742,KG스틸(주),2017/12,16380,25160457.0
12743,KG스틸(주),2018/12,16380,27393580.0
12744,KG스틸(주),2019/12,16380,100062282.0
12745,KISCO홀딩스(주),2010/12,1940,3695276.0
12746,KISCO홀딩스(주),2011/12,1940,3695276.0
12747,KISCO홀딩스(주),2012/12,1940,3695276.0
12748,KISCO홀딩스(주),2013/12,1940,3695276.0
12749,KISCO홀딩스(주),2014/12,1940,3695276.0
12750,KISCO홀딩스(주),2015/12,1940,3695276.0
12751,KISCO홀딩스(주),2016/12,1940,3695276.0
12752,KISCO홀딩스(주),2017/12,1940,3695276.0
12753,KISCO홀딩스(주),2018/12,1940,18476380.0
12754,KISCO홀딩스(주),2019/12,1940,18476380.0
12755,LG이노텍(주),2010/12,11070,20126976.0
12756,LG이노텍(주),2011/12,11070,20159043.0
12757,LG이노텍(주),2012/12,11070,20170754.0
12758,LG이노텍(주),2013/12,11070,20170939.0
12759,LG이노텍(주),2014/12,11070,23667107.0
12760,LG이노텍(주),2015/12,11070,23667107.0
12761,LG이노텍(주),2016/12,11070,23667107.0
12762,LG이노텍(주),2017/12,11070,23667107.0
12763,LG이노텍(주),2018/12,11070,23667107.0
12764,LG이노텍(주),2019/12,11070,23667107.0
12765,LS일렉트릭(주),2010/12,10120,30000000.0
12766,LS일렉트릭(주),2011/12,10120,30000000.0
12767,LS일렉트릭(주),2012/12,10120,30000000.0
12768,LS일렉트릭(주),2013/12,10120,30000000.0
12769,LS일렉트릭(주),2014/12,10120,30000000.0
12770,LS일렉트릭(주),2015/12,10120,30000000.0
12771,LS일렉트릭(주),2016/12,10120,30000000.0
12772,LS일렉트릭(주),2017/12,10120,30000000.0
12773,LS일렉트릭(주),2018/12,10120,30000000.0
12774,LS일렉트릭(주),2019/12,10120,30000000.0
12775,OCI(주),2010/12,10060,23121290.0
12776,OCI(주),2011/12,10060,23849371.0
12777,OCI(주),2012/12,10060,23849371.0
12778,OCI(주),2013/12,10060,23849371.0
12779,OCI(주),2014/12,10060,23849371.0
12780,OCI(주),2015/12,10060,23849371.0
12781,OCI(주),2016/12,10060,23849371.0
12782,OCI(주),2017/12,10060,23849371.0
12783,OCI(주),2018/12,10060,23849371.0
12784,OCI(주),2019/12,10060,23849371.0
12785,SK이노베이션(주),2010/12,96770,93713990.0
12786,SK이노베이션(주),2011/12,96770,93713990.0
12787,SK이노베이션(주),2012/12,96770,93713990.0
12788,SK이노베이션(주),2013/12,96770,93713990.0
12789,SK이노베이션(주),2014/12,96770,93713990.0
12790,SK이노베이션(주),2015/12,96770,93713990.0
12791,SK이노베이션(주),2016/12,96770,93713990.0
12792,SK이노베이션(주),2017/12,96770,93713990.0
12793,SK이노베이션(주),2018/12,96770,93713990.0
12794,SK이노베이션(주),2019/12,96770,93713990.0
12795,SNT모티브(주),2010/12,64960,14623136.0
12796,SNT모티브(주),2011/12,64960,14623136.0
12797,SNT모티브(주),2012/12,64960,14623136.0
12798,SNT모티브(주),2013/12,64960,14623136.0
12799,SNT모티브(주),2014/12,64960,14623136.0
12800,SNT모티브(주),2015/12,64960,14623136.0
12801,SNT모티브(주),2016/12,64960,14623136.0
12802,SNT모티브(주),2017/12,64960,14623136.0
12803,SNT모티브(주),2018/12,64960,14623136.0
12804,SNT모티브(주),2019/12,64960,14623136.0
12805,SNT중공업(주),2010/12,3570,32473439.0
12806,SNT중공업(주),2011/12,3570,32473439.0
12807,SNT중공업(주),2012/12,3570,32473439.0
12808,SNT중공업(주),2013/12,3570,32473439.0
12809,SNT중공업(주),2014/12,3570,32473439.0
12810,SNT중공업(주),2015/12,3570,32473439.0
12811,SNT중공업(주),2016/12,3570,32473439.0
12812,SNT중공업(주),2017/12,3570,32473439.0
12813,SNT중공업(주),2018/12,3570,32473439.0
12814,SNT중공업(주),2019/12,3570,33252697.0
12815,STX엔진(주),2010/12,77970,28678231.0
12816,STX엔진(주),2011/12,77970,28678231.0
12817,STX엔진(주),2012/12,77970,28678231.0
12818,STX엔진(주),2013/12,77970,49199831.0
12819,STX엔진(주),2014/12,77970,49199831.0
12820,STX엔진(주),2015/12,77970,27656302.0
12821,STX엔진(주),2016/12,77970,27656302.0
12822,STX엔진(주),2017/12,77970,27656302.0
12823,STX엔진(주),2018/12,77970,27656302.0
12824,STX엔진(주),2019/12,77970,27656302.0
12825,STX조선해양(주),2010/12,67250,76840224.0
12826,STX조선해양(주),2011/12,67250,79630014.0
12827,STX조선해양(주),2012/12,67250,85745906.0
12828,STX조선해양(주),2013/12,67250,50668381.0
12829,STX중공업(주),2010/12,71970,22300000.0
12830,STX중공업(주),2011/12,71970,22300000.0
12831,STX중공업(주),2012/12,71970,22300000.0
12832,STX중공업(주),2013/12,71970,114309017.0
12833,STX중공업(주),2014/12,71970,114309017.0
12834,STX중공업(주),2015/12,71970,25967227.0
12835,STX중공업(주),2016/12,71970,25967227.0
12836,STX중공업(주),2017/12,71970,24665351.0
12837,STX중공업(주),2018/12,71970,28081731.0
12838,STX중공업(주),2019/12,71970,28081731.0
12839,가온미디어(주),2010/12,78890,10063017.0
12840,가온미디어(주),2011/12,78890,10063017.0
12841,가온미디어(주),2012/12,78890,10063017.0
12842,가온미디어(주),2013/12,78890,10645767.0
12843,가온미디어(주),2014/12,78890,11992904.0
12844,가온미디어(주),2015/12,78890,13408230.0
12845,가온미디어(주),2016/12,78890,13408230.0
12846,가온미디어(주),2017/12,78890,13408230.0
12847,가온미디어(주),2018/12,78890,14514801.0
12848,가온미디어(주),2019/12,78890,14784585.0
12849,가온전선(주),2010/12,500,4083343.0
12850,가온전선(주),2011/12,500,4160347.0
12851,가온전선(주),2012/12,500,4160347.0
12852,가온전선(주),2013/12,500,4160347.0
12853,가온전선(주),2014/12,500,4160347.0
12854,가온전선(주),2015/12,500,4160347.0
12855,가온전선(주),2016/12,500,4160347.0
12856,가온전선(주),2017/12,500,4160347.0
12857,가온전선(주),2018/12,500,4160347.0
12858,가온전선(주),2019/12,500,4160347.0
12859,감성코퍼레이션(주),2010/12,36620,13086546.0
12860,감성코퍼레이션(주),2011/12,36620,13086546.0
12861,감성코퍼레이션(주),2012/12,36620,13086546.0
12862,감성코퍼레이션(주),2013/12,36620,13086546.0
12863,감성코퍼레이션(주),2014/12,36620,14194136.0
12864,감성코퍼레이션(주),2015/12,36620,14867404.0
12865,감성코퍼레이션(주),2016/12,36620,17373922.0
12866,감성코퍼레이션(주),2017/12,36620,27746534.0
12867,감성코퍼레이션(주),2018/12,36620,39456342.0
12868,감성코퍼레이션(주),2019/12,36620,56821162.0
12869,강남제비스코(주),2010/12,860,6500000.0
12870,강남제비스코(주),2011/12,860,6500000.0
12871,강남제비스코(주),2012/12,860,6500000.0
12872,강남제비스코(주),2013/12,860,6500000.0
12873,강남제비스코(주),2014/12,860,6500000.0
12874,강남제비스코(주),2015/12,860,6500000.0
12875,강남제비스코(주),2016/12,860,6500000.0
12876,강남제비스코(주),2017/12,860,6500000.0
12877,강남제비스코(주),2018/12,860,6500000.0
12878,강남제비스코(주),2019/12,860,6500000.0
12879,갤럭시아머니트리(주),2010/12,94480,30541442.0
12880,갤럭시아머니트리(주),2011/12,94480,30714880.0
12881,갤럭시아머니트리(주),2012/12,94480,30888318.0
12882,갤럭시아머니트리(주),2013/12,94480,30888318.0
12883,갤럭시아머니트리(주),2014/12,94480,30888318.0
12884,갤럭시아머니트리(주),2015/12,94480,32693543.0
12885,갤럭시아머니트리(주),2016/12,94480,32693543.0
12886,갤럭시아머니트리(주),2017/12,94480,34829838.0
