회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름,금융비용부담률,고정비율,R&D비율,채무부담비율
(주)나이벡,138610,2019,-867616.0,4.646681643087991,40.78044913157151,18.124061102420804,6.807048807335203
(주)나이스디앤비,130580,2011,3484794.0,0.0,1.5090033423634261,0.0,
(주)나이스디앤비,130580,2012,3084215.0,0.0,1.3592717958814111,0.0,
(주)나이스디앤비,130580,2013,4548075.0,0.0,1.2411415733086377,0.0,
(주)나이스디앤비,130580,2014,4345257.0,0.0,0.9146948713035381,0.0,
(주)나이스디앤비,130580,2015,5256603.0,0.0,2.3315810410135827,0.0,148.8269030239833
(주)나이스디앤비,130580,2016,6575052.0,0.0,2.864204413257846,0.0,12.337662337662337
(주)나이스디앤비,130580,2017,7893693.0,0.0,2.871175637511387,0.0,3.671255736337088
(주)나이스디앤비,130580,2018,11409223.0,0.0,2.452485262057281,0.0,0.0
(주)나이스디앤비,130580,2019,13436099.0,0.05116355876981416,8.421809810628133,0.0,0.0
(주)나이스홀딩스,34310,2011,36347987.0,1.0035967606696197,19.68471282615858,0.5990641702891918,0.0
(주)나이스홀딩스,34310,2012,37149984.0,0.4940733398148157,18.026844027695482,0.7283022110432257,2.2920328641600034
(주)나이스홀딩스,34310,2013,94245708.0,0.35943916342301535,33.01492168322351,0.12009751870518837,244.29890581820132
(주)나이스홀딩스,34310,2014,145729459.0,0.45936517809142124,49.364080189234414,0.32508929656264235,99.88972703951676
(주)나이스홀딩스,34310,2015,86625536.0,0.5630125282089667,38.09641290444385,0.1791898571776327,61.00160984306298
(주)나이스홀딩스,34310,2016,139624114.0,0.5500792560856995,32.27307056527966,0.17015875995598534,58.084191504814676
(주)나이스홀딩스,34310,2017,128929274.0,0.5449979325707763,30.214138381269667,0.15760298444338772,68.32462186562759
(주)나이스홀딩스,34310,2018,248439460.0,0.8274917783146867,41.65147173743162,0.253309255527188,58.349381774318196
(주)나이스홀딩스,34310,2019,261018832.0,0.9693284598552806,44.23429740790107,0.598968008994365,82.37678238971404
(주)나이코,192240,2012,,,,,
(주)나이코,192240,2013,,,,,
(주)나이코,192240,2014,,,,,
(주)나이코,192240,2015,,,,,
(주)나인테크,267320,2017,,,,,
(주)나인테크,267320,2018,,,,,
(주)나인테크,267320,2019,,,,,
(주)남선알미늄,8350,2011,-2094649.0,1.919411407101385,95.97705525161946,0.22894240866671153,181.37311045911335
(주)남선알미늄,8350,2012,-3855861.0,1.740622958284269,111.56629302923076,0.40987897290014746,176.10409518385225
(주)남선알미늄,8350,2013,15754793.0,1.217149831534042,94.73869953996554,0.34753046602168214,188.23900796406267
(주)남선알미늄,8350,2014,13619840.0,0.8705562922766464,76.97389423489327,0.4251982451818912,121.70983617504163
(주)남선알미늄,8350,2015,-14335410.0,0.6143979326644422,63.11754687895961,0.5380991650761694,52.46710409330423
(주)남선알미늄,8350,2016,41308166.0,0.4847982755057619,52.32060741621307,0.4458031113657714,72.27842149029537
(주)남선알미늄,8350,2017,30268216.0,0.5827706992204384,42.014893478012596,0.43236932402060607,113.42722728382992
(주)남선알미늄,8350,2018,24209488.0,0.521663263361645,45.048601360639665,0.49006752832617395,165.93675130320736
(주)남선알미늄,8350,2019,27655489.0,0.4512990871417184,41.08118294460933,0.5877588535284681,141.91976927743502
(주)남성,4270,2011,3187221.0,8.800257269818525,9.718049235883413,0.6919666289906959,25.64295031022128
(주)남성,4270,2012,-5724650.0,8.960454795265933,10.306830180590529,0.5134635400384023,43.06779702492488
(주)남성,4270,2013,16382719.0,7.266404169410878,10.170697856991112,0.5191085362626304,106.2627767900028
(주)남성,4270,2014,-6987144.0,5.6060616350329395,10.946523588390908,0.6000598061537494,50.27222183167678
(주)남성,4270,2015,-8126763.0,5.638326283751447,10.894119774483176,0.5683243040450007,38.60405976789163
(주)남성,4270,2016,6856473.0,5.40562110695424,10.624036577468035,0.6452249246849409,60.116474712289126
(주)남성,4270,2017,6739380.0,4.377998362464165,8.773642779222136,0.644753645647855,61.423338398619045
(주)남성,4270,2018,979658.0,5.0017014645087,9.102497428842327,0.8456993307412776,64.74703690225577
(주)남성,4270,2019,-7902325.0,4.9835232331555375,9.326335310745595,0.9623110081821693,42.89872351902532
(주)내츄럴엔도텍,168330,2012,3031250.0,0.020898965221551682,17.29658478023518,2.6868275500227665,234.60944182815342
(주)내츄럴엔도텍,168330,2013,25399130.0,0.0,21.218177952657165,1.005134945938842,222.4788302910798
(주)내츄럴엔도텍,168330,2014,10421340.0,0.005168962236406603,63.19318938118609,1.629519173589574,87.73612769931326
(주)내츄럴엔도텍,168330,2015,-7349974.0,0.03035967792587857,63.41249933614939,5.163504458605853,199.97410029777413
(주)내츄럴엔도텍,168330,2016,-18281888.0,4.140835445895528,66.06524495491028,21.880104087540918,22.82578189944989
(주)내츄럴엔도텍,168330,2017,-7515273.0,29.811562270803766,65.99946278705696,17.450617006003373,19.37877436557268
(주)내츄럴엔도텍,168330,2018,-8151755.0,24.9547789392948,90.89398827022069,26.724084440124628,15.456740146441419
(주)내츄럴엔도텍,168330,2019,-5927644.0,38.87757086890582,148.03905692338316,33.062962163739314,20.66470053270615
(주)네오리진,94860,2011,22157.0,2.079313035992107,42.07700858347724,0.0,16.037091834872843
(주)네오리진,94860,2012,3744050.0,4.834226830102213,8.073675289788564,0.0,88.43875265766559
(주)네오리진,94860,2013,2743867.0,1.6349342403225546,7.758779043897672,4.007443127400987,198.4896779760147
(주)네오리진,94860,2014,-459317.0,1.9792063390214387,9.41404051479386,5.181776892185356,544.8275190540812
(주)네오리진,94860,2015,-2158231.0,1.1753538451573882,4.355376779686108,13.900849724623743,72.65307439420936
(주)네오리진,94860,2016,1480802.0,0.803324687299265,3.9709228474216665,4.555160984048574,114.20266394566256
(주)네오리진,94860,2017,-146395.0,0.7340841032107072,4.562394718423364,3.967040108470127,68.05192356705689
(주)네오리진,94860,2018,-47289.0,0.673796194412862,4.655952311279505,7.03277260139653,85.00994361027182
(주)네오리진,94860,2019,1710274.0,0.7111998402874825,7.044455343790666,5.76631396819059,108.9711947984308
(주)네오셈,253590,2016,,,,,
(주)네오셈,253590,2017,,,,,
(주)네오셈,253590,2018,,,,,
(주)네오셈,253590,2019,-4882276.0,1.6028524342614747,32.93205713047131,13.10755161651605,58.90263241747628
(주)네오오토,212560,2011,,,,,
(주)네오오토,212560,2012,,,,,
(주)네오오토,212560,2013,18439922.0,1.3244750203621904,175.89912757955602,0.0,236.8218157055169
(주)네오오토,212560,2014,24051547.0,1.1511868814798676,120.90779240494587,0.0,206.04841825127698
(주)네오오토,212560,2015,23075070.0,0.8521692254260537,130.5275434821892,0.0,153.60425447524744
(주)네오오토,212560,2016,19523716.0,0.7115307749474387,137.23387497112714,0.0,107.88351934983784
(주)네오오토,212560,2017,15020726.0,0.7354977249279163,131.9006825222832,0.0,128.81503361449728
(주)네오오토,212560,2018,21477384.0,0.8431711632550078,130.72704285197594,0.0,162.0349012876086
(주)네오오토,212560,2019,14000633.0,0.8037157516266195,121.92708752580631,0.0,170.21943010371913
(주)네오위즈,95660,2011,-1709889.0,0.9459608690303896,42.913942754247934,0.25047430293873885,16175.10381714893
(주)네오위즈,95660,2012,95312374.0,1.2883380716466777,38.2477428459699,0.3619171094482564,125751.55541208651
(주)네오위즈,95660,2013,95352925.0,2.1003230639088923,35.77507515806322,0.741517992173802,3337.206556489673
(주)네오위즈,95660,2014,34355291.0,2.937301990965482,1.8871527776314956,0.28620354828946554,3277.8100309578017
(주)네오위즈,95660,2015,15583797.0,2.0016009208704264,1.3297720144996443,1.0206528199315574,119208.3464949581
(주)네오위즈,95660,2016,30442632.0,0.39562094782422247,1.8056648416688175,0.17045419628631975,178319.50458357716
(주)네오위즈,95660,2017,9081552.0,0.07638239201888924,2.323815909175801,2.4147942178839505,71753.70141594602
(주)네오위즈,95660,2018,38619565.0,0.017717276555879125,17.1351471328894,2.64180793718583,62320.811482197074
(주)네오위즈,95660,2019,36998118.0,0.0431138892142243,23.305683255966102,2.2557895368880905,36238.82639750224
(주)네오위즈홀딩스,42420,2011,572538.0,0.517134499566676,25.580139242858525,0.22998835645941487,15225.712391095502
(주)네오위즈홀딩스,42420,2012,105045245.0,0.6998134581637369,23.105932433640334,0.3286069783470027,20723.116849820533
(주)네오위즈홀딩스,42420,2013,103534915.0,1.1317473348221878,20.64694783975132,0.641978029544589,4219.859315460811
(주)네오위즈홀딩스,42420,2014,51635113.0,0.8600511193551005,1.9890823221462794,0.21942858980455632,4322.288572248833
(주)네오위즈홀딩스,42420,2015,16375216.0,0.03681870727820764,0.8055283663015939,0.9725481828103285,12143.132227065706
(주)네오위즈홀딩스,42420,2016,14797578.0,0.024502958245589776,1.1195361366881504,0.16342891091757708,15306.74383074828
(주)네오위즈홀딩스,42420,2017,10655406.0,0.09815205421882951,1.3391106438420615,2.2734727585694126,11831.635276624746
(주)네오위즈홀딩스,42420,2018,40610066.0,0.03724262563493289,10.545684720842731,2.493281994876464,12644.038071981575
(주)네오위즈홀딩스,42420,2019,32631101.0,0.04320724866137034,14.439327058608015,2.26067465037053,12245.989304812834
(주)네오이뮨텍,950220,2019,-14788020.0,inf,0.33917177254719066,inf,
(주)네오크레마,311390,2016,,,,,
(주)네오크레마,311390,2017,,,,,
(주)네오크레마,311390,2018,4020934.0,1.389447950828813,72.51926859470254,2.362529204647175,18.25645562382337
(주)네오크레마,311390,2019,-1010879.0,0.9950270139294073,57.29383365269185,3.6900184657168156,14.886940652823528
(주)네오티스,85910,2011,4839557.0,0.31969190279233484,37.6417278526842,2.547406397113819,70.98681863203078
(주)네오티스,85910,2012,5049341.0,0.3329311032840262,59.598292881072,2.7014639540518375,72.13317081341457
(주)네오티스,85910,2013,5521716.0,1.2154122367538978,61.22193870574555,3.131702875136459,55.42671447243773
(주)네오티스,85910,2014,6278131.0,1.6198206427135395,53.38208816696633,3.052582744340838,47.7782981003945
(주)네오티스,85910,2015,6030319.0,1.3857698761960309,54.132890544807076,3.5908132730751277,66.10626928275033
(주)네오티스,85910,2016,1878438.0,1.1844722234270668,53.18756717393658,3.0927616092629795,57.827079540000085
(주)네오티스,85910,2017,7739030.0,1.0279089121783278,64.21170339677273,3.113717620575982,76.67094255339573
(주)네오티스,85910,2018,5218267.0,1.5333461709403262,62.89606631409572,2.9249122348656353,48.13129324687148
(주)네오티스,85910,2019,3202965.0,1.8134579473189472,74.49923360854201,3.2659555265682476,51.28253997662794
(주)네오팜,92730,2011,3932956.0,0.1873962962777169,33.96183976135766,10.62902255359544,42.33020649852463
(주)네오팜,92730,2012,564345.0,0.03951663469755473,31.847535884953203,14.464712854310118,32.94467596175878
(주)네오팜,92730,2013,2371251.0,0.056659556165485826,29.52745881293434,7.920856978518183,30.293085971398774
(주)네오팜,92730,2014,6848449.0,0.031047358763811272,27.022380586618166,6.313366549984216,36.17692524111944
(주)네오팜,92730,2015,6094693.0,0.0020269949008148856,25.31620504351914,5.485743330171888,48.6524112669089
(주)네오팜,92730,2016,9156580.0,0.0,22.388572190656102,5.153018543935214,54.43952670004809
(주)네오팜,92730,2017,10646058.0,0.0,18.74180768050214,3.911769185632407,56.98271416119107
(주)네오팜,92730,2018,16179233.0,0.0031384581195849715,17.61017537183261,3.8868053517108563,50.587324600744196
(주)네오팜,92730,2019,19223990.0,0.020625818495944748,9.688720538220391,3.0251044286427833,54.33921003536706
(주)네오퍼플,28090,2011,-2072835.0,4.426153276868299,76.47052958931451,0.9329390917828152,70.78537989191189
(주)네오퍼플,28090,2012,-5785228.0,7.280554487555174,34.47214460274004,0.23693122939416125,26.559423692120088
(주)네오펙트,290660,2017,-7175266.0,29.962399508088854,-3.5798013345218505,29.815647812093175,9.358963395260135
(주)네오펙트,290660,2018,-8184039.0,16.06939776154399,17.669008339073155,16.202351526854414,5.631057332493721
(주)네오펙트,290660,2019,-13920285.0,7.212483930349564,102.9982072804946,10.073046191650223,13.26540774504922
(주)네온테크,306620,2018,,,,,
(주)네온테크,306620,2019,,,,,
(주)네이블커뮤니케이션즈,153460,2011,1984408.0,0.6325027067229568,6.255452070280848,6.9332405222328735,1473.9400487475166
(주)네이블커뮤니케이션즈,153460,2012,6349901.0,0.25096994133798717,34.70574349145802,10.021053722103714,4724.217033436173
(주)네이블커뮤니케이션즈,153460,2013,-845156.0,0.03811910897118481,32.13943593500645,22.043850789561592,171.22063526054754
(주)네이블커뮤니케이션즈,153460,2014,-694535.0,0.004405639556228874,31.848732691889133,15.976515915583894,313.93587334130643
(주)네이블커뮤니케이션즈,153460,2015,1081967.0,0.0,30.364460163932037,20.10550916473333,2450.43014635597
(주)네이블커뮤니케이션즈,153460,2016,5955698.0,0.0,22.69560968174882,24.43138825132518,414.1767684947549
(주)네이블커뮤니케이션즈,153460,2017,-6917389.0,0.0,26.196946739592153,36.92260270749578,125.01539378289802
(주)네이블커뮤니케이션즈,153460,2018,-914367.0,0.0,26.864596294196218,14.833294417395571,86.9719385703948
(주)네이블커뮤니케이션즈,153460,2019,-1958720.0,0.008632194412227654,26.01330441449885,13.468593698223014,799.3639344262295
(주)네이처셀,7390,2011,2248456.0,2.6607129562518455,111.29499531939943,0.0,45.684562059087796
(주)네이처셀,7390,2012,-916669.0,2.5102250484740996,111.4518894865174,0.0,42.46727502393438
(주)네이처셀,7390,2013,745362.0,2.5380771313165535,89.58994768185323,0.0,22.012074792571262
(주)네이처셀,7390,2014,117389.0,1.7257006278526994,70.82704416422325,0.0,36.03537901325507
(주)네이처셀,7390,2015,975505.0,1.4573297402540955,29.481412136519236,0.15958864619079313,35.995299610153474
(주)네이처셀,7390,2016,-2144437.0,1.7126138210773596,31.796385520635255,0.115455685425366,24.85607898891029
(주)네이처셀,7390,2017,3479316.0,2.3879367348867464,28.127566681934418,7.223732486474864,22.415564784091828
(주)네이처셀,7390,2018,3699808.0,0.5892054806949936,24.501152950778877,5.706333502250284,37.74149832269856
(주)네이처셀,7390,2019,357517.0,0.9194121053781753,11.925260818714165,7.955439197233914,10.152266473975915
(주)네패스,33640,2011,4299800.0,1.9845635598982712,134.3714026376759,1.4503598759971674,118.60073677118773
(주)네패스,33640,2012,54598468.0,1.786306296406178,136.39355909130776,1.443647297183465,86.41969841088996
(주)네패스,33640,2013,10030162.0,2.563491368944795,191.7748864578736,2.76855801261741,93.34329622935988
(주)네패스,33640,2014,35823646.0,3.1651674325363652,129.79922244570238,3.0654517680773954,110.2650609360676
(주)네패스,33640,2015,36904097.0,3.3148644805179193,151.15835618535021,4.461706266574823,128.91882008164242
(주)네패스,33640,2016,44342440.0,2.375465793494825,128.15693014649443,4.68985118691297,155.7426939449464
(주)네패스,33640,2017,59710282.0,2.043092731560565,133.97890114779742,4.565582137135234,144.55180364422847
(주)네패스,33640,2018,41698053.0,1.6834185400993587,103.83646876099786,4.597039400509344,189.80267702303965
(주)네패스,33640,2019,89922329.0,1.4835755443839578,144.18299143645828,3.9071458927216836,99.68982753350963
(주)네패스아크,330860,2019,27885393.0,3.6935036331753435,355.4647060777504,0.2911112731919016,101.5609777778415
(주)넥센,5720,2011,18292643.0,1.8020167099179636,31.330952849294942,0.0,31.467683631731784
(주)넥센,5720,2012,42041317.0,1.6496208005032063,20.642869952526418,0.0,57.97780633177546
(주)넥센,5720,2013,23726782.0,0.843769826135131,18.547007280709092,0.0,65.4215745837875
(주)넥센,5720,2014,31030474.0,0.7766682611871042,18.993181952527316,0.0,47.3676977724955
(주)넥센,5720,2015,39609203.0,0.7083985854625696,16.970783589903416,0.0,38.720284370290386
(주)넥센,5720,2016,22394452.0,0.42350298805857434,14.5343589158859,0.0,37.618567279569874
(주)넥센,5720,2017,-14073633.0,0.31133201157225643,16.899158514211155,0.0,89.78638810148907
(주)넥센,5720,2018,135605706.0,0.8202903953714934,129.943341611301,0.0,43.03105771957883
(주)넥센,5720,2019,323292366.0,0.9626989917235625,124.47691076217909,0.0,31.85753991874783
(주)넥솔론,110570,2011,-93453935.0,4.717996370440904,374.5370864420387,0.3957731172667348,52.16393949451016
(주)넥솔론,110570,2012,77748912.0,11.13082991862196,789.1416175288435,0.6505399717891696,133.94164462801808
(주)넥솔론,110570,2013,27476468.0,13.753848703607844,1554.3570858491955,0.7790371817088013,220.17078182715127
(주)넥솔론,110570,2014,-17409210.0,25.530851108492676,-117.39957405666166,0.5716118646996625,350.40517783112523
(주)넥솔론,110570,2015,-14416454.0,19.201511933013613,2588.878526634064,0.039543964480547956,17.865229108507464
(주)넥솔론,110570,2016,-5802563.0,23.29861271412206,-706.1485017328739,0.0,10.105200781616015
(주)넥스지,81970,2011,1517983.0,0.0,26.70891034915716,6.238065998003123,82.70273575763979
(주)넥스지,81970,2012,3105140.0,0.10018740356499149,25.612577430854056,8.772652475071448,43.287478008737004
(주)넥스지,81970,2013,3037575.0,0.0,6.900256036834464,15.56829575717808,32.554666802989644
(주)넥스지,81970,2014,1250328.0,0.007168725035644241,6.023307069345003,14.340462485305366,62.253477203861266
(주)넥스지,81970,2015,1661629.0,0.006996682839057483,9.202696819570926,13.839809658800629,15.794873242533694
(주)넥스지,81970,2016,2635730.0,0.007141344029800323,6.910606503366022,12.718894016603667,26.96212946420962
(주)넥스지,81970,2017,2435363.0,0.01633770910947488,4.8018771942081635,0.46304226764993706,39.73975214793959
(주)넥스턴바이오사이언스,89140,2011,3449522.0,0.36365784814661894,33.13054226401789,1.2548095229302128,43.230905269473794
(주)넥스턴바이오사이언스,89140,2012,3074659.0,0.09950304237252437,31.68314714493825,1.6575718718075072,26.65997930991097
(주)넥스턴바이오사이언스,89140,2013,1105960.0,0.055305381126835446,28.123284950823773,1.5311783234516845,25.25099373980501
(주)넥스턴바이오사이언스,89140,2014,6478339.0,0.009111727031573865,24.519038071327685,1.4329251110616659,26.245879934225023
(주)넥스턴바이오사이언스,89140,2015,1916264.0,0.0012730467029542654,25.95856328809385,2.003954725762566,20.28552675274138
(주)넥스턴바이오사이언스,89140,2016,15257140.0,0.0002662255246975671,9.41557516562425,0.4637796543300896,25.405589261498868
(주)넥스턴바이오사이언스,89140,2017,5083543.0,0.015043144195137791,9.930677512570476,1.6885088544518714,20.117648412923973
(주)넥스턴바이오사이언스,89140,2018,9626670.0,0.0,9.476365920452986,4.861210992380139,17.676755016724645
(주)넥스턴바이오사이언스,89140,2019,2735157.0,0.0038586294333171197,16.347007172731022,5.016412427572878,35.3913489290597
(주)넥스트아이,137940,2011,5141256.0,0.0016097808936231459,24.146436283428105,4.786807316487933,40.24898901597555
(주)넥스트아이,137940,2012,2848098.0,0.005750788155633136,26.17764618171648,4.649337132173772,152.7355480751774
(주)넥스트아이,137940,2013,7357705.0,0.0,19.56972761420194,6.215799514390999,275.77429022964105
(주)넥스트아이,137940,2014,3308350.0,0.126078406387049,30.48173826327228,7.292764984802832,687.2518880372835
(주)넥스트아이,137940,2015,3539238.0,0.10254174489077408,29.915101716243765,5.956805461585411,338.9058825827719
(주)넥스트아이,137940,2016,3565646.0,1.4692869270517293,20.143737570210842,4.611618656292346,337.9805629347902
(주)넥스트아이,137940,2017,-1945947.0,2.578418412661769,20.577341048109584,3.1726089786050746,103.87370236168103
(주)넥스트아이,137940,2018,1116087.0,1.8979206987189394,16.97386095153067,1.307342871810072,83.32425594182311
(주)넥스트아이,137940,2019,-6463154.0,1.0630244912229005,16.225262854735583,0.7227081814635726,242.4080163366941
(주)넥스트엔터테인먼트월드,160550,2013,7254162.0,0.3833457242367376,1.5420665488745628,0.0,inf
(주)넥스트엔터테인먼트월드,160550,2014,-7990124.0,0.7148506795366636,0.7450019792225749,0.0,inf
(주)넥스트엔터테인먼트월드,160550,2015,-19363639.0,0.5558123244636056,0.586868700384367,0.0,inf
(주)넥스트엔터테인먼트월드,160550,2016,3908954.0,0.36031706374454714,30.895686372766207,0.0,inf
(주)넥스트엔터테인먼트월드,160550,2017,-21472814.0,0.7880394265433155,40.977130503746736,0.0,16424.620667745792
(주)넥스트엔터테인먼트월드,160550,2018,17697351.0,1.018410952880285,46.69585439033351,0.0,5850.373639776266
(주)넥스트엔터테인먼트월드,160550,2019,-24223314.0,1.7894183297119053,59.118217460795734,0.0,3478.225490368134
(주)넥스틴,348210,2014,,,,,
(주)넥스틴,348210,2015,,,,,
(주)넥스틴,348210,2016,,,,,
(주)넥스틴,348210,2017,,,,,
(주)넥스틴,348210,2018,254239.0,21.728580349956523,94.35031193438863,25.006965066998454,16.88762079831201
(주)넥스틴,348210,2019,-733033.0,13.21694515523989,206.12348047957227,37.203515619053476,9.0364033378523
(주)넥슨게임즈,225570,2015,,,,,
(주)넥슨게임즈,225570,2016,,,,,
(주)넥슨게임즈,225570,2017,9040262.0,0.2675576776620155,3.400690658166773,0.0,
(주)넥슨게임즈,225570,2018,-10430688.0,0.19292239930861876,9.712521033390361,0.0,
(주)넥슨게임즈,225570,2019,-11432568.0,1.9888321689005672,39.498746198405996,0.0,
(주)넵튠,217270,2015,,,,,
(주)넵튠,217270,2016,869364.0,0.289601363995155,1.5746290355760841,6.970623023068466,
(주)넵튠,217270,2017,-4972428.0,0.8186589830211243,1.0334202222161044,7.210076747148469,0.0
(주)넵튠,217270,2018,-13384069.0,2.0756903052303195,1.191069330090465,8.897278417593514,0.0
(주)넵튠,217270,2019,-5943093.0,2.331273166892997,1.081679472958118,7.252049031953887,0.0
(주)넷웨이브,47730,2011,-3605825.0,0.8096891068615344,27.362732579148897,3.6974351337482476,41.08482472133347
(주)노랑풍선,104620,2011,,,,,
(주)노랑풍선,104620,2012,,,,,
(주)노랑풍선,104620,2013,,,,,
(주)노랑풍선,104620,2014,4229422.0,0.008231703964014438,9.910363911726442,0.0,inf
(주)노랑풍선,104620,2015,6193275.0,0.21119326570484487,128.15419606396694,0.0,inf
(주)노랑풍선,104620,2016,12645141.0,1.3590330210312134,115.38056900604168,0.0,
(주)노랑풍선,104620,2017,16926863.0,0.8187405755882929,92.34904951465377,0.0,
(주)노랑풍선,104620,2018,1995928.0,0.619166554567937,89.89007122692179,0.0,
(주)노랑풍선,104620,2019,6411000.0,0.60629616358875,65.4841359376545,0.0,0.0
(주)노루페인트,90350,2011,25186149.0,1.7686326332623337,109.03437613456433,0.03168970898648199,161.96687794205727
(주)노루페인트,90350,2012,-5557404.0,1.7412711104256189,116.55560438691997,0.09433583120695806,126.37933334779407
(주)노루페인트,90350,2013,15754793.0,1.6538016533114313,114.28297544374757,0.05062689901479518,142.52690506318413
(주)노루페인트,90350,2014,26737511.0,1.5346727626006058,111.31875313626416,0.04657189365176861,141.41794505459902
(주)노루페인트,90350,2015,28906227.0,1.2528523420997402,99.08112194008167,0.051509109131101155,135.68796223510725
(주)노루페인트,90350,2016,44454802.0,1.1353457137234018,98.58170633800597,0.03040534501669848,170.8481232201284
(주)노루페인트,90350,2017,33336696.0,0.9171331409675095,95.2371834322452,0.07395842465606678,168.12338037470187
(주)노루페인트,90350,2018,13983628.0,0.8062100734477169,93.30585233199407,0.047981357087178,161.82319067570592
(주)노루페인트,90350,2019,59239359.0,0.7176680493377641,89.81850159102494,0.08104213173323149,144.68123869503657
(주)노루홀딩스,320,2011,33689705.0,2.6494465766327577,107.10696331831502,0.021420721956399318,95.90954268643512
(주)노루홀딩스,320,2012,14398689.0,2.425999448123759,102.0882294701629,0.10950149569546759,101.90077404062112
(주)노루홀딩스,320,2013,47946363.0,2.0551144523873077,95.25736726835984,0.16105640785053651,116.69483503592788
(주)노루홀딩스,320,2014,51267558.0,1.7302552506851705,87.33541349294342,0.08824863200045678,119.45757648159865
(주)노루홀딩스,320,2015,35787887.0,1.363789479500872,74.6931401578771,0.12531434257896848,119.6682596711105
(주)노루홀딩스,320,2016,54493953.0,1.2219286704755368,74.88395230507426,0.10655624217154838,146.81340483747582
(주)노루홀딩스,320,2017,30675975.0,0.9278495251314048,71.57665921270927,0.07317094933109768,144.9100350487072
(주)노루홀딩스,320,2018,7431567.0,0.8575555750291277,73.3877517074605,0.1531393670729211,143.45765661052022
(주)노루홀딩스,320,2019,57418999.0,0.8408796417565586,74.39593913921466,0.6954477538037708,125.32800489214115
(주)노바렉스,194700,2011,,,,,
(주)노바렉스,194700,2012,5229420.0,0.16424456059305625,59.298956233533616,0.32438074918780335,167.69899608566635
(주)노바렉스,194700,2013,2996337.0,0.47010249405911775,67.12665569786279,0.16698773561695493,150.71711178660252
(주)노바렉스,194700,2014,5310125.0,0.015619449321612282,57.278853865034954,0.20524099405655077,166.8680420663512
(주)노바렉스,194700,2015,8717105.0,0.09328788979977354,41.86745926908086,0.15851689972545274,141.63407292083386
(주)노바렉스,194700,2016,7377584.0,0.0007779484697565595,38.6039136963823,0.4107490125467659,123.16736475810643
(주)노바렉스,194700,2017,10624708.0,0.0,43.97866188605605,0.7397467358850905,163.3492787019785
(주)노바렉스,194700,2018,7443528.0,0.0,39.27884278489126,0.837056910972461,111.57466926742505
(주)노바렉스,194700,2019,-1299748.0,0.026335495112933482,63.66205005711225,0.6338651978273682,80.93038038643617
(주)노바텍,285490,2017,8464187.0,0.0,2.749891025818692,4.423346495381506,91.7358897834888
(주)노바텍,285490,2018,6335215.0,0.0,1.5950377118369317,3.903887521887973,42.10238869545699
(주)노바텍,285490,2019,5239256.0,0.03174469672048125,20.27403725794425,7.4448890292111285,71.24685129076954
(주)노블엠앤비,106520,2011,6557687.0,1.1352201291797905,83.30736977271067,0.2627684321651419,349.3471447297435
(주)노블엠앤비,106520,2012,6677146.0,1.1351368032489968,73.49732226290064,1.4106479374866288,419.43585074081113
(주)노블엠앤비,106520,2013,20254712.0,0.8125047486172281,73.44899564714609,1.4080589073210792,160.6016402115102
(주)노블엠앤비,106520,2014,5595512.0,1.9945644508282572,74.76746335387328,4.262548437888427,86.29876699624242
(주)노블엠앤비,106520,2015,-6083066.0,4.4438093641853555,56.15438440357702,3.5278796384102087,91.23360113814827
(주)노블엠앤비,106520,2016,-11937717.0,5.848215572487285,59.896553537497596,4.687442936701472,68.13297633919385
(주)노블엠앤비,106520,2017,-18282415.0,5.46322241613028,62.28335674931505,7.007478678407876,33.844386262761795
(주)노블엠앤비,106520,2018,-7820339.0,7.503714198791885,95.86254103248939,3.4983810874954018,92.79981455469695
(주)노블엠앤비,106520,2019,1016608.0,7.3459356355041265,66.1831480117827,3.7656270546283213,75.62367595381433
(주)노터스,278650,2016,3134345.0,2.4058103441662655,69.43823648983386,4.1642275571755345,180.09024289251536
(주)노터스,278650,2017,1216248.0,1.460409128873533,35.63718316811926,2.8835478808459065,295.27381231707767
(주)노터스,278650,2018,3450235.0,1.6261753360247468,85.48966110729009,2.742970810342581,83.57353968823227
(주)노터스,278650,2019,5182234.0,1.4140530405914293,53.79943113100269,2.1983835887526935,124.71903560537521
(주)녹십자,6280,2011,54855488.0,0.44230810468980297,39.92087456719446,7.833972895305442,45.17856511349711
(주)녹십자,6280,2012,50756716.0,0.26213566577832825,43.89806921135488,8.740360327218188,35.99066982774121
(주)녹십자,6280,2013,29689475.0,0.20158839124039934,43.855560521446144,8.288407468293897,40.083308720273806
(주)녹십자,6280,2014,56763006.0,0.47556065769795186,44.41146238724586,7.893761951900473,40.345538549895906
(주)녹십자,6280,2015,45243778.0,0.4786162801931824,50.155456125398445,9.37286238838932,40.45403908289072
(주)녹십자,6280,2016,-1742285.0,0.4496186980498714,52.31540798091439,9.373289319185615,36.87099315665516
(주)녹십자,6280,2017,57879006.0,0.48947280724113773,49.78779488379021,8.435253221108814,41.65136007820993
(주)녹십자,6280,2018,14410216.0,0.5703326508963393,49.69425743386376,9.141585775554994,37.45594111948024
(주)녹십자,6280,2019,40291382.0,0.701512138710248,54.19093327757118,9.24816386297007,34.255989654934396
(주)녹십자엠에스,142280,2011,-989789.0,0.40419047544291936,25.31400201287361,1.5258839109253237,81.33377041540425
