회사명,거래소코드,회계년도,거래량,거래일수
현대정보기술,026180,2015/11,14253983,21
현대정보기술,026180,2015/12,21189167,21
현대정보기술,026180,2016/01,8292853,20
현대정보기술,026180,2016/02,3054487,18
현대정보기술,026180,2016/03,8425308,22
현대정보기술,026180,2016/04,8760688,20
현대정보기술,026180,2016/05,9287959,20
현대정보기술,026180,2016/06,11059979,21
현대정보기술,026180,2016/07,13175549,21
현대정보기술,026180,2016/08,4438133,22
현대정보기술,026180,2016/09,2482574,19
현대정보기술,026180,2016/10,3744181,20
현대정보기술,026180,2016/11,1469099,22
현대정보기술,026180,2016/12,1588364,21
현대정보기술,026180,2017/01,1896645,20
현대정보기술,026180,2017/02,985322,20
현대정보기술,026180,2017/03,1184248,22
현대정보기술,026180,2017/04,5491080,20
현대정보기술,026180,2017/05,2177993,19
현대정보기술,026180,2017/06,3153420,21
현대정보기술,026180,2017/07,943721,21
현대정보기술,026180,2017/08,2205505,22
현대정보기술,026180,2017/09,17399782,21
현대정보기술,026180,2017/10,2711111,16
현대정보기술,026180,2017/11,4326588,22
현대정보기술,026180,2017/12,3909883,19
현대정보기술,026180,2018/01,13168836,22
현대정보기술,026180,2018/02,5241320,18
현대정보기술,026180,2018/03,8707055,21
현대정보기술,026180,2018/04,15479286,21
현대정보기술,026180,2018/05,17567162,20
현대정보기술,026180,2018/06,7821790,19
현대정보기술,026180,2018/07,6333560,22
현대정보기술,026180,2018/08,2922842,22
현대정보기술,026180,2018/09,3900390,17
현대정보기술,026180,2018/10,1718367,21
현대정보기술,026180,2018/11,982094,22
현대정보기술,026180,2018/12,1388941,19
현대정보기술,026180,2019/01,1934609,22
현대정보기술,026180,2019/02,2346890,17
현대정보기술,026180,2019/03,3400817,20
현대정보기술,026180,2019/04,6195124,22
현대정보기술,026180,2019/05,2053890,21
현대정보기술,026180,2019/06,904125,19
현대정보기술,026180,2019/07,0,12
현대제철 보통주,004020,2010/01,20423117,20
현대제철 보통주,004020,2010/02,11757265,19
현대제철 보통주,004020,2010/03,12712024,22
현대제철 보통주,004020,2010/04,24212275,22
현대제철 보통주,004020,2010/05,16706438,19
현대제철 보통주,004020,2010/06,14553537,21
현대제철 보통주,004020,2010/07,22859029,22
현대제철 보통주,004020,2010/08,17038118,22
현대제철 보통주,004020,2010/09,13148870,19
현대제철 보통주,004020,2010/10,14580015,21
현대제철 보통주,004020,2010/11,17551167,22
현대제철 보통주,004020,2010/12,15529893,22
현대제철 보통주,004020,2011/01,12658957,21
현대제철 보통주,004020,2011/02,9829247,17
현대제철 보통주,004020,2011/03,15808265,22
현대제철 보통주,004020,2011/04,15222231,21
현대제철 보통주,004020,2011/05,13331434,20
현대제철 보통주,004020,2011/06,11815896,21
현대제철 보통주,004020,2011/07,8925352,21
현대제철 보통주,004020,2011/08,17389472,22
현대제철 보통주,004020,2011/09,13676075,20
현대제철 보통주,004020,2011/10,17225147,20
현대제철 보통주,004020,2011/11,14382938,22
현대제철 보통주,004020,2011/12,9394477,21
현대제철 보통주,004020,2012/01,9553449,20
현대제철 보통주,004020,2012/02,10668927,21
현대제철 보통주,004020,2012/03,11175982,21
현대제철 보통주,004020,2012/04,8506423,20
현대제철 보통주,004020,2012/05,9389459,21
현대제철 보통주,004020,2012/06,6422696,20
현대제철 보통주,004020,2012/07,8464149,22
현대제철 보통주,004020,2012/08,8126145,22
현대제철 보통주,004020,2012/09,8305665,20
현대제철 보통주,004020,2012/10,5207010,21
현대제철 보통주,004020,2012/11,5820797,22
현대제철 보통주,004020,2012/12,6799905,18
현대제철 보통주,004020,2013/01,6564764,22
현대제철 보통주,004020,2013/02,5655035,19
현대제철 보통주,004020,2013/03,4648593,20
현대제철 보통주,004020,2013/04,8110634,22
현대제철 보통주,004020,2013/05,5820965,21
현대제철 보통주,004020,2013/06,7406572,19
현대제철 보통주,004020,2013/07,7671350,23
현대제철 보통주,004020,2013/08,7145156,21
현대제철 보통주,004020,2013/09,12450976,18
현대제철 보통주,004020,2013/10,13199264,21
현대제철 보통주,004020,2013/11,6905111,21
현대제철 보통주,004020,2013/12,4753998,20
현대제철 보통주,004020,2014/01,7393785,20
현대제철 보통주,004020,2014/02,12290558,20
현대제철 보통주,004020,2014/03,9456020,21
현대제철 보통주,004020,2014/04,9661127,22
현대제철 보통주,004020,2014/05,6365844,19
현대제철 보통주,004020,2014/06,7773933,19
현대제철 보통주,004020,2014/07,11103857,23
현대제철 보통주,004020,2014/08,6437476,20
현대제철 보통주,004020,2014/09,6359093,19
현대제철 보통주,004020,2014/10,5796987,21
현대제철 보통주,004020,2014/11,7968281,20
현대제철 보통주,004020,2014/12,4972025,21
현대제철 보통주,004020,2015/01,7050380,21
현대제철 보통주,004020,2015/02,5033318,17
현대제철 보통주,004020,2015/03,11798934,22
현대제철 보통주,004020,2015/04,11532074,22
현대제철 보통주,004020,2015/05,5242067,18
현대제철 보통주,004020,2015/06,9005364,22
현대제철 보통주,004020,2015/07,10068296,23
현대제철 보통주,004020,2015/08,8605639,20
현대제철 보통주,004020,2015/09,9079933,20
현대제철 보통주,004020,2015/10,9256218,21
현대제철 보통주,004020,2015/11,5677184,21
현대제철 보통주,004020,2015/12,7848195,21
현대제철 보통주,004020,2016/01,8463988,20
현대제철 보통주,004020,2016/02,17947885,18
현대제철 보통주,004020,2016/03,10363976,22
현대제철 보통주,004020,2016/04,11953742,20
현대제철 보통주,004020,2016/05,8835484,20
현대제철 보통주,004020,2016/06,9499702,21
현대제철 보통주,004020,2016/07,9710677,21
현대제철 보통주,004020,2016/08,8698881,22
현대제철 보통주,004020,2016/09,8859486,19
현대제철 보통주,004020,2016/10,8690469,20
현대제철 보통주,004020,2016/11,8542450,22
현대제철 보통주,004020,2016/12,12748397,21
현대제철 보통주,004020,2017/01,8928872,20
현대제철 보통주,004020,2017/02,7364964,20
현대제철 보통주,004020,2017/03,8531703,22
현대제철 보통주,004020,2017/04,9389680,20
현대제철 보통주,004020,2017/05,8408513,19
현대제철 보통주,004020,2017/06,9029630,21
현대제철 보통주,004020,2017/07,10000828,21
현대제철 보통주,004020,2017/08,8737721,22
현대제철 보통주,004020,2017/09,7567312,21
현대제철 보통주,004020,2017/10,6301203,16
현대제철 보통주,004020,2017/11,9055629,22
현대제철 보통주,004020,2017/12,7658654,19
현대제철 보통주,004020,2018/01,9796204,22
현대제철 보통주,004020,2018/02,5902923,18
현대제철 보통주,004020,2018/03,7372430,21
현대제철 보통주,004020,2018/04,10828021,21
현대제철 보통주,004020,2018/05,31805209,20
현대제철 보통주,004020,2018/06,23574771,19
현대제철 보통주,004020,2018/07,10927915,22
현대제철 보통주,004020,2018/08,6950470,22
현대제철 보통주,004020,2018/09,6821144,17
현대제철 보통주,004020,2018/10,9577525,21
현대제철 보통주,004020,2018/11,8377838,22
현대제철 보통주,004020,2018/12,6876140,19
현대제철 보통주,004020,2019/01,7904603,22
현대제철 보통주,004020,2019/02,4560007,17
현대제철 보통주,004020,2019/03,5616643,20
현대제철 보통주,004020,2019/04,5111639,22
현대제철 보통주,004020,2019/05,5355444,21
현대제철 보통주,004020,2019/06,5098348,19
현대제철 보통주,004020,2019/07,5896982,23
현대제철 보통주,004020,2019/08,6051387,21
현대제철 보통주,004020,2019/09,4227896,19
현대제철 보통주,004020,2019/10,8360347,21
현대제철 보통주,004020,2019/11,10038437,21
현대제철 보통주,004020,2019/12,7212824,20
현대증권보통주,003450,2010/01,29576412,20
현대증권보통주,003450,2010/02,16427453,19
현대증권보통주,003450,2010/03,15026203,22
현대증권보통주,003450,2010/04,26653917,22
현대증권보통주,003450,2010/05,21479314,19
현대증권보통주,003450,2010/06,15151443,21
현대증권보통주,003450,2010/07,41001162,22
현대증권보통주,003450,2010/08,51979521,22
현대증권보통주,003450,2010/09,32882223,19
현대증권보통주,003450,2010/10,26518859,21
현대증권보통주,003450,2010/11,38954701,22
현대증권보통주,003450,2010/12,33537813,22
현대증권보통주,003450,2011/01,29496755,21
현대증권보통주,003450,2011/02,16564761,17
현대증권보통주,003450,2011/03,18978074,22
현대증권보통주,003450,2011/04,24753680,21
현대증권보통주,003450,2011/05,15511179,20
현대증권보통주,003450,2011/06,10956228,21
현대증권보통주,003450,2011/07,12616707,21
현대증권보통주,003450,2011/08,21773734,22
현대증권보통주,003450,2011/09,15434162,20
현대증권보통주,003450,2011/10,13711312,20
현대증권보통주,003450,2011/11,11669559,22
현대증권보통주,003450,2011/12,11492915,21
현대증권보통주,003450,2012/01,13277754,20
현대증권보통주,003450,2012/02,12858745,21
현대증권보통주,003450,2012/03,8831880,21
현대증권보통주,003450,2012/04,6271638,20
현대증권보통주,003450,2012/05,6239442,21
현대증권보통주,003450,2012/06,8176230,20
현대증권보통주,003450,2012/07,5261154,22
현대증권보통주,003450,2012/08,7691341,22
현대증권보통주,003450,2012/09,9778725,20
현대증권보통주,003450,2012/10,6022619,21
현대증권보통주,003450,2012/11,6631209,22
현대증권보통주,003450,2012/12,6769903,18
현대증권보통주,003450,2013/01,8059226,22
현대증권보통주,003450,2013/02,7262330,19
현대증권보통주,003450,2013/03,8546102,20
현대증권보통주,003450,2013/04,8347825,22
현대증권보통주,003450,2013/05,10204207,21
현대증권보통주,003450,2013/06,11636613,19
현대증권보통주,003450,2013/07,6927428,23
현대증권보통주,003450,2013/08,7986117,21
현대증권보통주,003450,2013/09,10238815,18
현대증권보통주,003450,2013/10,14643004,21
현대증권보통주,003450,2013/11,15551750,21
현대증권보통주,003450,2013/12,19516784,20
현대증권보통주,003450,2014/01,13553064,20
현대증권보통주,003450,2014/02,23636818,20
현대증권보통주,003450,2014/03,23832977,21
현대증권보통주,003450,2014/04,33583341,22
현대증권보통주,003450,2014/05,30677574,19
현대증권보통주,003450,2014/06,15648561,19
현대증권보통주,003450,2014/07,55557016,23
현대증권보통주,003450,2014/08,42155278,20
현대증권보통주,003450,2014/09,17516625,19
현대증권보통주,003450,2014/10,20028591,21
현대증권보통주,003450,2014/11,21072845,20
현대증권보통주,003450,2014/12,12234001,21
현대증권보통주,003450,2015/01,37502310,21
현대증권보통주,003450,2015/02,20576386,17
현대증권보통주,003450,2015/03,36544399,22
현대증권보통주,003450,2015/04,92798973,22
현대증권보통주,003450,2015/05,30945290,18
현대증권보통주,003450,2015/06,31655636,22
현대증권보통주,003450,2015/07,30491570,23
현대증권보통주,003450,2015/08,28049131,20
현대증권보통주,003450,2015/09,21052024,20
현대증권보통주,003450,2015/10,22351552,21
현대증권보통주,003450,2015/11,14133025,21
현대증권보통주,003450,2015/12,17702359,21
현대증권보통주,003450,2016/01,73763631,20
현대증권보통주,003450,2016/02,52307495,18
현대증권보통주,003450,2016/03,45788431,22
현대증권보통주,003450,2016/04,60100616,20
현대증권보통주,003450,2016/05,26828050,20
현대증권보통주,003450,2016/06,45005992,21
현대증권보통주,003450,2016/07,23663119,21
현대증권보통주,003450,2016/08,47580536,22
현대증권보통주,003450,2016/09,22176139,19
현대증권보통주,003450,2016/10,21644850,20
현대차증권보통주,001500,2010/01,6980522,20
현대차증권보통주,001500,2010/02,2192260,19
현대차증권보통주,001500,2010/03,3641590,22
현대차증권보통주,001500,2010/04,5198795,22
현대차증권보통주,001500,2010/05,3197627,19
현대차증권보통주,001500,2010/06,3999748,21
현대차증권보통주,001500,2010/07,4473720,22
현대차증권보통주,001500,2010/08,3331443,22
현대차증권보통주,001500,2010/09,3817045,19
현대차증권보통주,001500,2010/10,4541222,21
현대차증권보통주,001500,2010/11,3812004,22
현대차증권보통주,001500,2010/12,5961800,22
현대차증권보통주,001500,2011/01,11629568,21
현대차증권보통주,001500,2011/02,4608748,17
현대차증권보통주,001500,2011/03,4975508,22
현대차증권보통주,001500,2011/04,11198753,21
현대차증권보통주,001500,2011/05,3342563,20
현대차증권보통주,001500,2011/06,1913790,21
현대차증권보통주,001500,2011/07,2825824,21
현대차증권보통주,001500,2011/08,3926824,22
현대차증권보통주,001500,2011/09,2414353,20
현대차증권보통주,001500,2011/10,2162426,20
현대차증권보통주,001500,2011/11,1533299,22
현대차증권보통주,001500,2011/12,1474997,21
현대차증권보통주,001500,2012/01,3355056,20
현대차증권보통주,001500,2012/02,3330396,21
현대차증권보통주,001500,2012/03,1586521,21
현대차증권보통주,001500,2012/04,1206244,20
현대차증권보통주,001500,2012/05,853697,21
현대차증권보통주,001500,2012/06,935280,20
현대차증권보통주,001500,2012/07,897026,22
현대차증권보통주,001500,2012/08,1182684,22
현대차증권보통주,001500,2012/09,3207990,20
현대차증권보통주,001500,2012/10,1383317,21
현대차증권보통주,001500,2012/11,1967109,22
현대차증권보통주,001500,2012/12,1344349,18
현대차증권보통주,001500,2013/01,1687247,22
현대차증권보통주,001500,2013/02,865767,19
현대차증권보통주,001500,2013/03,853748,20
현대차증권보통주,001500,2013/04,1163433,22
현대차증권보통주,001500,2013/05,1351960,21
현대차증권보통주,001500,2013/06,980626,19
현대차증권보통주,001500,2013/07,580555,23
현대차증권보통주,001500,2013/08,727667,21
현대차증권보통주,001500,2013/09,864645,18
현대차증권보통주,001500,2013/10,1438181,21
현대차증권보통주,001500,2013/11,899502,21
현대차증권보통주,001500,2013/12,548574,20
현대차증권보통주,001500,2014/01,488607,20
현대차증권보통주,001500,2014/02,698838,20
현대차증권보통주,001500,2014/03,1850267,21
현대차증권보통주,001500,2014/04,3504080,22
현대차증권보통주,001500,2014/05,754872,19
현대차증권보통주,001500,2014/06,625437,19
현대차증권보통주,001500,2014/07,3975698,23
현대차증권보통주,001500,2014/08,2744451,20
현대차증권보통주,001500,2014/09,1658150,19
현대차증권보통주,001500,2014/10,1392587,21
현대차증권보통주,001500,2014/11,1651148,20
현대차증권보통주,001500,2014/12,855895,21
현대차증권보통주,001500,2015/01,1036968,21
현대차증권보통주,001500,2015/02,1035281,17
현대차증권보통주,001500,2015/03,2005785,22
현대차증권보통주,001500,2015/04,5140720,22
현대차증권보통주,001500,2015/05,1753100,18
현대차증권보통주,001500,2015/06,1681703,22
현대차증권보통주,001500,2015/07,1874778,23
현대차증권보통주,001500,2015/08,1410243,20
현대차증권보통주,001500,2015/09,1232694,20
현대차증권보통주,001500,2015/10,1088367,21
현대차증권보통주,001500,2015/11,1021019,21
현대차증권보통주,001500,2015/12,782648,21
현대차증권보통주,001500,2016/01,746863,20
현대차증권보통주,001500,2016/02,590558,18
현대차증권보통주,001500,2016/03,1035060,22
현대차증권보통주,001500,2016/04,923138,20
현대차증권보통주,001500,2016/05,804655,20
현대차증권보통주,001500,2016/06,777976,21
현대차증권보통주,001500,2016/07,723441,21
현대차증권보통주,001500,2016/08,799437,22
현대차증권보통주,001500,2016/09,415108,19
현대차증권보통주,001500,2016/10,1107000,20
현대차증권보통주,001500,2016/11,520840,22
현대차증권보통주,001500,2016/12,483680,21
현대차증권보통주,001500,2017/01,977483,20
현대차증권보통주,001500,2017/02,601592,20
현대차증권보통주,001500,2017/03,1076261,22
현대차증권보통주,001500,2017/04,769573,20
현대차증권보통주,001500,2017/05,1147032,19
현대차증권보통주,001500,2017/06,1541434,21
현대차증권보통주,001500,2017/07,947266,21
현대차증권보통주,001500,2017/08,755135,22
현대차증권보통주,001500,2017/09,965993,21
현대차증권보통주,001500,2017/10,723486,16
현대차증권보통주,001500,2017/11,1048746,22
현대차증권보통주,001500,2017/12,923988,19
현대차증권보통주,001500,2018/01,1734310,22
현대차증권보통주,001500,2018/02,1000006,18
현대차증권보통주,001500,2018/03,991536,21
현대차증권보통주,001500,2018/04,1317017,21
현대차증권보통주,001500,2018/05,1597627,20
현대차증권보통주,001500,2018/06,1526994,19
현대차증권보통주,001500,2018/07,737508,22
현대차증권보통주,001500,2018/08,422563,22
현대차증권보통주,001500,2018/09,299365,17
현대차증권보통주,001500,2018/10,1087970,21
현대차증권보통주,001500,2018/11,1313503,22
현대차증권보통주,001500,2018/12,1191847,19
현대차증권보통주,001500,2019/01,1252541,22
현대차증권보통주,001500,2019/02,432130,17
현대차증권보통주,001500,2019/03,449499,20
현대차증권보통주,001500,2019/04,873497,22
현대차증권보통주,001500,2019/05,771926,21
현대차증권보통주,001500,2019/06,733294,19
현대차증권보통주,001500,2019/07,1549416,23
현대차증권보통주,001500,2019/08,1129000,21
현대차증권보통주,001500,2019/09,793681,19
현대차증권보통주,001500,2019/10,906013,21
현대차증권보통주,001500,2019/11,1116466,21
현대차증권보통주,001500,2019/12,1417740,20
현대코퍼레이션보통주,011760,2010/01,2598527,20
현대코퍼레이션보통주,011760,2010/02,1823244,19
현대코퍼레이션보통주,011760,2010/03,3261510,22
현대코퍼레이션보통주,011760,2010/04,1801410,22
현대코퍼레이션보통주,011760,2010/05,1954045,19
현대코퍼레이션보통주,011760,2010/06,7695956,21
현대코퍼레이션보통주,011760,2010/07,4749309,22
현대코퍼레이션보통주,011760,2010/08,2643735,22
현대코퍼레이션보통주,011760,2010/09,3192608,19
현대코퍼레이션보통주,011760,2010/10,3935357,21
현대코퍼레이션보통주,011760,2010/11,3393583,22
현대코퍼레이션보통주,011760,2010/12,3888120,22
현대코퍼레이션보통주,011760,2011/01,5606924,21
현대코퍼레이션보통주,011760,2011/02,2729567,17
현대코퍼레이션보통주,011760,2011/03,4609530,22
현대코퍼레이션보통주,011760,2011/04,4681075,21
현대코퍼레이션보통주,011760,2011/05,2616058,20
현대코퍼레이션보통주,011760,2011/06,2724453,21
현대코퍼레이션보통주,011760,2011/07,3470439,21
현대코퍼레이션보통주,011760,2011/08,3021505,22
현대코퍼레이션보통주,011760,2011/09,1719282,20
현대코퍼레이션보통주,011760,2011/10,1687045,20
현대코퍼레이션보통주,011760,2011/11,2541482,22
현대코퍼레이션보통주,011760,2011/12,2563463,21
현대코퍼레이션보통주,011760,2012/01,2878877,20
현대코퍼레이션보통주,011760,2012/02,3540497,21
현대코퍼레이션보통주,011760,2012/03,2497621,21
현대코퍼레이션보통주,011760,2012/04,1912242,20
현대코퍼레이션보통주,011760,2012/05,1418616,21
현대코퍼레이션보통주,011760,2012/06,773315,20
현대코퍼레이션보통주,011760,2012/07,818528,22
현대코퍼레이션보통주,011760,2012/08,1632474,22
현대코퍼레이션보통주,011760,2012/09,1657675,20
현대코퍼레이션보통주,011760,2012/10,1795239,21
현대코퍼레이션보통주,011760,2012/11,1575364,22
현대코퍼레이션보통주,011760,2012/12,1212027,18
현대코퍼레이션보통주,011760,2013/01,2423767,22
현대코퍼레이션보통주,011760,2013/02,1834075,19
현대코퍼레이션보통주,011760,2013/03,1634234,20
현대코퍼레이션보통주,011760,2013/04,1129960,22
현대코퍼레이션보통주,011760,2013/05,1017417,21
현대코퍼레이션보통주,011760,2013/06,1056249,19
현대코퍼레이션보통주,011760,2013/07,850050,23
현대코퍼레이션보통주,011760,2013/08,925588,21
현대코퍼레이션보통주,011760,2013/09,1444913,18
현대코퍼레이션보통주,011760,2013/10,2524723,21
현대코퍼레이션보통주,011760,2013/11,2467900,21
현대코퍼레이션보통주,011760,2013/12,1368475,20
현대코퍼레이션보통주,011760,2014/01,1755912,20
현대코퍼레이션보통주,011760,2014/02,2395035,20
현대코퍼레이션보통주,011760,2014/03,1797004,21
현대코퍼레이션보통주,011760,2014/04,2348125,22
현대코퍼레이션보통주,011760,2014/05,1320082,19
현대코퍼레이션보통주,011760,2014/06,1766016,19
현대코퍼레이션보통주,011760,2014/07,2100463,23
현대코퍼레이션보통주,011760,2014/08,1289505,20
현대코퍼레이션보통주,011760,2014/09,1087869,19
현대코퍼레이션보통주,011760,2014/10,909093,21
현대코퍼레이션보통주,011760,2014/11,1134396,20
현대코퍼레이션보통주,011760,2014/12,1623656,21
현대코퍼레이션보통주,011760,2015/01,1860314,21
현대코퍼레이션보통주,011760,2015/02,2048757,17
현대코퍼레이션보통주,011760,2015/03,2620223,22
현대코퍼레이션보통주,011760,2015/04,11221661,22
현대코퍼레이션보통주,011760,2015/05,4097886,18
현대코퍼레이션보통주,011760,2015/06,3606882,22
현대코퍼레이션보통주,011760,2015/07,2934173,23
현대코퍼레이션보통주,011760,2015/08,1879273,20
현대코퍼레이션보통주,011760,2015/09,1789322,20
현대코퍼레이션보통주,011760,2015/10,1100491,21
현대코퍼레이션보통주,011760,2015/11,1057347,21
현대코퍼레이션보통주,011760,2015/12,3570479,21
현대코퍼레이션보통주,011760,2016/01,1447687,20
현대코퍼레이션보통주,011760,2016/02,1451429,18
현대코퍼레이션보통주,011760,2016/03,2135021,22
현대코퍼레이션보통주,011760,2016/04,2395937,20
현대코퍼레이션보통주,011760,2016/05,1170925,20
현대코퍼레이션보통주,011760,2016/06,1281177,21
현대코퍼레이션보통주,011760,2016/07,1271975,21
현대코퍼레이션보통주,011760,2016/08,1813929,22
현대코퍼레이션보통주,011760,2016/09,1041675,19
현대코퍼레이션보통주,011760,2016/10,1011744,20
현대코퍼레이션보통주,011760,2016/11,953481,22
현대코퍼레이션보통주,011760,2016/12,762623,21
현대코퍼레이션보통주,011760,2017/01,702497,20
현대코퍼레이션보통주,011760,2017/02,665988,20
현대코퍼레이션보통주,011760,2017/03,814502,22
현대코퍼레이션보통주,011760,2017/04,616258,20
현대코퍼레이션보통주,011760,2017/05,893617,19
현대코퍼레이션보통주,011760,2017/06,868873,21
현대코퍼레이션보통주,011760,2017/07,586122,21
현대코퍼레이션보통주,011760,2017/08,1179627,22
현대코퍼레이션보통주,011760,2017/09,429595,21
현대코퍼레이션보통주,011760,2017/10,461449,16
현대코퍼레이션보통주,011760,2017/11,958497,22
현대코퍼레이션보통주,011760,2017/12,696373,19
현대코퍼레이션보통주,011760,2018/01,1338135,22
현대코퍼레이션보통주,011760,2018/02,791061,18
현대코퍼레이션보통주,011760,2018/03,696455,21
현대코퍼레이션보통주,011760,2018/04,3874422,21
현대코퍼레이션보통주,011760,2018/05,31458954,20
현대코퍼레이션보통주,011760,2018/06,26489878,19
현대코퍼레이션보통주,011760,2018/07,11898402,22
현대코퍼레이션보통주,011760,2018/08,6209985,22
현대코퍼레이션보통주,011760,2018/09,10770479,17
현대코퍼레이션보통주,011760,2018/10,5921114,21
현대코퍼레이션보통주,011760,2018/11,4306834,22
현대코퍼레이션보통주,011760,2018/12,3598555,19
현대코퍼레이션보통주,011760,2019/01,5872260,22
현대코퍼레이션보통주,011760,2019/02,4381652,17
현대코퍼레이션보통주,011760,2019/03,3076527,20
현대코퍼레이션보통주,011760,2019/04,1883335,22
현대코퍼레이션보통주,011760,2019/05,1193096,21
현대코퍼레이션보통주,011760,2019/06,1682360,19
현대코퍼레이션보통주,011760,2019/07,1753096,23
현대코퍼레이션보통주,011760,2019/08,1624643,21
현대코퍼레이션보통주,011760,2019/09,1668028,19
현대코퍼레이션보통주,011760,2019/10,1407673,21
현대코퍼레이션보통주,011760,2019/11,812333,21
현대코퍼레이션보통주,011760,2019/12,714904,20
현대코퍼레이션홀딩스보통주,227840,2015/10,1788886,6
현대코퍼레이션홀딩스보통주,227840,2015/11,1776058,21
현대코퍼레이션홀딩스보통주,227840,2015/12,2312653,21
현대코퍼레이션홀딩스보통주,227840,2016/01,991544,20
현대코퍼레이션홀딩스보통주,227840,2016/02,552001,18
현대코퍼레이션홀딩스보통주,227840,2016/03,1171549,22
현대코퍼레이션홀딩스보통주,227840,2016/04,825152,20
현대코퍼레이션홀딩스보통주,227840,2016/05,966316,20
현대코퍼레이션홀딩스보통주,227840,2016/06,1112880,21
현대코퍼레이션홀딩스보통주,227840,2016/07,784538,21
현대코퍼레이션홀딩스보통주,227840,2016/08,2566152,22
현대코퍼레이션홀딩스보통주,227840,2016/09,915091,19
현대코퍼레이션홀딩스보통주,227840,2016/10,1375956,20
현대코퍼레이션홀딩스보통주,227840,2016/11,808905,22
현대코퍼레이션홀딩스보통주,227840,2016/12,596272,21
현대코퍼레이션홀딩스보통주,227840,2017/01,582942,20
현대코퍼레이션홀딩스보통주,227840,2017/02,475904,20
현대코퍼레이션홀딩스보통주,227840,2017/03,581067,22
현대코퍼레이션홀딩스보통주,227840,2017/04,542606,20
현대코퍼레이션홀딩스보통주,227840,2017/05,527815,19
현대코퍼레이션홀딩스보통주,227840,2017/06,544702,21
현대코퍼레이션홀딩스보통주,227840,2017/07,317449,21
현대코퍼레이션홀딩스보통주,227840,2017/08,428157,22
현대코퍼레이션홀딩스보통주,227840,2017/09,430586,21
현대코퍼레이션홀딩스보통주,227840,2017/10,296129,16
현대코퍼레이션홀딩스보통주,227840,2017/11,612462,22
현대코퍼레이션홀딩스보통주,227840,2017/12,516496,19
현대코퍼레이션홀딩스보통주,227840,2018/01,704609,22
현대코퍼레이션홀딩스보통주,227840,2018/02,477256,18
현대코퍼레이션홀딩스보통주,227840,2018/03,468201,21
현대코퍼레이션홀딩스보통주,227840,2018/04,514324,21
현대코퍼레이션홀딩스보통주,227840,2018/05,12223371,20
현대코퍼레이션홀딩스보통주,227840,2018/06,9989423,19
현대코퍼레이션홀딩스보통주,227840,2018/07,2320255,22
현대코퍼레이션홀딩스보통주,227840,2018/08,1200713,22
현대코퍼레이션홀딩스보통주,227840,2018/09,2462609,17
현대코퍼레이션홀딩스보통주,227840,2018/10,7831151,21
현대코퍼레이션홀딩스보통주,227840,2018/11,3079230,22
현대코퍼레이션홀딩스보통주,227840,2018/12,1413905,19
현대코퍼레이션홀딩스보통주,227840,2019/01,2668160,22
현대코퍼레이션홀딩스보통주,227840,2019/02,1232999,17
현대코퍼레이션홀딩스보통주,227840,2019/03,1351664,20
현대코퍼레이션홀딩스보통주,227840,2019/04,992486,22
현대코퍼레이션홀딩스보통주,227840,2019/05,769713,21
현대코퍼레이션홀딩스보통주,227840,2019/06,598638,19
현대코퍼레이션홀딩스보통주,227840,2019/07,729443,23
현대코퍼레이션홀딩스보통주,227840,2019/08,668037,21
현대코퍼레이션홀딩스보통주,227840,2019/09,6221772,19
현대코퍼레이션홀딩스보통주,227840,2019/10,4010671,21
현대코퍼레이션홀딩스보통주,227840,2019/11,900506,21
현대코퍼레이션홀딩스보통주,227840,2019/12,608449,20
현대페인트보통주,011720,2010/01,26734243,20
현대페인트보통주,011720,2010/02,25738579,19
현대페인트보통주,011720,2010/03,11934689,22
현대페인트보통주,011720,2010/04,9810304,22
현대페인트보통주,011720,2010/05,6143824,19
현대페인트보통주,011720,2010/06,15221850,21
현대페인트보통주,011720,2010/07,6253547,22
현대페인트보통주,011720,2010/08,22599925,22
현대페인트보통주,011720,2010/09,6237129,19
현대페인트보통주,011720,2010/10,24011602,21
현대페인트보통주,011720,2010/11,20625824,22
현대페인트보통주,011720,2010/12,12414869,22
현대페인트보통주,011720,2011/01,27454689,21
현대페인트보통주,011720,2011/02,6160531,17
현대페인트보통주,011720,2011/03,9802606,22
현대페인트보통주,011720,2011/04,4665767,21
현대페인트보통주,011720,2011/05,4507635,20
현대페인트보통주,011720,2011/06,9370827,21
현대페인트보통주,011720,2011/07,3228302,21
현대페인트보통주,011720,2011/08,6282517,22
현대페인트보통주,011720,2011/09,7654602,20
현대페인트보통주,011720,2011/10,19641899,20
현대페인트보통주,011720,2011/11,9878995,22
현대페인트보통주,011720,2011/12,6637291,21
현대페인트보통주,011720,2012/01,16108463,20
현대페인트보통주,011720,2012/02,29411244,21
현대페인트보통주,011720,2012/03,29920015,21
현대페인트보통주,011720,2012/04,14632600,20
현대페인트보통주,011720,2012/05,40772465,21
현대페인트보통주,011720,2012/06,77915364,20
현대페인트보통주,011720,2012/07,129645066,22
현대페인트보통주,011720,2012/08,38587877,22
현대페인트보통주,011720,2012/09,32998945,20
현대페인트보통주,011720,2012/10,7552913,21
현대페인트보통주,011720,2012/11,37298813,22
현대페인트보통주,011720,2012/12,9995620,18
현대페인트보통주,011720,2013/01,40890495,22
현대페인트보통주,011720,2013/02,12964077,19
현대페인트보통주,011720,2013/03,16981406,20
현대페인트보통주,011720,2013/04,42659408,22
